"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Republic of Korea","Medium variant","2035-2040",1588.683,2035,2040,2037.5
"Brunei Darussalam","Medium variant","2035-2040",25.479,2035,2040,2037.5
"Cambodia","Medium variant","2035-2040",1688.5,2035,2040,2037.5
"Indonesia","Medium variant","2035-2040",22308.103,2035,2040,2037.5
"Lao People's Democratic Republic","Medium variant","2035-2040",714.855,2035,2040,2037.5
"Malaysia","Medium variant","2035-2040",2287.349,2035,2040,2037.5
"Myanmar","Medium variant","2035-2040",4276.322,2035,2040,2037.5
"Philippines","Medium variant","2035-2040",10814.394,2035,2040,2037.5
"Singapore","Medium variant","2035-2040",207.162,2035,2040,2037.5
"Thailand","Medium variant","2035-2040",2841.569,2035,2040,2037.5
"Timor-Leste","Medium variant","2035-2040",186.213,2035,2040,2037.5
"Viet Nam","Medium variant","2035-2040",6311.154,2035,2040,2037.5
"Antigua and Barbuda","Medium variant","2035-2040",6.449,2035,2040,2037.5
"Aruba","Medium variant","2035-2040",6.323,2035,2040,2037.5
"Bahamas","Medium variant","2035-2040",25.951,2035,2040,2037.5
"Barbados","Medium variant","2035-2040",14.142,2035,2040,2037.5
"Cuba","Medium variant","2035-2040",452.734,2035,2040,2037.5
"Curaçao","Medium variant","2035-2040",8.825,2035,2040,2037.5
"Dominican Republic","Medium variant","2035-2040",873.672,2035,2040,2037.5
"Grenada","Medium variant","2035-2040",7.076,2035,2040,2037.5
"Guadeloupe","Medium variant","2035-2040",23.59,2035,2040,2037.5
"Haiti","Medium variant","2035-2040",1233.115,2035,2040,2037.5
"Jamaica","Medium variant","2035-2040",182.88,2035,2040,2037.5
"Martinique","Medium variant","2035-2040",18.003,2035,2040,2037.5
"Puerto Rico","Medium variant","2035-2040",100.933,2035,2040,2037.5
"Saint Lucia","Medium variant","2035-2040",7.897,2035,2040,2037.5
"Saint Vincent and the Grenadines","Medium variant","2035-2040",6.391,2035,2040,2037.5
"Trinidad and Tobago","Medium variant","2035-2040",72.33,2035,2040,2037.5
"United States Virgin Islands","Medium variant","2035-2040",5.082,2035,2040,2037.5
"Belize","Medium variant","2035-2040",38.334,2035,2040,2037.5
"Costa Rica","Medium variant","2035-2040",285.162,2035,2040,2037.5
"El Salvador","Medium variant","2035-2040",448.906,2035,2040,2037.5
"Guatemala","Medium variant","2035-2040",2096.078,2035,2040,2037.5
"Honduras","Medium variant","2035-2040",964.735,2035,2040,2037.5
"Mexico","Medium variant","2035-2040",9594.101,2035,2040,2037.5
"Nicaragua","Medium variant","2035-2040",583.475,2035,2040,2037.5
"Panama","Medium variant","2035-2040",394.79,2035,2040,2037.5
"Argentina","Medium variant","2035-2040",3585.287,2035,2040,2037.5
"Bolivia (Plurinational State of)","Medium variant","2035-2040",1210.461,2035,2040,2037.5
"Brazil","Medium variant","2035-2040",11590.865,2035,2040,2037.5
"Chile","Medium variant","2035-2040",976.321,2035,2040,2037.5
"Colombia","Medium variant","2035-2040",2961.467,2035,2040,2037.5
"Ecuador","Medium variant","2035-2040",1579.147,2035,2040,2037.5
"French Guiana","Medium variant","2035-2040",44.428,2035,2040,2037.5
"Guyana","Medium variant","2035-2040",63.008,2035,2040,2037.5
"Paraguay","Medium variant","2035-2040",657.392,2035,2040,2037.5
"Peru","Medium variant","2035-2040",2504.32,2035,2040,2037.5
"Suriname","Medium variant","2035-2040",48.076,2035,2040,2037.5
"Uruguay","Medium variant","2035-2040",208.313,2035,2040,2037.5
"Venezuela (Bolivarian Republic of)","Medium variant","2035-2040",2517.168,2035,2040,2037.5
"Australia","Medium variant","2035-2040",1615.631,2035,2040,2037.5
"New Zealand","Medium variant","2035-2040",293.33,2035,2040,2037.5
"Fiji","Medium variant","2035-2040",86.308,2035,2040,2037.5
"New Caledonia","Medium variant","2035-2040",19.889,2035,2040,2037.5
"Papua New Guinea","Medium variant","2035-2040",1336.42,2035,2040,2037.5
"Solomon Islands","Medium variant","2035-2040",135.512,2035,2040,2037.5
"Vanuatu","Medium variant","2035-2040",54.216,2035,2040,2037.5
"Guam","Medium variant","2035-2040",12.576,2035,2040,2037.5
"Kiribati","Medium variant","2035-2040",16.366,2035,2040,2037.5
"Micronesia (Fed. States of)","Medium variant","2035-2040",11.801,2035,2040,2037.5
"French Polynesia","Medium variant","2035-2040",17.254,2035,2040,2037.5
"Samoa","Medium variant","2035-2040",26.686,2035,2040,2037.5
"Tonga","Medium variant","2035-2040",13.272,2035,2040,2037.5
"Belarus","Medium variant","2035-2040",434.642,2035,2040,2037.5
"Bulgaria","Medium variant","2035-2040",262.118,2035,2040,2037.5
"Czechia","Medium variant","2035-2040",496.715,2035,2040,2037.5
"Hungary","Medium variant","2035-2040",396.297,2035,2040,2037.5
"Poland","Medium variant","2035-2040",1436.385,2035,2040,2037.5
"Republic of Moldova","Medium variant","2035-2040",147.765,2035,2040,2037.5
"Romania","Medium variant","2035-2040",810.464,2035,2040,2037.5
"Russian Federation","Medium variant","2035-2040",7372.919,2035,2040,2037.5
"Slovakia","Medium variant","2035-2040",226.224,2035,2040,2037.5
"Ukraine","Medium variant","2035-2040",1697.757,2035,2040,2037.5
"Channel Islands","Medium variant","2035-2040",8.755,2035,2040,2037.5
"Denmark","Medium variant","2035-2040",327.072,2035,2040,2037.5
"Estonia","Medium variant","2035-2040",54.889,2035,2040,2037.5
"Finland","Medium variant","2035-2040",246.526,2035,2040,2037.5
"Iceland","Medium variant","2035-2040",19.11,2035,2040,2037.5
"Ireland","Medium variant","2035-2040",290.849,2035,2040,2037.5
"Latvia","Medium variant","2035-2040",71.101,2035,2040,2037.5
"Lithuania","Medium variant","2035-2040",95.822,2035,2040,2037.5
"Norway","Medium variant","2035-2040",327.048,2035,2040,2037.5
"Sweden","Medium variant","2035-2040",581.745,2035,2040,2037.5
"United Kingdom","Medium variant","2035-2040",3734.544,2035,2040,2037.5
"Albania","Medium variant","2035-2040",105.552,2035,2040,2037.5
"Bosnia and Herzegovina","Medium variant","2035-2040",110.361,2035,2040,2037.5
"Croatia","Medium variant","2035-2040",145.37,2035,2040,2037.5
"Greece","Medium variant","2035-2040",351.605,2035,2040,2037.5
"Italy","Medium variant","2035-2040",2127.851,2035,2040,2037.5
"Malta","Medium variant","2035-2040",18.058,2035,2040,2037.5
"Montenegro","Medium variant","2035-2040",31.093,2035,2040,2037.5
"North Macedonia","Medium variant","2035-2040",84.368,2035,2040,2037.5
"Portugal","Medium variant","2035-2040",379.628,2035,2040,2037.5
"Serbia","Medium variant","2035-2040",329.721,2035,2040,2037.5
"Slovenia","Medium variant","2035-2040",87.501,2035,2040,2037.5
"Spain","Medium variant","2035-2040",1763.77,2035,2040,2037.5
"Austria","Medium variant","2035-2040",401.477,2035,2040,2037.5
"Belgium","Medium variant","2035-2040",605.118,2035,2040,2037.5
"France","Medium variant","2035-2040",3571.256,2035,2040,2037.5
"Germany","Medium variant","2035-2040",3582.076,2035,2040,2037.5
"Luxembourg","Medium variant","2035-2040",34.521,2035,2040,2037.5
"Netherlands","Medium variant","2035-2040",841.647,2035,2040,2037.5
"Switzerland","Medium variant","2035-2040",427.517,2035,2040,2037.5
"Canada","Medium variant","2035-2040",2011.586,2035,2040,2037.5
"United States of America","Medium variant","2035-2040",20631.086,2035,2040,2037.5
"Burundi","Medium variant","2040-2045",3073.47,2040,2045,2042.5
"Comoros","Medium variant","2040-2045",157.79,2040,2045,2042.5
"Djibouti","Medium variant","2040-2045",88.587,2040,2045,2042.5
"Eritrea","Medium variant","2040-2045",628.659,2040,2045,2042.5
"Ethiopia","Medium variant","2040-2045",19884.879,2040,2045,2042.5
"Kenya","Medium variant","2040-2045",8619.546,2040,2045,2042.5
"Madagascar","Medium variant","2040-2045",5857.087,2040,2045,2042.5
"Malawi","Medium variant","2040-2045",4181.545,2040,2045,2042.5
"Mauritius","Medium variant","2040-2045",51.634,2040,2045,2042.5
"Mayotte","Medium variant","2040-2045",45.203,2040,2045,2042.5
"Mozambique","Medium variant","2040-2045",7746.454,2040,2045,2042.5
"Réunion","Medium variant","2040-2045",58.563,2040,2045,2042.5
"Rwanda","Medium variant","2040-2045",2264.579,2040,2045,2042.5
"Seychelles","Medium variant","2040-2045",6.909,2040,2045,2042.5
"Somalia","Medium variant","2040-2045",4799.682,2040,2045,2042.5
"South Sudan","Medium variant","2040-2045",2310.806,2040,2045,2042.5
"Uganda","Medium variant","2040-2045",9670.989,2040,2045,2042.5
"United Republic of Tanzania","Medium variant","2040-2045",15858.735,2040,2045,2042.5
"Zambia","Medium variant","2040-2045",4703.478,2040,2045,2042.5
"Zimbabwe","Medium variant","2040-2045",2414.553,2040,2045,2042.5
"Angola","Medium variant","2040-2045",10320.659,2040,2045,2042.5
"Cameroon","Medium variant","2040-2045",5866.456,2040,2045,2042.5
"Central African Republic","Medium variant","2040-2045",966.423,2040,2045,2042.5
"Chad","Medium variant","2040-2045",4441.424,2040,2045,2042.5
"Congo","Medium variant","2040-2045",1247.378,2040,2045,2042.5
"Democratic Republic of the Congo","Medium variant","2040-2045",24841.648,2040,2045,2042.5
"Equatorial Guinea","Medium variant","2040-2045",296.286,2040,2045,2042.5
"Gabon","Medium variant","2040-2045",379.802,2040,2045,2042.5
"Sao Tome and Principe","Medium variant","2040-2045",43.806,2040,2045,2042.5
"Botswana","Medium variant","2040-2045",280.743,2040,2045,2042.5
"Eswatini","Medium variant","2040-2045",154.091,2040,2045,2042.5
"Lesotho","Medium variant","2040-2045",249.094,2040,2045,2042.5
"Namibia","Medium variant","2040-2045",377.429,2040,2045,2042.5
"South Africa","Medium variant","2040-2045",5602.521,2040,2045,2042.5
"Benin","Medium variant","2040-2045",2931.317,2040,2045,2042.5
"Burkina Faso","Medium variant","2040-2045",5247.757,2040,2045,2042.5
"Cabo Verde","Medium variant","2040-2045",41.84,2040,2045,2042.5
"Côte d'Ivoire","Medium variant","2040-2045",6242.332,2040,2045,2042.5
"Gambia","Medium variant","2040-2045",571.569,2040,2045,2042.5
"Ghana","Medium variant","2040-2045",5274.158,2040,2045,2042.5
"Guinea","Medium variant","2040-2045",2971.764,2040,2045,2042.5
"Guinea-Bissau","Medium variant","2040-2045",402.489,2040,2045,2042.5
"Liberia","Medium variant","2040-2045",1035.925,2040,2045,2042.5
"Mali","Medium variant","2040-2045",5660.521,2040,2045,2042.5
"Mauritania","Medium variant","2040-2045",1023.494,2040,2045,2042.5
"Niger","Medium variant","2040-2045",9356.905,2040,2045,2042.5
"Nigeria","Medium variant","2040-2045",50829.294,2040,2045,2042.5
"Senegal","Medium variant","2040-2045",3748.821,2040,2045,2042.5
"Sierra Leone","Medium variant","2040-2045",1353.163,2040,2045,2042.5
"Togo","Medium variant","2040-2045",1752.159,2040,2045,2042.5
"Algeria","Medium variant","2040-2045",4452.358,2040,2045,2042.5
"Egypt","Medium variant","2040-2045",14610.466,2040,2045,2042.5
"Libya","Medium variant","2040-2045",541.268,2040,2045,2042.5
"Morocco","Medium variant","2040-2045",2967.412,2040,2045,2042.5
"Sudan","Medium variant","2040-2045",8858.766,2040,2045,2042.5
"Tunisia","Medium variant","2040-2045",828.519,2040,2045,2042.5
"Western Sahara","Medium variant","2040-2045",63.054,2040,2045,2042.5
"Armenia","Medium variant","2040-2045",158.246,2040,2045,2042.5
"Azerbaijan","Medium variant","2040-2045",639.017,2040,2045,2042.5
"Bahrain","Medium variant","2040-2045",100.914,2040,2045,2042.5
"Cyprus","Medium variant","2040-2045",56.56,2040,2045,2042.5
"Georgia","Medium variant","2040-2045",214.731,2040,2045,2042.5
"Iraq","Medium variant","2040-2045",6911.114,2040,2045,2042.5
"Israel","Medium variant","2040-2045",994.026,2040,2045,2042.5
"Jordan","Medium variant","2040-2045",933.881,2040,2045,2042.5
"Kuwait","Medium variant","2040-2045",318.455,2040,2045,2042.5
"Lebanon","Medium variant","2040-2045",349.854,2040,2045,2042.5
"Oman","Medium variant","2040-2045",365.158,2040,2045,2042.5
"Qatar","Medium variant","2040-2045",131.359,2040,2045,2042.5
"Saudi Arabia","Medium variant","2040-2045",2435.386,2040,2045,2042.5
"State of Palestine","Medium variant","2040-2045",802.608,2040,2045,2042.5
"Syrian Arab Republic","Medium variant","2040-2045",2361.67,2040,2045,2042.5
"Turkey","Medium variant","2040-2045",5511.42,2040,2045,2042.5
"United Arab Emirates","Medium variant","2040-2045",515.286,2040,2045,2042.5
"Yemen","Medium variant","2040-2045",4289.949,2040,2045,2042.5
"Kazakhstan","Medium variant","2040-2045",1866.049,2040,2045,2042.5
"Kyrgyzstan","Medium variant","2040-2045",784.571,2040,2045,2042.5
"Tajikistan","Medium variant","2040-2045",1701.648,2040,2045,2042.5
"Turkmenistan","Medium variant","2040-2045",650.878,2040,2045,2042.5
"Uzbekistan","Medium variant","2040-2045",3080.784,2040,2045,2042.5
"Afghanistan","Medium variant","2040-2045",5965.37,2040,2045,2042.5
"Bangladesh","Medium variant","2040-2045",10912.846,2040,2045,2042.5
"Bhutan","Medium variant","2040-2045",45.144,2040,2045,2042.5
"India","Medium variant","2040-2045",102533.214,2040,2045,2042.5
"Iran (Islamic Republic of)","Medium variant","2040-2045",6140.513,2040,2045,2042.5
"Maldives","Medium variant","2040-2045",28.383,2040,2045,2042.5
"Nepal","Medium variant","2040-2045",1913.401,2040,2045,2042.5
"Pakistan","Medium variant","2040-2045",30413.945,2040,2045,2042.5
"Sri Lanka","Medium variant","2040-2045",1366.598,2040,2045,2042.5
"China","Medium variant","2040-2045",66990.303,2040,2045,2042.5
"China, Hong Kong SAR","Medium variant","2040-2045",296.176,2040,2045,2042.5
"China, Macao SAR","Medium variant","2040-2045",33.345,2040,2045,2042.5
"China, Taiwan Province of China","Medium variant","2040-2045",794.71,2040,2045,2042.5
"Dem. People's Republic of Korea","Medium variant","2040-2045",1444.485,2040,2045,2042.5
"Japan","Medium variant","2040-2045",4101.332,2040,2045,2042.5
"Mongolia","Medium variant","2040-2045",355.549,2040,2045,2042.5
"Republic of Korea","Medium variant","2040-2045",1517.684,2040,2045,2042.5
"Brunei Darussalam","Medium variant","2040-2045",25.034,2040,2045,2042.5
"Cambodia","Medium variant","2040-2045",1652.071,2040,2045,2042.5
"Indonesia","Medium variant","2040-2045",21790.268,2040,2045,2042.5
"Lao People's Democratic Republic","Medium variant","2040-2045",687.146,2040,2045,2042.5
"Malaysia","Medium variant","2040-2045",2225.266,2040,2045,2042.5
"Myanmar","Medium variant","2040-2045",4078.973,2040,2045,2042.5
"Philippines","Medium variant","2040-2045",10539.337,2040,2045,2042.5
"Singapore","Medium variant","2040-2045",202.414,2040,2045,2042.5
"Thailand","Medium variant","2040-2045",2715.091,2040,2045,2042.5
"Timor-Leste","Medium variant","2040-2045",183.572,2040,2045,2042.5
"Viet Nam","Medium variant","2040-2045",6413.924,2040,2045,2042.5
"Antigua and Barbuda","Medium variant","2040-2045",6.373,2040,2045,2042.5
"Aruba","Medium variant","2040-2045",5.94,2040,2045,2042.5
"Bahamas","Medium variant","2040-2045",25.485,2040,2045,2042.5
"Barbados","Medium variant","2040-2045",13.322,2040,2045,2042.5
"Cuba","Medium variant","2040-2045",433.288,2040,2045,2042.5
"Curaçao","Medium variant","2040-2045",8.56,2040,2045,2042.5
"Dominican Republic","Medium variant","2040-2045",839.434,2040,2045,2042.5
"Grenada","Medium variant","2040-2045",7.03,2040,2045,2042.5
"Guadeloupe","Medium variant","2040-2045",21.264,2040,2045,2042.5
"Haiti","Medium variant","2040-2045",1201.539,2040,2045,2042.5
"Jamaica","Medium variant","2040-2045",172.906,2040,2045,2042.5
"Martinique","Medium variant","2040-2045",15.983,2040,2045,2042.5
"Puerto Rico","Medium variant","2040-2045",88.011,2040,2045,2042.5
"Saint Lucia","Medium variant","2040-2045",7.541,2040,2045,2042.5
"Saint Vincent and the Grenadines","Medium variant","2040-2045",6.034,2040,2045,2042.5
"Trinidad and Tobago","Medium variant","2040-2045",70.224,2040,2045,2042.5
"United States Virgin Islands","Medium variant","2040-2045",4.668,2040,2045,2042.5
"Belize","Medium variant","2040-2045",37.373,2040,2045,2042.5
"Costa Rica","Medium variant","2040-2045",276.991,2040,2045,2042.5
"El Salvador","Medium variant","2040-2045",422.152,2040,2045,2042.5
"Guatemala","Medium variant","2040-2045",2059.307,2040,2045,2042.5
"Honduras","Medium variant","2040-2045",929.416,2040,2045,2042.5
"Mexico","Medium variant","2040-2045",9254.549,2040,2045,2042.5
"Nicaragua","Medium variant","2040-2045",566.936,2040,2045,2042.5
"Panama","Medium variant","2040-2045",389.462,2040,2045,2042.5
"Argentina","Medium variant","2040-2045",3526.017,2040,2045,2042.5
"Bolivia (Plurinational State of)","Medium variant","2040-2045",1183.123,2040,2045,2042.5
"Brazil","Medium variant","2040-2045",11092.003,2040,2045,2042.5
"Chile","Medium variant","2040-2045",962.994,2040,2045,2042.5
"Colombia","Medium variant","2040-2045",2839.505,2040,2045,2042.5
"Ecuador","Medium variant","2040-2045",1547.229,2040,2045,2042.5
"French Guiana","Medium variant","2040-2045",46.041,2040,2045,2042.5
"Guyana","Medium variant","2040-2045",59.539,2040,2045,2042.5
"Paraguay","Medium variant","2040-2045",639.968,2040,2045,2042.5
"Peru","Medium variant","2040-2045",2442.53,2040,2045,2042.5
"Suriname","Medium variant","2040-2045",46.578,2040,2045,2042.5
"Uruguay","Medium variant","2040-2045",201.932,2040,2045,2042.5
"Venezuela (Bolivarian Republic of)","Medium variant","2040-2045",2385.875,2040,2045,2042.5
"Australia","Medium variant","2040-2045",1690.084,2040,2045,2042.5
"New Zealand","Medium variant","2040-2045",292.91,2040,2045,2042.5
"Fiji","Medium variant","2040-2045",84.963,2040,2045,2042.5
"New Caledonia","Medium variant","2040-2045",19.474,2040,2045,2042.5
"Papua New Guinea","Medium variant","2040-2045",1363.997,2040,2045,2042.5
"Solomon Islands","Medium variant","2040-2045",143.176,2040,2045,2042.5
"Vanuatu","Medium variant","2040-2045",56.996,2040,2045,2042.5
"Guam","Medium variant","2040-2045",12.03,2040,2045,2042.5
"Kiribati","Medium variant","2040-2045",17.247,2040,2045,2042.5
"Micronesia (Fed. States of)","Medium variant","2040-2045",11.256,2040,2045,2042.5
"French Polynesia","Medium variant","2040-2045",16.594,2040,2045,2042.5
"Samoa","Medium variant","2040-2045",27.503,2040,2045,2042.5
"Tonga","Medium variant","2040-2045",13.081,2040,2045,2042.5
"Belarus","Medium variant","2040-2045",463.159,2040,2045,2042.5
"Bulgaria","Medium variant","2040-2045",258.337,2040,2045,2042.5
"Czechia","Medium variant","2040-2045",518.292,2040,2045,2042.5
"Hungary","Medium variant","2040-2045",389.136,2040,2045,2042.5
"Poland","Medium variant","2040-2045",1444.529,2040,2045,2042.5
"Republic of Moldova","Medium variant","2040-2045",145.488,2040,2045,2042.5
"Romania","Medium variant","2040-2045",791.128,2040,2045,2042.5
"Russian Federation","Medium variant","2040-2045",7824.756,2040,2045,2042.5
"Slovakia","Medium variant","2040-2045",227.79,2040,2045,2042.5
"Ukraine","Medium variant","2040-2045",1688.552,2040,2045,2042.5
"Channel Islands","Medium variant","2040-2045",8.901,2040,2045,2042.5
"Denmark","Medium variant","2040-2045",320.724,2040,2045,2042.5
"Estonia","Medium variant","2040-2045",56.477,2040,2045,2042.5
"Finland","Medium variant","2040-2045",247.805,2040,2045,2042.5
"Iceland","Medium variant","2040-2045",18.895,2040,2045,2042.5
"Ireland","Medium variant","2040-2045",300.599,2040,2045,2042.5
"Latvia","Medium variant","2040-2045",76.015,2040,2045,2042.5
"Lithuania","Medium variant","2040-2045",104.034,2040,2045,2042.5
"Norway","Medium variant","2040-2045",329.329,2040,2045,2042.5
"Sweden","Medium variant","2040-2045",601.506,2040,2045,2042.5
"United Kingdom","Medium variant","2040-2045",3813.478,2040,2045,2042.5
"Albania","Medium variant","2040-2045",100.733,2040,2045,2042.5
"Bosnia and Herzegovina","Medium variant","2040-2045",106.282,2040,2045,2042.5
"Croatia","Medium variant","2040-2045",142.529,2040,2045,2042.5
"Greece","Medium variant","2040-2045",352.424,2040,2045,2042.5
"Italy","Medium variant","2040-2045",2109.2,2040,2045,2042.5
"Malta","Medium variant","2040-2045",17.877,2040,2045,2042.5
"Montenegro","Medium variant","2040-2045",30.128,2040,2045,2042.5
"North Macedonia","Medium variant","2040-2045",82.182,2040,2045,2042.5
"Portugal","Medium variant","2040-2045",365.586,2040,2045,2042.5
"Serbia","Medium variant","2040-2045",312.57,2040,2045,2042.5
"Slovenia","Medium variant","2040-2045",90.626,2040,2045,2042.5
"Spain","Medium variant","2040-2045",1787.11,2040,2045,2042.5
"Austria","Medium variant","2040-2045",398.937,2040,2045,2042.5
"Belgium","Medium variant","2040-2045",614.139,2040,2045,2042.5
"France","Medium variant","2040-2045",3549.703,2040,2045,2042.5
"Germany","Medium variant","2040-2045",3546.808,2040,2045,2042.5
"Luxembourg","Medium variant","2040-2045",35.675,2040,2045,2042.5
"Netherlands","Medium variant","2040-2045",813.813,2040,2045,2042.5
"Switzerland","Medium variant","2040-2045",436.82,2040,2045,2042.5
"Canada","Medium variant","2040-2045",2077.55,2040,2045,2042.5
"United States of America","Medium variant","2040-2045",20538.555,2040,2045,2042.5
"Burundi","Medium variant","2045-2050",3251.889,2045,2050,2047.5
"Comoros","Medium variant","2045-2050",161.079,2045,2050,2047.5
"Djibouti","Medium variant","2045-2050",88.881,2045,2050,2047.5
"Eritrea","Medium variant","2045-2050",626.747,2045,2050,2047.5
"Ethiopia","Medium variant","2045-2050",20024.64,2045,2050,2047.5
"Kenya","Medium variant","2045-2050",8627.534,2045,2050,2047.5
"Madagascar","Medium variant","2045-2050",6156.714,2045,2050,2047.5
"Malawi","Medium variant","2045-2050",4319.075,2045,2050,2047.5
"Mauritius","Medium variant","2045-2050",48.569,2045,2050,2047.5
"Mayotte","Medium variant","2045-2050",45.239,2045,2050,2047.5
"Mozambique","Medium variant","2045-2050",8061.268,2045,2050,2047.5
"Réunion","Medium variant","2045-2050",56.14,2045,2050,2047.5
"Rwanda","Medium variant","2045-2050",2286.743,2045,2050,2047.5
"Seychelles","Medium variant","2045-2050",6.645,2045,2050,2047.5
"Somalia","Medium variant","2045-2050",5127.724,2045,2050,2047.5
"South Sudan","Medium variant","2045-2050",2367.542,2045,2050,2047.5
"Uganda","Medium variant","2045-2050",9770.499,2045,2050,2047.5
"United Republic of Tanzania","Medium variant","2045-2050",16943.619,2045,2050,2047.5
"Zambia","Medium variant","2045-2050",4970.316,2045,2050,2047.5
"Zimbabwe","Medium variant","2045-2050",2363.15,2045,2050,2047.5
"Angola","Medium variant","2045-2050",11118.279,2045,2050,2047.5
"Cameroon","Medium variant","2045-2050",6109.791,2045,2050,2047.5
"Central African Republic","Medium variant","2045-2050",963.322,2045,2050,2047.5
"Chad","Medium variant","2045-2050",4594.552,2045,2050,2047.5
"Congo","Medium variant","2045-2050",1312.347,2045,2050,2047.5
"Democratic Republic of the Congo","Medium variant","2045-2050",25717.652,2045,2050,2047.5
"Equatorial Guinea","Medium variant","2045-2050",305.36,2045,2050,2047.5
"Gabon","Medium variant","2045-2050",396.254,2045,2050,2047.5
"Sao Tome and Principe","Medium variant","2045-2050",45.45,2045,2050,2047.5
"Botswana","Medium variant","2045-2050",275.34,2045,2050,2047.5
"Eswatini","Medium variant","2045-2050",150.62,2045,2050,2047.5
"Lesotho","Medium variant","2045-2050",243.487,2045,2050,2047.5
"Namibia","Medium variant","2045-2050",382.195,2045,2050,2047.5
"South Africa","Medium variant","2045-2050",5494.275,2045,2050,2047.5
"Benin","Medium variant","2045-2050",3079.737,2045,2050,2047.5
"Burkina Faso","Medium variant","2045-2050",5478.143,2045,2050,2047.5
"Cabo Verde","Medium variant","2045-2050",40.287,2045,2050,2047.5
"Côte d'Ivoire","Medium variant","2045-2050",6573.366,2045,2050,2047.5
"Gambia","Medium variant","2045-2050",586.795,2045,2050,2047.5
"Ghana","Medium variant","2045-2050",5415.666,2045,2050,2047.5
"Guinea","Medium variant","2045-2050",3081.659,2045,2050,2047.5
"Guinea-Bissau","Medium variant","2045-2050",413.409,2045,2050,2047.5
"Liberia","Medium variant","2045-2050",1066.714,2045,2050,2047.5
"Mali","Medium variant","2045-2050",5869.542,2045,2050,2047.5
"Mauritania","Medium variant","2045-2050",1079.734,2045,2050,2047.5
"Niger","Medium variant","2045-2050",10136.24,2045,2050,2047.5
"Nigeria","Medium variant","2045-2050",52753.263,2045,2050,2047.5
"Senegal","Medium variant","2045-2050",3928.236,2045,2050,2047.5
"Sierra Leone","Medium variant","2045-2050",1344.935,2045,2050,2047.5
"Togo","Medium variant","2045-2050",1818.608,2045,2050,2047.5
"Algeria","Medium variant","2045-2050",4576.446,2045,2050,2047.5
"Egypt","Medium variant","2045-2050",14639.565,2045,2050,2047.5
"Libya","Medium variant","2045-2050",534.351,2045,2050,2047.5
"Morocco","Medium variant","2045-2050",2897.882,2045,2050,2047.5
"Sudan","Medium variant","2045-2050",9162.885,2045,2050,2047.5
"Tunisia","Medium variant","2045-2050",832.013,2045,2050,2047.5
"Western Sahara","Medium variant","2045-2050",64.449,2045,2050,2047.5
"Armenia","Medium variant","2045-2050",154.108,2045,2050,2047.5
"Azerbaijan","Medium variant","2045-2050",598.962,2045,2050,2047.5
"Bahrain","Medium variant","2045-2050",97.717,2045,2050,2047.5
"Cyprus","Medium variant","2045-2050",55.729,2045,2050,2047.5
"Georgia","Medium variant","2045-2050",206.338,2045,2050,2047.5
"Iraq","Medium variant","2045-2050",7065.255,2045,2050,2047.5
"Israel","Medium variant","2045-2050",1016.679,2045,2050,2047.5
"Jordan","Medium variant","2045-2050",884.83,2045,2050,2047.5
"Kuwait","Medium variant","2045-2050",309.764,2045,2050,2047.5
"Lebanon","Medium variant","2045-2050",347.923,2045,2050,2047.5
"Oman","Medium variant","2045-2050",379.868,2045,2050,2047.5
"Qatar","Medium variant","2045-2050",134.301,2045,2050,2047.5
"Saudi Arabia","Medium variant","2045-2050",2443.707,2045,2050,2047.5
"State of Palestine","Medium variant","2045-2050",808.557,2045,2050,2047.5
"Syrian Arab Republic","Medium variant","2045-2050",2392.647,2045,2050,2047.5
"Turkey","Medium variant","2045-2050",5357.767,2045,2050,2047.5
"United Arab Emirates","Medium variant","2045-2050",542.499,2045,2050,2047.5
"Yemen","Medium variant","2045-2050",4173.656,2045,2050,2047.5
"Kazakhstan","Medium variant","2045-2050",1837.44,2045,2050,2047.5
"Kyrgyzstan","Medium variant","2045-2050",775.984,2045,2050,2047.5
"Tajikistan","Medium variant","2045-2050",1670.101,2045,2050,2047.5
"Turkmenistan","Medium variant","2045-2050",635.612,2045,2050,2047.5
"Uzbekistan","Medium variant","2045-2050",2927.606,2045,2050,2047.5
"Afghanistan","Medium variant","2045-2050",5791.247,2045,2050,2047.5
"Bangladesh","Medium variant","2045-2050",10381.16,2045,2050,2047.5
"Bhutan","Medium variant","2045-2050",43.482,2045,2050,2047.5
"India","Medium variant","2045-2050",98476.99,2045,2050,2047.5
"Iran (Islamic Republic of)","Medium variant","2045-2050",6262.165,2045,2050,2047.5
"Maldives","Medium variant","2045-2050",27.651,2045,2050,2047.5
"Nepal","Medium variant","2045-2050",1804.647,2045,2050,2047.5
"Pakistan","Medium variant","2045-2050",30260.252,2045,2050,2047.5
"Sri Lanka","Medium variant","2045-2050",1275.068,2045,2050,2047.5
"China","Medium variant","2045-2050",64979.986,2045,2050,2047.5
"China, Hong Kong SAR","Medium variant","2045-2050",313.575,2045,2050,2047.5
"China, Macao SAR","Medium variant","2045-2050",36.698,2045,2050,2047.5
"China, Taiwan Province of China","Medium variant","2045-2050",783.746,2045,2050,2047.5
"Dem. People's Republic of Korea","Medium variant","2045-2050",1450.485,2045,2050,2047.5
"Japan","Medium variant","2045-2050",3951.562,2045,2050,2047.5
