"Country","Variant","Year","value","Year_low","Year_high","Year_mid"
"Tonga","Medium variant","2055-2060",75.164,2055,2060,2057.5
"Belarus","Medium variant","2055-2060",80.146,2055,2060,2057.5
"Bulgaria","Medium variant","2055-2060",80.108,2055,2060,2057.5
"Czechia","Medium variant","2055-2060",84.662,2055,2060,2057.5
"Hungary","Medium variant","2055-2060",82.273,2055,2060,2057.5
"Poland","Medium variant","2055-2060",84.312,2055,2060,2057.5
"Republic of Moldova","Medium variant","2055-2060",76.813,2055,2060,2057.5
"Romania","Medium variant","2055-2060",81.473,2055,2060,2057.5
"Russian Federation","Medium variant","2055-2060",78.058,2055,2060,2057.5
"Slovakia","Medium variant","2055-2060",82.965,2055,2060,2057.5
"Ukraine","Medium variant","2055-2060",77.308,2055,2060,2057.5
"Channel Islands","Medium variant","2055-2060",87.728,2055,2060,2057.5
"Denmark","Medium variant","2055-2060",85.977,2055,2060,2057.5
"Estonia","Medium variant","2055-2060",83.899,2055,2060,2057.5
"Finland","Medium variant","2055-2060",86.805,2055,2060,2057.5
"Iceland","Medium variant","2055-2060",87.664,2055,2060,2057.5
"Ireland","Medium variant","2055-2060",87.24,2055,2060,2057.5
"Latvia","Medium variant","2055-2060",80.649,2055,2060,2057.5
"Lithuania","Medium variant","2055-2060",81.631,2055,2060,2057.5
"Norway","Medium variant","2055-2060",87.146,2055,2060,2057.5
"Sweden","Medium variant","2055-2060",87.514,2055,2060,2057.5
"United Kingdom","Medium variant","2055-2060",86.352,2055,2060,2057.5
"Albania","Medium variant","2055-2060",83.914,2055,2060,2057.5
"Bosnia and Herzegovina","Medium variant","2055-2060",83.088,2055,2060,2057.5
"Croatia","Medium variant","2055-2060",84.182,2055,2060,2057.5
"Greece","Medium variant","2055-2060",87.097,2055,2060,2057.5
"Italy","Medium variant","2055-2060",88.176,2055,2060,2057.5
"Malta","Medium variant","2055-2060",87.363,2055,2060,2057.5
"Montenegro","Medium variant","2055-2060",82.273,2055,2060,2057.5
"North Macedonia","Medium variant","2055-2060",80.968,2055,2060,2057.5
"Portugal","Medium variant","2055-2060",87.082,2055,2060,2057.5
"Serbia","Medium variant","2055-2060",81.321,2055,2060,2057.5
"Slovenia","Medium variant","2055-2060",86.318,2055,2060,2057.5
"Spain","Medium variant","2055-2060",88.138,2055,2060,2057.5
"Austria","Medium variant","2055-2060",86.645,2055,2060,2057.5
"Belgium","Medium variant","2055-2060",86.666,2055,2060,2057.5
"France","Medium variant","2055-2060",87.366,2055,2060,2057.5
"Germany","Medium variant","2055-2060",86.402,2055,2060,2057.5
"Luxembourg","Medium variant","2055-2060",87.193,2055,2060,2057.5
"Netherlands","Medium variant","2055-2060",87.03,2055,2060,2057.5
"Switzerland","Medium variant","2055-2060",88.334,2055,2060,2057.5
"Canada","Medium variant","2055-2060",87.296,2055,2060,2057.5
"United States of America","Medium variant","2055-2060",84.368,2055,2060,2057.5
"Burundi","Medium variant","2060-2065",71.837,2060,2065,2062.5
"Comoros","Medium variant","2060-2065",70.787,2060,2065,2062.5
"Djibouti","Medium variant","2060-2065",75,2060,2065,2062.5
"Eritrea","Medium variant","2060-2065",75.541,2060,2065,2062.5
"Ethiopia","Medium variant","2060-2065",76.274,2060,2065,2062.5
"Kenya","Medium variant","2060-2065",74.444,2060,2065,2062.5
"Madagascar","Medium variant","2060-2065",76.4,2060,2065,2062.5
"Malawi","Medium variant","2060-2065",75.476,2060,2065,2062.5
"Mauritius","Medium variant","2060-2065",81.544,2060,2065,2062.5
"Mayotte","Medium variant","2060-2065",86.333,2060,2065,2062.5
"Mozambique","Medium variant","2060-2065",72.313,2060,2065,2062.5
"Réunion","Medium variant","2060-2065",87.092,2060,2065,2062.5
"Rwanda","Medium variant","2060-2065",77.96,2060,2065,2062.5
"Seychelles","Medium variant","2060-2065",79.577,2060,2065,2062.5
"Somalia","Medium variant","2060-2065",66.794,2060,2065,2062.5
"South Sudan","Medium variant","2060-2065",66.467,2060,2065,2062.5
"Uganda","Medium variant","2060-2065",72.793,2060,2065,2062.5
"United Republic of Tanzania","Medium variant","2060-2065",74.386,2060,2065,2062.5
"Zambia","Medium variant","2060-2065",72.481,2060,2065,2062.5
"Zimbabwe","Medium variant","2060-2065",70.059,2060,2065,2062.5
"Angola","Medium variant","2060-2065",70.531,2060,2065,2062.5
"Cameroon","Medium variant","2060-2065",68.937,2060,2065,2062.5
"Central African Republic","Medium variant","2060-2065",63.869,2060,2065,2062.5
"Chad","Medium variant","2060-2065",64.42,2060,2065,2062.5
"Congo","Medium variant","2060-2065",71.064,2060,2065,2062.5
"Democratic Republic of the Congo","Medium variant","2060-2065",69.329,2060,2065,2062.5
"Equatorial Guinea","Medium variant","2060-2065",68.048,2060,2065,2062.5
"Gabon","Medium variant","2060-2065",72.579,2060,2065,2062.5
"Sao Tome and Principe","Medium variant","2060-2065",77.378,2060,2065,2062.5
"Botswana","Medium variant","2060-2065",74.974,2060,2065,2062.5
"Eswatini","Medium variant","2060-2065",69.512,2060,2065,2062.5
"Lesotho","Medium variant","2060-2065",67.018,2060,2065,2062.5
"Namibia","Medium variant","2060-2065",72.78,2060,2065,2062.5
"South Africa","Medium variant","2060-2065",71.44,2060,2065,2062.5
"Benin","Medium variant","2060-2065",70.017,2060,2065,2062.5
"Burkina Faso","Medium variant","2060-2065",72.218,2060,2065,2062.5
"Cabo Verde","Medium variant","2060-2065",79.917,2060,2065,2062.5
"Côte d'Ivoire","Medium variant","2060-2065",65.802,2060,2065,2062.5
"Gambia","Medium variant","2060-2065",70.707,2060,2065,2062.5
"Ghana","Medium variant","2060-2065",71.786,2060,2065,2062.5
"Guinea","Medium variant","2060-2065",70.391,2060,2065,2062.5
"Guinea-Bissau","Medium variant","2060-2065",67.965,2060,2065,2062.5
"Liberia","Medium variant","2060-2065",71.84,2060,2065,2062.5
"Mali","Medium variant","2060-2065",68.323,2060,2065,2062.5
"Mauritania","Medium variant","2060-2065",70.941,2060,2065,2062.5
"Niger","Medium variant","2060-2065",71.981,2060,2065,2062.5
"Nigeria","Medium variant","2060-2065",65.374,2060,2065,2062.5
"Senegal","Medium variant","2060-2065",75.925,2060,2065,2062.5
"Sierra Leone","Medium variant","2060-2065",66.375,2060,2065,2062.5
"Togo","Medium variant","2060-2065",69.578,2060,2065,2062.5
"Algeria","Medium variant","2060-2065",83.673,2060,2065,2062.5
"Egypt","Medium variant","2060-2065",78.33,2060,2065,2062.5
"Libya","Medium variant","2060-2065",79.207,2060,2065,2062.5
"Morocco","Medium variant","2060-2065",84.241,2060,2065,2062.5
"Sudan","Medium variant","2060-2065",72.803,2060,2065,2062.5
"Tunisia","Medium variant","2060-2065",83.724,2060,2065,2062.5
"Western Sahara","Medium variant","2060-2065",77.982,2060,2065,2062.5
"Armenia","Medium variant","2060-2065",80.908,2060,2065,2062.5
"Azerbaijan","Medium variant","2060-2065",78.029,2060,2065,2062.5
"Bahrain","Medium variant","2060-2065",82.768,2060,2065,2062.5
"Cyprus","Medium variant","2060-2065",86.687,2060,2065,2062.5
"Georgia","Medium variant","2060-2065",79.955,2060,2065,2062.5
"Iraq","Medium variant","2060-2065",76.009,2060,2065,2062.5
"Israel","Medium variant","2060-2065",88.229,2060,2065,2062.5
"Jordan","Medium variant","2060-2065",80.35,2060,2065,2062.5
"Kuwait","Medium variant","2060-2065",80.636,2060,2065,2062.5
"Lebanon","Medium variant","2060-2065",85.312,2060,2065,2062.5
"Oman","Medium variant","2060-2065",85.255,2060,2065,2062.5
"Qatar","Medium variant","2060-2065",86.094,2060,2065,2062.5
"Saudi Arabia","Medium variant","2060-2065",81.492,2060,2065,2062.5
"State of Palestine","Medium variant","2060-2065",80.413,2060,2065,2062.5
"Syrian Arab Republic","Medium variant","2060-2065",82.5,2060,2065,2062.5
"Turkey","Medium variant","2060-2065",85.448,2060,2065,2062.5
"United Arab Emirates","Medium variant","2060-2065",83.878,2060,2065,2062.5
"Yemen","Medium variant","2060-2065",71.841,2060,2065,2062.5
"Kazakhstan","Medium variant","2060-2065",79.489,2060,2065,2062.5
"Kyrgyzstan","Medium variant","2060-2065",77.528,2060,2065,2062.5
"Tajikistan","Medium variant","2060-2065",78.003,2060,2065,2062.5
"Turkmenistan","Medium variant","2060-2065",73.372,2060,2065,2062.5
"Uzbekistan","Medium variant","2060-2065",76.422,2060,2065,2062.5
"Afghanistan","Medium variant","2060-2065",73.448,2060,2065,2062.5
"Bangladesh","Medium variant","2060-2065",81.453,2060,2065,2062.5
"Bhutan","Medium variant","2060-2065",79.815,2060,2065,2062.5
"India","Medium variant","2060-2065",76.747,2060,2065,2062.5
"Iran (Islamic Republic of)","Medium variant","2060-2065",83.708,2060,2065,2062.5
"Maldives","Medium variant","2060-2065",86.843,2060,2065,2062.5
"Nepal","Medium variant","2060-2065",78.911,2060,2065,2062.5
"Pakistan","Medium variant","2060-2065",72.896,2060,2065,2062.5
"Sri Lanka","Medium variant","2060-2065",83.823,2060,2065,2062.5
"China","Medium variant","2060-2065",83.723,2060,2065,2062.5
"China, Hong Kong SAR","Medium variant","2060-2065",90.406,2060,2065,2062.5
"China, Macao SAR","Medium variant","2060-2065",89.68,2060,2065,2062.5
"China, Taiwan Province of China","Medium variant","2060-2065",86.49,2060,2065,2062.5
"Dem. People's Republic of Korea","Medium variant","2060-2065",79.507,2060,2065,2062.5
"Japan","Medium variant","2060-2065",89.63,2060,2065,2062.5
"Mongolia","Medium variant","2060-2065",77.371,2060,2065,2062.5
"Republic of Korea","Medium variant","2060-2065",88.522,2060,2065,2062.5
"Brunei Darussalam","Medium variant","2060-2065",81.662,2060,2065,2062.5
"Cambodia","Medium variant","2060-2065",76.796,2060,2065,2062.5
"Indonesia","Medium variant","2060-2065",78.655,2060,2065,2062.5
"Lao People's Democratic Republic","Medium variant","2060-2065",76.08,2060,2065,2062.5
"Malaysia","Medium variant","2060-2065",82.314,2060,2065,2062.5
"Myanmar","Medium variant","2060-2065",73.68,2060,2065,2062.5
"Philippines","Medium variant","2060-2065",76.997,2060,2065,2062.5
"Singapore","Medium variant","2060-2065",88.799,2060,2065,2062.5
"Thailand","Medium variant","2060-2065",84.144,2060,2065,2062.5
"Timor-Leste","Medium variant","2060-2065",76.092,2060,2065,2062.5
"Viet Nam","Medium variant","2060-2065",81.626,2060,2065,2062.5
"Antigua and Barbuda","Medium variant","2060-2065",82.565,2060,2065,2062.5
"Aruba","Medium variant","2060-2065",82.245,2060,2065,2062.5
"Bahamas","Medium variant","2060-2065",79.003,2060,2065,2062.5
"Barbados","Medium variant","2060-2065",84.949,2060,2065,2062.5
"Cuba","Medium variant","2060-2065",85.047,2060,2065,2062.5
"Curaçao","Medium variant","2060-2065",85.129,2060,2065,2062.5
"Dominican Republic","Medium variant","2060-2065",80.98,2060,2065,2062.5
"Grenada","Medium variant","2060-2065",77.962,2060,2065,2062.5
"Guadeloupe","Medium variant","2060-2065",88.021,2060,2065,2062.5
"Haiti","Medium variant","2060-2065",72.31,2060,2065,2062.5
"Jamaica","Medium variant","2060-2065",79.738,2060,2065,2062.5
"Martinique","Medium variant","2060-2065",88.419,2060,2065,2062.5
"Puerto Rico","Medium variant","2060-2065",85.877,2060,2065,2062.5
"Saint Lucia","Medium variant","2060-2065",81.863,2060,2065,2062.5
"Saint Vincent and the Grenadines","Medium variant","2060-2065",78.088,2060,2065,2062.5
"Trinidad and Tobago","Medium variant","2060-2065",79.066,2060,2065,2062.5
"United States Virgin Islands","Medium variant","2060-2065",86.656,2060,2065,2062.5
"Belize","Medium variant","2060-2065",80.917,2060,2065,2062.5
"Costa Rica","Medium variant","2060-2065",86.648,2060,2065,2062.5
"El Salvador","Medium variant","2060-2065",81.328,2060,2065,2062.5
"Guatemala","Medium variant","2060-2065",82.308,2060,2065,2062.5
"Honduras","Medium variant","2060-2065",82.206,2060,2065,2062.5
"Mexico","Medium variant","2060-2065",82.033,2060,2065,2062.5
"Nicaragua","Medium variant","2060-2065",82.451,2060,2065,2062.5
"Panama","Medium variant","2060-2065",85.083,2060,2065,2062.5
"Argentina","Medium variant","2060-2065",83.01,2060,2065,2062.5
"Bolivia (Plurinational State of)","Medium variant","2060-2065",79.427,2060,2065,2062.5
"Brazil","Medium variant","2060-2065",83.562,2060,2065,2062.5
"Chile","Medium variant","2060-2065",86.664,2060,2065,2062.5
"Colombia","Medium variant","2060-2065",84.158,2060,2065,2062.5
"Ecuador","Medium variant","2060-2065",84.5,2060,2065,2062.5
"French Guiana","Medium variant","2060-2065",86.482,2060,2065,2062.5
"Guyana","Medium variant","2060-2065",74.782,2060,2065,2062.5
"Paraguay","Medium variant","2060-2065",79.338,2060,2065,2062.5
"Peru","Medium variant","2060-2065",84.554,2060,2065,2062.5
"Suriname","Medium variant","2060-2065",77.418,2060,2065,2062.5
"Uruguay","Medium variant","2060-2065",84.059,2060,2065,2062.5
"Venezuela (Bolivarian Republic of)","Medium variant","2060-2065",78.746,2060,2065,2062.5
"Australia","Medium variant","2060-2065",88.627,2060,2065,2062.5
"New Zealand","Medium variant","2060-2065",87.706,2060,2065,2062.5
"Fiji","Medium variant","2060-2065",73.149,2060,2065,2062.5
"New Caledonia","Medium variant","2060-2065",84.483,2060,2065,2062.5
"Papua New Guinea","Medium variant","2060-2065",70.824,2060,2065,2062.5
"Solomon Islands","Medium variant","2060-2065",78.448,2060,2065,2062.5
"Vanuatu","Medium variant","2060-2065",76.033,2060,2065,2062.5
"Guam","Medium variant","2060-2065",86.431,2060,2065,2062.5
"Kiribati","Medium variant","2060-2065",76.117,2060,2065,2062.5
"Micronesia (Fed. States of)","Medium variant","2060-2065",72.302,2060,2065,2062.5
"French Polynesia","Medium variant","2060-2065",84.532,2060,2065,2062.5
"Samoa","Medium variant","2060-2065",79.016,2060,2065,2062.5
"Tonga","Medium variant","2060-2065",75.721,2060,2065,2062.5
"Belarus","Medium variant","2060-2065",80.851,2060,2065,2062.5
"Bulgaria","Medium variant","2060-2065",80.781,2060,2065,2062.5
"Czechia","Medium variant","2060-2065",85.237,2060,2065,2062.5
"Hungary","Medium variant","2060-2065",82.93,2060,2065,2062.5
"Poland","Medium variant","2060-2065",84.898,2060,2065,2062.5
"Republic of Moldova","Medium variant","2060-2065",77.497,2060,2065,2062.5
"Romania","Medium variant","2060-2065",82.185,2060,2065,2062.5
"Russian Federation","Medium variant","2060-2065",78.798,2060,2065,2062.5
"Slovakia","Medium variant","2060-2065",83.589,2060,2065,2062.5
"Ukraine","Medium variant","2060-2065",78.014,2060,2065,2062.5
"Channel Islands","Medium variant","2060-2065",88.285,2060,2065,2062.5
"Denmark","Medium variant","2060-2065",86.502,2060,2065,2062.5
"Estonia","Medium variant","2060-2065",84.472,2060,2065,2062.5
"Finland","Medium variant","2060-2065",87.363,2060,2065,2062.5
"Iceland","Medium variant","2060-2065",88.2,2060,2065,2062.5
"Ireland","Medium variant","2060-2065",87.799,2060,2065,2062.5
"Latvia","Medium variant","2060-2065",81.33,2060,2065,2062.5
"Lithuania","Medium variant","2060-2065",82.24,2060,2065,2062.5
"Norway","Medium variant","2060-2065",87.693,2060,2065,2062.5
"Sweden","Medium variant","2060-2065",88.059,2060,2065,2062.5
"United Kingdom","Medium variant","2060-2065",86.865,2060,2065,2062.5
"Albania","Medium variant","2060-2065",84.514,2060,2065,2062.5
"Bosnia and Herzegovina","Medium variant","2060-2065",83.758,2060,2065,2062.5
"Croatia","Medium variant","2060-2065",84.78,2060,2065,2062.5
"Greece","Medium variant","2060-2065",87.66,2060,2065,2062.5
"Italy","Medium variant","2060-2065",88.719,2060,2065,2062.5
"Malta","Medium variant","2060-2065",87.918,2060,2065,2062.5
"Montenegro","Medium variant","2060-2065",82.925,2060,2065,2062.5
"North Macedonia","Medium variant","2060-2065",81.652,2060,2065,2062.5
"Portugal","Medium variant","2060-2065",87.653,2060,2065,2062.5
"Serbia","Medium variant","2060-2065",82.021,2060,2065,2062.5
"Slovenia","Medium variant","2060-2065",86.878,2060,2065,2062.5
"Spain","Medium variant","2060-2065",88.703,2060,2065,2062.5
"Austria","Medium variant","2060-2065",87.196,2060,2065,2062.5
"Belgium","Medium variant","2060-2065",87.216,2060,2065,2062.5
"France","Medium variant","2060-2065",87.931,2060,2065,2062.5
"Germany","Medium variant","2060-2065",86.956,2060,2065,2062.5
"Luxembourg","Medium variant","2060-2065",87.763,2060,2065,2062.5
"Netherlands","Medium variant","2060-2065",87.565,2060,2065,2062.5
"Switzerland","Medium variant","2060-2065",88.894,2060,2065,2062.5
"Canada","Medium variant","2060-2065",87.844,2060,2065,2062.5
"United States of America","Medium variant","2060-2065",84.941,2060,2065,2062.5
"Burundi","Medium variant","2065-2070",72.596,2065,2070,2067.5
"Comoros","Medium variant","2065-2070",71.352,2065,2070,2067.5
"Djibouti","Medium variant","2065-2070",75.735,2065,2070,2067.5
"Eritrea","Medium variant","2065-2070",76.302,2065,2070,2067.5
"Ethiopia","Medium variant","2065-2070",77.059,2065,2070,2067.5
"Kenya","Medium variant","2065-2070",75.201,2065,2070,2067.5
"Madagascar","Medium variant","2065-2070",77.17,2065,2070,2067.5
"Malawi","Medium variant","2065-2070",76.341,2065,2070,2067.5
"Mauritius","Medium variant","2065-2070",82.27,2065,2070,2067.5
"Mayotte","Medium variant","2065-2070",86.906,2065,2070,2067.5
"Mozambique","Medium variant","2065-2070",73.137,2065,2070,2067.5
"Réunion","Medium variant","2065-2070",87.67,2065,2070,2067.5
"Rwanda","Medium variant","2065-2070",78.743,2065,2070,2067.5
"Seychelles","Medium variant","2065-2070",80.323,2065,2070,2067.5
"Somalia","Medium variant","2065-2070",67.531,2065,2070,2067.5
"South Sudan","Medium variant","2065-2070",67.16,2065,2070,2067.5
"Uganda","Medium variant","2065-2070",73.543,2065,2070,2067.5
"United Republic of Tanzania","Medium variant","2065-2070",75.127,2065,2070,2067.5
"Zambia","Medium variant","2065-2070",73.232,2065,2070,2067.5
"Zimbabwe","Medium variant","2065-2070",70.753,2065,2070,2067.5
"Angola","Medium variant","2065-2070",71.184,2065,2070,2067.5
"Cameroon","Medium variant","2065-2070",69.668,2065,2070,2067.5
"Central African Republic","Medium variant","2065-2070",64.633,2065,2070,2067.5
"Chad","Medium variant","2065-2070",65.275,2065,2070,2067.5
"Congo","Medium variant","2065-2070",71.647,2065,2070,2067.5
"Democratic Republic of the Congo","Medium variant","2065-2070",69.993,2065,2070,2067.5
"Equatorial Guinea","Medium variant","2065-2070",68.722,2065,2070,2067.5
"Gabon","Medium variant","2065-2070",73.189,2065,2070,2067.5
"Sao Tome and Principe","Medium variant","2065-2070",78.132,2065,2070,2067.5
"Botswana","Medium variant","2065-2070",75.603,2065,2070,2067.5
"Eswatini","Medium variant","2065-2070",70.154,2065,2070,2067.5
"Lesotho","Medium variant","2065-2070",67.915,2065,2070,2067.5
"Namibia","Medium variant","2065-2070",73.505,2065,2070,2067.5
"South Africa","Medium variant","2065-2070",72.111,2065,2070,2067.5
"Benin","Medium variant","2065-2070",70.663,2065,2070,2067.5
"Burkina Faso","Medium variant","2065-2070",72.907,2065,2070,2067.5
"Cabo Verde","Medium variant","2065-2070",80.717,2065,2070,2067.5
"Côte d'Ivoire","Medium variant","2065-2070",66.451,2065,2070,2067.5
"Gambia","Medium variant","2065-2070",71.346,2065,2070,2067.5
"Ghana","Medium variant","2065-2070",72.42,2065,2070,2067.5
"Guinea","Medium variant","2065-2070",70.999,2065,2070,2067.5
"Guinea-Bissau","Medium variant","2065-2070",68.658,2065,2070,2067.5
"Liberia","Medium variant","2065-2070",72.437,2065,2070,2067.5
"Mali","Medium variant","2065-2070",68.899,2065,2070,2067.5
"Mauritania","Medium variant","2065-2070",71.497,2065,2070,2067.5
"Niger","Medium variant","2065-2070",72.587,2065,2070,2067.5
"Nigeria","Medium variant","2065-2070",66.172,2065,2070,2067.5
"Senegal","Medium variant","2065-2070",76.665,2065,2070,2067.5
"Sierra Leone","Medium variant","2065-2070",67.157,2065,2070,2067.5
"Togo","Medium variant","2065-2070",70.233,2065,2070,2067.5
"Algeria","Medium variant","2065-2070",84.298,2065,2070,2067.5
"Egypt","Medium variant","2065-2070",79.033,2065,2070,2067.5
"Libya","Medium variant","2065-2070",79.93,2065,2070,2067.5
"Morocco","Medium variant","2065-2070",84.861,2065,2070,2067.5
"Sudan","Medium variant","2065-2070",73.482,2065,2070,2067.5
"Tunisia","Medium variant","2065-2070",84.349,2065,2070,2067.5
"Western Sahara","Medium variant","2065-2070",78.747,2065,2070,2067.5
"Armenia","Medium variant","2065-2070",81.574,2065,2070,2067.5
"Azerbaijan","Medium variant","2065-2070",78.665,2065,2070,2067.5
"Bahrain","Medium variant","2065-2070",83.359,2065,2070,2067.5
"Cyprus","Medium variant","2065-2070",87.223,2065,2070,2067.5
"Georgia","Medium variant","2065-2070",80.685,2065,2070,2067.5
"Iraq","Medium variant","2065-2070",76.638,2065,2070,2067.5
"Israel","Medium variant","2065-2070",88.773,2065,2070,2067.5
"Jordan","Medium variant","2065-2070",81.024,2065,2070,2067.5
"Kuwait","Medium variant","2065-2070",81.264,2065,2070,2067.5
"Lebanon","Medium variant","2065-2070",85.873,2065,2070,2067.5
"Oman","Medium variant","2065-2070",85.847,2065,2070,2067.5
"Qatar","Medium variant","2065-2070",86.623,2065,2070,2067.5
"Saudi Arabia","Medium variant","2065-2070",82.16,2065,2070,2067.5
"State of Palestine","Medium variant","2065-2070",81.108,2065,2070,2067.5
"Syrian Arab Republic","Medium variant","2065-2070",83.049,2065,2070,2067.5
"Turkey","Medium variant","2065-2070",86.065,2065,2070,2067.5
"United Arab Emirates","Medium variant","2065-2070",84.469,2065,2070,2067.5
"Yemen","Medium variant","2065-2070",72.383,2065,2070,2067.5
"Kazakhstan","Medium variant","2065-2070",80.22,2065,2070,2067.5
"Kyrgyzstan","Medium variant","2065-2070",78.239,2065,2070,2067.5
"Tajikistan","Medium variant","2065-2070",78.703,2065,2070,2067.5
"Turkmenistan","Medium variant","2065-2070",73.998,2065,2070,2067.5
"Uzbekistan","Medium variant","2065-2070",77.025,2065,2070,2067.5
"Afghanistan","Medium variant","2065-2070",74.14,2065,2070,2067.5
"Bangladesh","Medium variant","2065-2070",82.252,2065,2070,2067.5
"Bhutan","Medium variant","2065-2070",80.528,2065,2070,2067.5
"India","Medium variant","2065-2070",77.449,2065,2070,2067.5
"Iran (Islamic Republic of)","Medium variant","2065-2070",84.339,2065,2070,2067.5
"Maldives","Medium variant","2065-2070",87.435,2065,2070,2067.5
"Nepal","Medium variant","2065-2070",79.625,2065,2070,2067.5
"Pakistan","Medium variant","2065-2070",73.504,2065,2070,2067.5
"Sri Lanka","Medium variant","2065-2070",84.447,2065,2070,2067.5
"China","Medium variant","2065-2070",84.364,2065,2070,2067.5
"China, Hong Kong SAR","Medium variant","2065-2070",90.957,2065,2070,2067.5
"China, Macao SAR","Medium variant","2065-2070",90.228,2065,2070,2067.5
"China, Taiwan Province of China","Medium variant","2065-2070",87.043,2065,2070,2067.5
"Dem. People's Republic of Korea","Medium variant","2065-2070",80.292,2065,2070,2067.5
"Japan","Medium variant","2065-2070",90.186,2065,2070,2067.5
"Mongolia","Medium variant","2065-2070",78.188,2065,2070,2067.5
"Republic of Korea","Medium variant","2065-2070",89.102,2065,2070,2067.5
"Brunei Darussalam","Medium variant","2065-2070",82.319,2065,2070,2067.5
"Cambodia","Medium variant","2065-2070",77.474,2065,2070,2067.5
"Indonesia","Medium variant","2065-2070",79.403,2065,2070,2067.5
"Lao People's Democratic Republic","Medium variant","2065-2070",76.758,2065,2070,2067.5
"Malaysia","Medium variant","2065-2070",82.995,2065,2070,2067.5
"Myanmar","Medium variant","2065-2070",74.35,2065,2070,2067.5
"Philippines","Medium variant","2065-2070",77.701,2065,2070,2067.5
"Singapore","Medium variant","2065-2070",89.369,2065,2070,2067.5
"Thailand","Medium variant","2065-2070",84.747,2065,2070,2067.5
"Timor-Leste","Medium variant","2065-2070",76.747,2065,2070,2067.5
"Viet Nam","Medium variant","2065-2070",82.305,2065,2070,2067.5
"Antigua and Barbuda","Medium variant","2065-2070",83.183,2065,2070,2067.5
"Aruba","Medium variant","2065-2070",82.888,2065,2070,2067.5
"Bahamas","Medium variant","2065-2070",79.636,2065,2070,2067.5
"Barbados","Medium variant","2065-2070",85.478,2065,2070,2067.5
"Cuba","Medium variant","2065-2070",85.588,2065,2070,2067.5
"Curaçao","Medium variant","2065-2070",85.68,2065,2070,2067.5
"Dominican Republic","Medium variant","2065-2070",81.739,2065,2070,2067.5
"Grenada","Medium variant","2065-2070",78.607,2065,2070,2067.5
"Guadeloupe","Medium variant","2065-2070",88.571,2065,2070,2067.5
"Haiti","Medium variant","2065-2070",72.992,2065,2070,2067.5
"Jamaica","Medium variant","2065-2070",80.366,2065,2070,2067.5
"Martinique","Medium variant","2065-2070",88.976,2065,2070,2067.5
"Puerto Rico","Medium variant","2065-2070",86.406,2065,2070,2067.5
"Saint Lucia","Medium variant","2065-2070",82.5,2065,2070,2067.5
"Saint Vincent and the Grenadines","Medium variant","2065-2070",78.746,2065,2070,2067.5
"Trinidad and Tobago","Medium variant","2065-2070",79.74,2065,2070,2067.5
"United States Virgin Islands","Medium variant","2065-2070",87.202,2065,2070,2067.5
"Belize","Medium variant","2065-2070",81.633,2065,2070,2067.5
"Costa Rica","Medium variant","2065-2070",87.208,2065,2070,2067.5
"El Salvador","Medium variant","2065-2070",82.095,2065,2070,2067.5
"Guatemala","Medium variant","2065-2070",83.07,2065,2070,2067.5
"Honduras","Medium variant","2065-2070",82.94,2065,2070,2067.5
"Mexico","Medium variant","2065-2070",82.744,2065,2070,2067.5
"Nicaragua","Medium variant","2065-2070",83.196,2065,2070,2067.5
"Panama","Medium variant","2065-2070",85.659,2065,2070,2067.5
"Argentina","Medium variant","2065-2070",83.644,2065,2070,2067.5
"Bolivia (Plurinational State of)","Medium variant","2065-2070",80.166,2065,2070,2067.5
"Brazil","Medium variant","2065-2070",84.23,2065,2070,2067.5
"Chile","Medium variant","2065-2070",87.231,2065,2070,2067.5
"Colombia","Medium variant","2065-2070",84.775,2065,2070,2067.5
"Ecuador","Medium variant","2065-2070",85.125,2065,2070,2067.5
"French Guiana","Medium variant","2065-2070",87.055,2065,2070,2067.5
"Guyana","Medium variant","2065-2070",75.391,2065,2070,2067.5
"Paraguay","Medium variant","2065-2070",79.996,2065,2070,2067.5
"Peru","Medium variant","2065-2070",85.208,2065,2070,2067.5
"Suriname","Medium variant","2065-2070",78.095,2065,2070,2067.5
"Uruguay","Medium variant","2065-2070",84.641,2065,2070,2067.5
"Venezuela (Bolivarian Republic of)","Medium variant","2065-2070",79.475,2065,2070,2067.5
"Australia","Medium variant","2065-2070",89.202,2065,2070,2067.5
"New Zealand","Medium variant","2065-2070",88.253,2065,2070,2067.5
"Fiji","Medium variant","2065-2070",73.761,2065,2070,2067.5
"New Caledonia","Medium variant","2065-2070",85.088,2065,2070,2067.5
"Papua New Guinea","Medium variant","2065-2070",71.375,2065,2070,2067.5
"Solomon Islands","Medium variant","2065-2070",79.107,2065,2070,2067.5
"Vanuatu","Medium variant","2065-2070",76.631,2065,2070,2067.5
"Guam","Medium variant","2065-2070",87.017,2065,2070,2067.5
"Kiribati","Medium variant","2065-2070",76.9,2065,2070,2067.5
"Micronesia (Fed. States of)","Medium variant","2065-2070",72.812,2065,2070,2067.5
"French Polynesia","Medium variant","2065-2070",85.147,2065,2070,2067.5
"Samoa","Medium variant","2065-2070",79.719,2065,2070,2067.5
"Tonga","Medium variant","2065-2070",76.293,2065,2070,2067.5
"Belarus","Medium variant","2065-2070",81.514,2065,2070,2067.5
"Bulgaria","Medium variant","2065-2070",81.454,2065,2070,2067.5
"Czechia","Medium variant","2065-2070",85.792,2065,2070,2067.5
