age,population,S,S_new,Sgrad,H,H_new,Hgrad,discount,dH,W,dW,Wgrad,C,Cdot,L,SL,Y,Sav,A,Z,zc,uc,ul,v,q,V,WTP_S,WTP_H,WTP_W,WTP,year,location_name
74,158469.39077590033,0.5787651368274079,0.5784865000667576,-0.0002786367606503193,0.7793068925582076,0.7789846928234339,-0.00032219973477376485,0.23098686768674173,0.0,5.800566503904446,0.0,0.0001025291666572059,6801.4850521323015,0.0,3124.6686950616163,0.7271365634560434,5077.417447244557,-1724.067604887745,2721.845961154344,3789.154583244525,0.1520141165136053,6.517340853421086e-07,3.7804269048882356e-06,75427.9647362362,-31.09549012929559,678181.1646374475,2596.9951774560263,-48.68307844794477,19.345220817372475,2548.3120990080815,1991,Argentina
75,110652.5507244803,0.5576540412346669,0.5573574427237665,-0.0002965985109003588,0.7567914240610004,0.7566963034468858,-9.512061411465211e-05,0.22645771341837423,-0.028891658359771904,5.51047274260732,-0.05001128098468659,0.002873810123023901,6462.141392311823,-0.0498925833431174,3207.7428559356968,0.732287038455664,4365.711397502264,-2096.4299948095595,2457.098175451962,3809.3440926116377,0.15781313448012416,6.712245623727377e-07,3.698764655123497e-06,73366.19218176938,-6.944551625173691,638083.0455212737,2781.553385914916,-18.618469250063452,20.38411639327826,2762.9349166648526,1991,Argentina
76,110652.5507244803,0.5241528310343223,0.5245616767404376,0.0004088457061153239,0.7567914240610004,0.7566963034468858,-9.512061411465211e-05,0.22201736609644532,0.0,5.51047274260732,0.0,0.002873810123023901,6462.141392311823,0.0,3207.7428559356968,0.732287038455664,4365.711397502264,-2096.4299948095595,2213.134455582277,3809.3440926116377,0.15781313448012416,6.712245623727377e-07,3.698764655123497e-06,73366.19218176938,-6.944551625173691,612826.9258654976,2211.236932617488,-12.668456782477577,19.64994148582389,2198.5684758350103,1991,Argentina
77,110652.5507244803,0.4926642146679663,0.4936956638813822,0.0010314492134159137,0.7567914240610004,0.7566963034468858,-9.512061411465211e-05,0.21766408440827972,0.0,5.51047274260732,0.0,0.002873810123023901,6462.141392311823,0.0,3207.7428559356968,0.732287038455664,4365.711397502264,-2096.4299948095595,1988.3231452449656,3809.3440926116377,0.15781313448012416,6.712245623727377e-07,3.698764655123497e-06,73366.19218176938,-6.944551625173691,585419.1549154858,1629.072355227845,-6.211543326098259,18.853219820936097,1622.8608119017467,1991,Argentina
78,110652.5507244803,0.4630672850425001,0.4646458545157566,0.0015785694732564637,0.7567914240610004,0.7566963034468858,-9.512061411465211e-05,0.21339616118458793,0.0,5.51047274260732,0.0,0.002873810123023901,6462.141392311823,0.0,3207.7428559356968,0.732287038455664,4365.711397502264,-2096.4299948095595,1781.1606815697303,3809.3440926116377,0.15781313448012416,6.712245623727377e-07,3.698764655123497e-06,73366.19218176938,-6.944551625173691,555676.4264723815,1037.1279259554608,0.7954556693321029,17.988622836135132,1037.923381624793,1991,Argentina
79,110652.5507244803,0.4352483985895936,0.4373053804469909,0.002056981857397333,0.7567914240610004,0.7566963034468858,-9.512061411465211e-05,0.20921192272998818,0.0,5.51047274260732,0.0,0.002873810123023901,6462.141392311823,0.0,3207.7428559356968,0.732287038455664,4365.711397502264,-2096.4299948095595,1590.261539121778,3809.3440926116377,0.15781313448012416,6.712245623727377e-07,3.698764655123497e-06,73366.19218176938,-6.944551625173691,523399.81788375473,437.90593707796444,8.399403786904298,17.050368011305927,446.30534086486875,1991,Argentina
80,66968.26357208192,0.4091007389075627,0.4115736617669587,0.0024729228593959873,0.7307016845330008,0.7306356134029057,-6.607113009504673e-05,0.20510972816665507,-0.034474147960081414,5.182337523118897,-0.05954756239900446,0.0030227403872942205,6076.26447226232,-0.05971347524345275,3308.98251639191,0.7383686643193879,3581.0858344334024,-2495.1786378289175,1380.8897488563287,3834.391219439248,0.16510092686771918,6.953522738533455e-07,3.60355018057624e-06,70972.94741801891,-4.328712716859579,488373.45962693734,-165.59872593769515,16.651157071361343,16.032180194565,-148.9475688663338,1991,Argentina
81,66968.26357208192,0.3704537430542001,0.3723130298234834,0.0018592867692833193,0.7307016845330008,0.7306356134029057,-6.607113009504673e-05,0.2010879687908383,0.0,5.182337523118897,0.0,0.0030227403872942205,6076.26447226232,0.0,3308.98251639191,0.7383686643193879,3581.0858344334024,-2495.1786378289175,1195.0144335965645,3834.391219439248,0.16510092686771918,6.953522738533455e-07,3.60355018057624e-06,70972.94741801891,-4.328712716859579,470164.0579695318,293.17868812244143,23.631932464819748,15.705998899151142,316.81062058726116,1991,Argentina
82,66968.26357208192,0.3354576579581199,0.3367975287369817,0.0013398707788618291,0.7307016845330008,0.7306356134029057,-6.607113009504673e-05,0.1971450674419983,0.0,5.182337523118897,0.0,0.0030227403872942205,6076.26447226232,0.0,3308.98251639191,0.7383686643193879,3581.0858344334024,-2495.1786378289175,1029.9987322018665,3834.391219439248,0.16510092686771918,6.953522738533455e-07,3.60355018057624e-06,70972.94741801891,-4.328712716859579,449652.8081602415,789.5415341881594,31.495146789577188,15.338585067591739,821.0366809777366,1991,Argentina
83,66968.26357208192,0.3037675887817463,0.30466990483013,0.0009023160483837,0.7307016845330008,0.7306356134029057,-6.607113009504673e-05,0.19327947788431207,0.0,5.182337523118897,0.0,0.0030227403872942205,6076.26447226232,0.0,3308.98251639191,0.7383686643193879,3581.0858344334024,-2495.1786378289175,883.5017018203471,3834.391219439248,0.16510092686771918,6.953522738533455e-07,3.60355018057624e-06,70972.94741801891,-4.328712716859579,426548.733866399,1325.6376736375576,40.35234903891625,14.924726500226965,1365.9900226764737,1991,Argentina
84,66968.26357208192,0.2750712222697153,0.2756069833923578,0.0005357611226424752,0.7307016845330008,0.7306356134029057,-6.607113009504673e-05,0.18948968420030593,0.0,5.182337523118897,0.0,0.0030227403872942205,6076.26447226232,0.0,3308.98251639191,0.7383686643193879,3581.0858344334024,-2495.1786378289175,753.4451088463809,3834.391219439248,0.16510092686771918,6.953522738533455e-07,3.60355018057624e-06,70972.94741801891,-4.328712716859579,400524.07647406333,1903.5544017379334,50.32918910019958,14.458552123899693,1953.883590838133,1991,Argentina
85,31308.81417042017,0.2490857488266104,0.2493164178358435,0.00023066900923310318,0.7055805829395985,0.7056817107032323,0.00010112776363380149,0.18577420019637836,-0.0343794220338461,4.874578755780099,-0.059386090922456815,0.004838732559775849,5712.56999844498,-0.05985494467490294,3412.019789954107,0.7443437352850476,2866.155840708829,-2846.414157736151,621.7309776157791,3860.436666944436,0.17276721663074784,7.202888444761503e-07,3.5111046993088366e-06,68667.36885966988,12.686871143979507,371209.645444513,2525.268431879323,61.56720024710045,13.933448703840297,2586.8356321264237,1991,Argentina
86,31308.81417042017,0.2155891587860994,0.2161508118837252,0.0005616530976257916,0.7055805829395985,0.7056817107032323,0.00010112776363380149,0.18213156881997877,0.0,4.874578755780099,0.0,0.004838732559775849,5712.56999844498,0.0,3412.019789954107,0.7443437352850476,2866.155840708829,-2846.414157736151,509.9648414597173,3860.436666944436,0.17276721663074784,7.202888444761503e-07,3.5111046993088366e-06,68667.36885966988,12.686871143979507,356539.9546894846,2373.869394172687,57.604479348678716,13.067419473080673,2431.4738735213655,1991,Argentina
87,31308.814170423895,0.186597128117723,0.1873970991704044,0.0007999710526813975,0.7055805829395985,0.7056817107032323,0.00010112776363380149,0.17856036158821448,0.0,4.874578755780099,0.0,0.004838732559775849,5712.56999844498,0.0,3412.019789954107,0.7443437352850476,2866.155840708829,-2846.414157736151,415.12559319876004,3860.436666944436,0.17276721663074784,7.202888444761503e-07,3.5111046993088366e-06,68667.36885966988,12.686871143979507,339252.020797575,2224.7009082919462,52.93449290738164,12.04682153820589,2277.635401199328,1991,Argentina
88,31308.81417042017,0.1615038920223614,0.1624683824753495,0.0009644904529881038,0.7055805829395985,0.7056817107032323,0.00010112776363380149,0.17505917802766124,0.0,4.874578755780099,0.0,0.004838732559775849,5712.56999844498,0.0,3412.019789954107,0.7443437352850476,2866.155840708829,-2846.414157736151,334.64966981044256,3860.436666944436,0.17276721663074784,7.202888444761503e-07,3.5111046993088366e-06,68667.36885966988,12.686871143979507,318878.5403171779,2083.324277265099,47.43100832672791,10.84406751135044,2130.755285591827,1991,Argentina
89,31308.81417042017,0.1397851478288274,0.1408558372622086,0.0010706894333812056,0.7055805829395985,0.7056817107032323,0.00010112776363380149,0.17162664512515807,0.0,4.874578755780099,0.0,0.004838732559775849,5712.56999844498,0.0,3412.019789954107,0.7443437352850476,2866.155840708829,-2846.414157736151,266.36175774916063,3860.436666944436,0.17276721663074784,7.202888444761503e-07,3.5111046993088366e-06,68667.36885966988,12.686871143979507,294868.8055807805,1957.2047195343575,40.94526304454656,9.426646213810304,1998.1499825789042,1991,Argentina
90,10267.999985314906,0.1209871001178207,0.1221183259693503,0.0011312258515295964,0.6810450584475859,0.6811460222535236,0.00010096380593771492,0.16826141678937065,-0.03477352564010813,4.581822237198928,-0.06005780873558164,0.004587633976988137,5365.030218416867,-0.06083772804932242,3518.3784544649047,0.7502966401760487,2206.7043072468155,-3158.3259111700513,202.06626156918864,3887.8669051638326,0.1809520895959143,7.464427752584427e-07,3.420068106475614e-06,66413.79053765326,12.055238206147294,266573.81873909495,1856.2120355817144,33.30194338972139,7.756243878951325,1889.5139789714358,1991,Argentina
