"Code","Country","Year","GDP"
"LUX","Luxembourg",2031,85387.77
"LUX","Luxembourg",2011,52551.8961800866
"LUX","Luxembourg",2058,130071.7
"LUX","Luxembourg",2059,132000.3
"LUX","Luxembourg",2056,126341.1
"LUX","Luxembourg",2009,48871.8310498626
"LUX","Luxembourg",2013,54276.7494064976
"LUX","Luxembourg",2010,51245.521994112
"LVA","Latvia",2012,45895.3206649818
"LVA","Latvia",2054,66643.21
"LVA","Latvia",2053,66972.25
"LVA","Latvia",2027,64252.87
"LVA","Latvia",2055,66345.05
"LVA","Latvia",2011,44023.5608664717
"LVA","Latvia",2007,52185.1584666438
"LVA","Latvia",2056,66085.18
"LVA","Latvia",2010,41348.7730513665
"LVA","Latvia",2052,67321.2
"LVA","Latvia",2024,61472.59
"LVA","Latvia",2008,50448.7999258366
"LVA","Latvia",2009,43254.9418763732
"LVA","Latvia",2023,60102.88
"LVA","Latvia",2058,65688.14
"LVA","Latvia",2025,62554.43
"LVA","Latvia",2026,63463.48
"LVA","Latvia",2057,65867.4
"LVA","Latvia",2051,67676.81
"LVA","Latvia",2006,47429.3691629611
"LVA","Latvia",2005,42352.8067793722
"LVA","Latvia",2035,67912.39
"LVA","Latvia",2036,68172.68
"LVA","Latvia",2037,68408.06
"LVA","Latvia",2038,68622.11
"LVA","Latvia",2039,68815.82
"LVA","Latvia",2013,46955.5873560957
"LVA","Latvia",2014,47459.7164732875
"LVA","Latvia",2059,65537.15
"LVA","Latvia",2060,65400.4
"LVA","Latvia",2017,52175.3448298011
"LVA","Latvia",2032,66937.17
"LVA","Latvia",2033,67298.08
"LVA","Latvia",2034,67622.08
"LVA","Latvia",2020,53368.6372474387
"LVA","Latvia",2021,55084.4977277767
"LVA","Latvia",2022,58181.2637469078
"LVA","Latvia",2015,49361.3653578357
"LVA","Latvia",1995,22150.5078365407
"LVA","Latvia",1996,22719.6465197676
"LVA","Latvia",2028,64946.33
"LVA","Latvia",2050,68024.96
"LVA","Latvia",2016,50532.6730584096
"LVA","Latvia",2031,66533.79
"LVA","Latvia",2049,68352.41
"LVA","Latvia",2040,68986.4
"LVA","Latvia",2004,38250.4191840856
"LVA","Latvia",2003,35253.4293528065
"LVA","Latvia",2048,68647.51
"LVA","Latvia",2047,68899.14
"LVA","Latvia",2029,65551.1
"LVA","Latvia",2030,66076.69
"LVA","Latvia",2001,30360.8781868454
"LVA","Latvia",2042,69233.5
"LVA","Latvia",2018,54275.0450849532
"LVA","Latvia",2019,55375.261698893
"LVA","Latvia",2041,69127.98
"LVA","Latvia",2045,69229.55
"LVA","Latvia",2043,69292.65
"LVA","Latvia",1997,24733.4196720715
"LVA","Latvia",2002,32511.2745282879
"LVA","Latvia",1999,27022.657972891
"LVA","Latvia",2000,28555.3740028738
"LVA","Latvia",2046,69096.27
"LVA","Latvia",2044,69294.13
"LVA","Latvia",1998,26301.7144063398
"MEX","Mexico",1997,1470701.85798205
"MEX","Mexico",2033,3295445
"MEX","Mexico",1995,1289140.97098978
"MEX","Mexico",1996,1376457.8238998
"MEX","Mexico",2032,3220864
"MEX","Mexico",1998,1546647.80143306
"MEX","Mexico",2011,1998222.24988488
"MEX","Mexico",2031,3146855
"MEX","Mexico",2036,3522672
"MEX","Mexico",2008,1936096.74660705
"MEX","Mexico",2034,3370625
"MEX","Mexico",2035,3446378
"MEX","Mexico",2019,2386975.63621941
"MEX","Mexico",2020,2190301.41655297
"MEX","Mexico",2021,2299481.04046711
"MEX","Mexico",1994,1375688.72445625
"MEX","Mexico",2010,1927613.61080059
"MEX","Mexico",2047,4383344
"MEX","Mexico",1999,1589235.58759498
"MEX","Mexico",2009,1833759.62626886
"MEX","Mexico",2001,1661038.47179909
"MEX","Mexico",2030,3073297
"MEX","Mexico",2006,1871325.76589833
"MEX","Mexico",2000,1667782.82060342
"MEX","Mexico",1993,1310915.33967806
"MEX","Mexico",2045,4225422
"MEX","Mexico",2046,4304370
"MEX","Mexico",2007,1914206.180218
"MEX","Mexico",2044,4146524
"MEX","Mexico",2014,2158865.33778313
"MEX","Mexico",2002,1660376.63956853
"MEX","Mexico",2012,2071003.95208222
"MEX","Mexico",2013,2099047.25050867
"MEX","Mexico",2018,2388277.91455317
"MEX","Mexico",2005,1790826.71025739
"MEX","Mexico",2055,5013762
"MEX","Mexico",2056,5091976
"MEX","Mexico",2057,5170140
"MEX","Mexico",2058,5248448
"MEX","Mexico",2022,2372532.89558018
"MEX","Mexico",2059,5327178
"MEX","Mexico",2037,3599450
"MEX","Mexico",2038,3676677
"MEX","Mexico",2015,2229960.04412044
"MEX","Mexico",2016,2288619.86639687
"MEX","Mexico",2017,2336981.35920488
"MEX","Mexico",2004,1750430.15942031
"MEX","Mexico",2054,4935403
"MEX","Mexico",2041,3910525
"MEX","Mexico",2042,3989020
"MEX","Mexico",2043,4067706
"MEX","Mexico",2049,4541342
"MEX","Mexico",2039,3754303
"MEX","Mexico",2040,3832268
"MEX","Mexico",2048,4462341
"MEX","Mexico",2053,4856853
"MEX","Mexico",1992,1285847.82293697
"MEX","Mexico",2029,2999927
"MEX","Mexico",2003,1684392.04002635
"MEX","Mexico",2060,5406676
"MEX","Mexico",2023,2485282
"MEX","Mexico",2050,4620325
"MEX","Mexico",2051,4699274
"MEX","Mexico",2052,4778128
"MEX","Mexico",1991,1241533.22998446
"MEX","Mexico",1990,1191563.80488514
"MEX","Mexico",2028,2926182
"MEX","Mexico",2024,2592371
"MEX","Mexico",2025,2687380
"MEX","Mexico",2026,2772470
"MEX","Mexico",2027,2850996
"NLD","Netherlands",2046,1252136
"NLD","Netherlands",2047,1267126
"NLD","Netherlands",2048,1282549
"NLD","Netherlands",2044,1223408
"NLD","Netherlands",2045,1237566
"NLD","Netherlands",2002,735389.894548356
"NLD","Netherlands",2003,736952.841281622
"NLD","Netherlands",2020,897261.053178435
"NLD","Netherlands",2000,717069.097137872
"NLD","Netherlands",2001,733789.911162642
"NLD","Netherlands",2016,870237.876997972
"NLD","Netherlands",2017,896473.407036394
"NLD","Netherlands",2004,749928.015188912
"NLD","Netherlands",2005,765340.200827219
"NLD","Netherlands",2006,793026.333086485
"NLD","Netherlands",2007,822917.380721433
"NLD","Netherlands",2043,1209650
"NLD","Netherlands",2027,1028942
"NLD","Netherlands",2028,1040642
"NLD","Netherlands",2029,1051996
"NLD","Netherlands",2030,1063027
"NLD","Netherlands",2018,917246.030838874
"NLD","Netherlands",2019,932197.727431756
"NLD","Netherlands",2060,1491645
"NLD","Netherlands",2021,921282.099970952
"NLD","Netherlands",2049,1298387
"NLD","Netherlands",2050,1314596
"NLD","Netherlands",2051,1331132
"NLD","Netherlands",2052,1347946
"NLD","Netherlands",2042,1196308
"NLD","Netherlands",2040,1170991
"NLD","Netherlands",1998,655343.812169586
"NLD","Netherlands",2055,1399834
"NLD","Netherlands",2056,1417584
"NLD","Netherlands",2057,1435600
"NLD","Netherlands",2058,1453924
"NLD","Netherlands",2059,1472595
"NLD","Netherlands",2033,1094695
"NLD","Netherlands",2022,955683.462678128
"NLD","Netherlands",2023,975507.5
"NLD","Netherlands",2024,990732.4
"NLD","Netherlands",2025,1004239
"NLD","Netherlands",2026,1016897
"NLD","Netherlands",2053,1365014
"NLD","Netherlands",2054,1382314
"NLD","Netherlands",2013,823839.593367365
"NLD","Netherlands",2014,835634.532616675
"NLD","Netherlands",2015,851993.622002545
"NLD","Netherlands",2031,1073785
"NLD","Netherlands",2032,1084320
"NLD","Netherlands",2010,820491.47998615
"NLD","Netherlands",1990,517976.028171566
"NLD","Netherlands",2008,840835.713175325
"NLD","Netherlands",2009,809950.848699714
"NLD","Netherlands",1997,626771.269361754
"NLD","Netherlands",2011,833108.632919785
"NLD","Netherlands",2041,1183414
"NLD","Netherlands",1999,687631.13121786
"NLD","Netherlands",2035,1115294
"NLD","Netherlands",1996,599743.154960964
"NLD","Netherlands",2037,1136464
"NLD","Netherlands",2034,1104986
"NLD","Netherlands",2012,824521.067772391
"NLD","Netherlands",2036,1125750
"NLD","Netherlands",1991,530672.458981623
"NLD","Netherlands",2038,1147537
"NLD","Netherlands",1993,545922.844317891
"NLD","Netherlands",1995,580640.243794835
"NLD","Netherlands",1994,562345.270627841
"NLD","Netherlands",1992,539109.902531004
"NLD","Netherlands",2039,1159036
"NOR","Norway",2026,370810.6
"NOR","Norway",2023,356989
"NOR","Norway",2024,361166.5
"NOR","Norway",2025,365693.5
"NOR","Norway",2000,245897.61661664
"NOR","Norway",2027,376359.6
"NOR","Norway",2049,521990.3
"NOR","Norway",2059,606553.6
"NOR","Norway",2060,615774.2
"NOR","Norway",2022,351598.480590055
"NOR","Norway",2040,456566.6
"NOR","Norway",2041,463257.4
"NOR","Norway",2042,470094.9
"NOR","Norway",1998,233560.294527705
"NOR","Norway",2048,514168.8
"NOR","Norway",2058,597512.7
"NOR","Norway",1996,216163.941290436
"NOR","Norway",2021,338989.498195427
"NOR","Norway",2010,287509.313805634
"NOR","Norway",1999,238261.508401727
"NOR","Norway",2039,450012.5
"NOR","Norway",1997,227587.455945698
"NOR","Norway",2043,477079.7
"NOR","Norway",2044,484209.5
"NOR","Norway",2045,491484.8
"NOR","Norway",2012,298178.941936788
"NOR","Norway",2047,506471.7
"NOR","Norway",2057,588634.1
"NOR","Norway",2007,289145.576622113
"NOR","Norway",2008,290522.924259936
"NOR","Norway",2009,285505.55550418
"NOR","Norway",2036,430978.8
"NOR","Norway",2037,437236.5
"NOR","Norway",2038,443575.6
"NOR","Norway",2046,498907.8
"NOR","Norway",2028,382178
"NOR","Norway",2029,388150.9
"NOR","Norway",2030,394207
"NOR","Norway",2034,418644.4
"NOR","Norway",2020,327835.468097974
"NOR","Norway",2006,280739.543705418
"NOR","Norway",2033,412525.1
"NOR","Norway",2011,290331.111341893
"NOR","Norway",2035,424788.6
"NOR","Norway",1995,205815.721926805
"NOR","Norway",2002,254629.666972603
"NOR","Norway",2003,256947.091473047
"NOR","Norway",2004,267146.358565868
"NOR","Norway",2001,250999.508412205
"NOR","Norway",2019,330365.628886186
"NOR","Norway",2056,579900.8
"NOR","Norway",1993,188095.194718966
"NOR","Norway",2005,274160.20392172
"NOR","Norway",2031,400305.3
"NOR","Norway",2013,301262.419854749
"NOR","Norway",2014,307195.90038005
"NOR","Norway",1994,197604.174957765
"NOR","Norway",2015,313238.790772586
"NOR","Norway",2032,406414
"NOR","Norway",1992,182891.359104393
"NOR","Norway",1990,171295.756646159
"NOR","Norway",2054,562805.9
"NOR","Norway",2016,316595.286404743
"NOR","Norway",1991,176579.783149101
"NOR","Norway",2055,571294.8
"NOR","Norway",2053,554424.4
"NOR","Norway",2051,537980.8
"NOR","Norway",2052,546147.8
"NOR","Norway",2050,529929.2
"NOR","Norway",2018,327575.170317796
"NOR","Norway",2017,323950.634336928
"NZL","New Zealand",2056,383226.5
"NZL","New Zealand",2058,394982.2
"NZL","New Zealand",1990,83745.6993999914
"NZL","New Zealand",2055,377409.1
"NZL","New Zealand",2013,158142.146906783
"NZL","New Zealand",2057,389081.1
"NZL","New Zealand",2016,177321.95648741
"NZL","New Zealand",2054,371624.3
"NZL","New Zealand",2000,112962.017266516
"NZL","New Zealand",2015,170221.564425859
"NZL","New Zealand",2053,365868.6
"NZL","New Zealand",2028,240457.4
"NZL","New Zealand",2059,400946
"NZL","New Zealand",2014,163335.421338542
"NZL","New Zealand",2027,235812.5
"NZL","New Zealand",1998,103902.454127209
"NZL","New Zealand",1999,108554.825338809
"NZL","New Zealand",2011,150641.169615241
"NZL","New Zealand",2052,360146.7
"NZL","New Zealand",2026,231152.7
"NZL","New Zealand",2001,115466.61795121
"NZL","New Zealand",1991,81944.9518595196
"NZL","New Zealand",2012,154636.460346007
"NZL","New Zealand",1997,103108.827645191
"NZL","New Zealand",2009,145069.187489592
"NZL","New Zealand",2010,147911.758387161
"NZL","New Zealand",2060,406996.2
"NZL","New Zealand",2025,226417.2
"NZL","New Zealand",2039,291492.2
"NZL","New Zealand",1994,92506.521011847
"NZL","New Zealand",2024,221504.6
"NZL","New Zealand",1992,82625.4186720481
"NZL","New Zealand",1993,86705.2019560329
"NZL","New Zealand",2035,272745.9
"NZL","New Zealand",2040,296321.2
"NZL","New Zealand",2051,354469.8
"NZL","New Zealand",2049,343297
"NZL","New Zealand",2018,192415.193203882
"NZL","New Zealand",2036,277375.3
"NZL","New Zealand",2037,282033.9
"NZL","New Zealand",2038,286734.7
"NZL","New Zealand",2034,268139.5
"NZL","New Zealand",2019,198181.055563257
"NZL","New Zealand",1995,96532.7420522736
"NZL","New Zealand",2017,184427.629333537
"NZL","New Zealand",2029,245092.5
"NZL","New Zealand",2008,144398.527848419
"NZL","New Zealand",2048,337808
"NZL","New Zealand",1996,100126.693155251
"NZL","New Zealand",2033,263542.2
"NZL","New Zealand",2030,249718.1
"NZL","New Zealand",2031,254335.8
"NZL","New Zealand",2023,216290
"NZL","New Zealand",2045,321709.9
"NZL","New Zealand",2050,348849.8
"NZL","New Zealand",2021,202781.109451758
"NZL","New Zealand",2032,258943
"NZL","New Zealand",2003,126950.061210977
"NZL","New Zealand",2004,132568.816000015
"NZL","New Zealand",2020,195915.598980083
"NZL","New Zealand",2022,210442.463611356
"NZL","New Zealand",2047,332379.7
"NZL","New Zealand",2046,327012.6
"NZL","New Zealand",2041,301234.2
"NZL","New Zealand",2002,121374.307096345
"NZL","New Zealand",2006,139651.102514447
"NZL","New Zealand",2043,311318.1
"NZL","New Zealand",2044,316478.2
"NZL","New Zealand",2007,145086.538638913
"NZL","New Zealand",2042,306234.5
"NZL","New Zealand",2005,135978.694040624
"POL","Poland",2051,1757451
"POL","Poland",2035,1640182
"POL","Poland",2034,1621484
"POL","Poland",2032,1579557
"POL","Poland",1990,416789.194120103
"POL","Poland",2052,1759069
"POL","Poland",2033,1601260
"POL","Poland",2046,1747706
"POL","Poland",2047,1750497
"POL","Poland",2048,1752689
"POL","Poland",2031,1556432
"POL","Poland",1992,397295.794743456
"POL","Poland",2036,1657327
"POL","Poland",2014,978887.738039037
"POL","Poland",1991,387549.019734625
"POL","Poland",2030,1531939
"POL","Poland",2060,1793143
"POL","Poland",2005,698347.56511807
"POL","Poland",2015,1020356.20875694
"POL","Poland",2049,1754451
"POL","Poland",2050,1755969
"POL","Poland",2028,1479193
"POL","Poland",2037,1672908
"POL","Poland",2038,1686906
"POL","Poland",2059,1786925
"POL","Poland",2003,642665.24358039
"POL","Poland",2044,1739688
"POL","Poland",2045,1744153
"POL","Poland",2002,620942.128695794
"POL","Poland",2039,1699318
"POL","Poland",2004,674688.103398001
"POL","Poland",2053,1761030
"POL","Poland",2054,1763523
"POL","Poland",2029,1506162
"POL","Poland",2043,1734174
"POL","Poland",2013,946896.206477719
"POL","Poland",2000,604376.338517818
"POL","Poland",2001,612099.604155912
"POL","Poland",2016,1052413.2860552
"POL","Poland",2017,1103251.96458276
"POL","Poland",1993,412147.944421142
"POL","Poland",1994,433962.119288285
"POL","Poland",2055,1766711
"POL","Poland",2056,1770704
"POL","Poland",2057,1775491
"POL","Poland",2058,1780963
"POL","Poland",2042,1727493
"POL","Poland",2012,936256.836053813
"POL","Poland",2025,1392164
"POL","Poland",2040,1710170
"POL","Poland",2006,741163.943976885
"POL","Poland",1995,464130.543613554
"POL","Poland",1996,493426.606952999
"POL","Poland",1999,578498.726405804
"POL","Poland",2041,1719529
"POL","Poland",2011,924014.455973488
"POL","Poland",2027,1451154
"POL","Poland",2008,826828.029950804
"POL","Poland",2009,850245.929853833
"POL","Poland",2018,1162316.54811921
"POL","Poland",2007,793501.336826628
"POL","Poland",1998,553850.775067689
"POL","Poland",2024,1360981
"POL","Poland",2010,882049.831786157
"POL","Poland",2026,1422153
"POL","Poland",1997,527900.396459279
"POL","Poland",2023,1327410
"POL","Poland",2019,1217468.04549515
"POL","Poland",2020,1184754.15119249
"POL","Poland",2021,1228670.81586353
"POL","Poland",2022,1286913.02705404
"PRT","Portugal",2005,311112.030188128
"PRT","Portugal",2008,325127.36201172
"PRT","Portugal",2021,327767.362749683
"PRT","Portugal",2006,316167.706004914
"PRT","Portugal",2007,324092.702344802
"PRT","Portugal",2043,435684
"PRT","Portugal",2044,438346.6
"PRT","Portugal",1990,224152.489032638
"PRT","Portugal",1991,233943.932558915
"PRT","Portugal",2042,433150.9
"PRT","Portugal",2018,333663.758468062
"PRT","Portugal",2045,441162.2
"PRT","Portugal",2041,430704.1
"PRT","Portugal",2046,444147.2
"PRT","Portugal",2009,314976.626960848
"PRT","Portugal",2019,341968.511589952
"PRT","Portugal",2020,316103.32580677
"PRT","Portugal",2029,392507.7
"PRT","Portugal",2030,396948.6
"PRT","Portugal",2010,320449.740446243
"PRT","Portugal",2004,308698.476963428
"PRT","Portugal",1993,231660.495688659
"PRT","Portugal",2057,493178
"PRT","Portugal",2031,401115.6
"PRT","Portugal",1992,236492.696664234
"PRT","Portugal",2011,315014.385158819
"PRT","Portugal",2012,302233.325902299
"PRT","Portugal",2022,343945.83977622
"PRT","Portugal",2023,355207.1
"PRT","Portugal",2028,387774.1
"PRT","Portugal",2003,303273.711652209
"PRT","Portugal",2016,313430.036650845
"PRT","Portugal",2017,324419.974794646
"PRT","Portugal",2054,476292.7
"PRT","Portugal",2055,481622.1
"PRT","Portugal",2056,487260.3
"PRT","Portugal",1994,233895.644719547
"PRT","Portugal",2047,447309.5
"PRT","Portugal",2024,363955.4
"PRT","Portugal",2025,371127.3
"PRT","Portugal",2026,377258
"PRT","Portugal",2027,382714.9
"PRT","Portugal",2014,301816.958828015
"PRT","Portugal",2015,307225.65850163
"PRT","Portugal",2040,428291
"PRT","Portugal",2052,466586.5
"PRT","Portugal",2053,471280.9
"PRT","Portugal",2048,450671.7
"PRT","Portugal",2032,405002.8
"PRT","Portugal",2050,458093
"PRT","Portugal",2058,499358.9
"PRT","Portugal",2001,303780.327979349
"PRT","Portugal",2049,454259.1
"PRT","Portugal",2051,462196.9
"PRT","Portugal",2013,299444.787351311
"PRT","Portugal",1995,243912.881555817
"PRT","Portugal",2002,306122.243821767
"PRT","Portugal",2060,512436.8
"PRT","Portugal",1997,263570.630348855
"PRT","Portugal",1998,276243.009995581
"PRT","Portugal",2059,505784.9
"PRT","Portugal",2000,297988.409319165
"PRT","Portugal",2039,425866.7
"PRT","Portugal",2034,411981.6
"PRT","Portugal",1999,287034.656255144
"PRT","Portugal",2033,408619.4
"PRT","Portugal",1996,252460.192359957
"PRT","Portugal",2038,423378
"PRT","Portugal",2035,415111
"PRT","Portugal",2036,418036.1
"PRT","Portugal",2037,420781.1
"ROU","Romania",2025,619778.3
"ROU","Romania",2010,371922.87063038
"ROU","Romania",2027,649508.7
"ROU","Romania",2023,581355.7
"ROU","Romania",2024,601823.5
"ROU","Romania",2009,387021.469331262
"ROU","Romania",2026,635585.1
"ROU","Romania",2000,245889.303150991
"ROU","Romania",2008,409622.007453589
"ROU","Romania",1998,240890.121344327
"ROU","Romania",1995,248693.390952936
"ROU","Romania",1996,258411.606160122
"ROU","Romania",1997,245880.99932986
"ROU","Romania",2059,752203.9
"ROU","Romania",2060,755933.8
"ROU","Romania",2049,733094.8
"ROU","Romania",2050,733554.1
"ROU","Romania",2011,379011.941250309
"ROU","Romania",2012,386746.317292072
"ROU","Romania",1999,239982.682585924
"ROU","Romania",2028,661859.5
"ROU","Romania",2003,279877.406013411
"ROU","Romania",2004,309063.366892627
"ROU","Romania",2005,323490.904251893
"ROU","Romania",2006,349463.356724559
"ROU","Romania",2022,557651.380284164
"ROU","Romania",2047,732466.2
"ROU","Romania",2048,732753.8
"ROU","Romania",2035,714591.5
"ROU","Romania",2036,718343.3
"ROU","Romania",2037,721394.2
"ROU","Romania",2038,723856.1
"ROU","Romania",2039,725835.2
"ROU","Romania",2001,258720.2549693
"ROU","Romania",2029,672801
"ROU","Romania",2030,682454.3
"ROU","Romania",2031,690918.6
"ROU","Romania",2032,698279.7
"ROU","Romania",2007,374742.862360933
"ROU","Romania",2021,533237.125572346
"ROU","Romania",2034,710045.7
"ROU","Romania",2057,745419.4
"ROU","Romania",2040,727423.6
"ROU","Romania",2002,273474.948806878
"ROU","Romania",2043,730577.2
"ROU","Romania",2051,734197.4
"ROU","Romania",2045,731776.5
"ROU","Romania",2046,732163.3
"ROU","Romania",2033,704630.5
"ROU","Romania",2044,731254.8
"ROU","Romania",2015,428095.053873969
"ROU","Romania",2013,401330.360568259
"ROU","Romania",2041,728698.9
"ROU","Romania",2058,748674.3
"ROU","Romania",2019,523303.289142948
"ROU","Romania",2016,448228.371921104
"ROU","Romania",2017,481036.206240992
"ROU","Romania",2042,729733
"ROU","Romania",2014,415813.350563557
"ROU","Romania",2052,735099.4
"ROU","Romania",2053,736336.1
"ROU","Romania",2020,503107.059095037
"ROU","Romania",2018,502560.273584933
"ROU","Romania",2056,742517.2
"ROU","Romania",2054,737966.7
"ROU","Romania",2055,740025.3
"RUS","Russian Federation",2044,4745079
"RUS","Russian Federation",2042,4688272
"RUS","Russian Federation",2000,1996810.79804779
"RUS","Russian Federation",2001,2098035.23494947
"RUS","Russian Federation",2041,4656947
"RUS","Russian Federation",2043,4717668
"RUS","Russian Federation",2026,4088843
"RUS","Russian Federation",2027,4123838
"RUS","Russian Federation",2045,4770475
"RUS","Russian Federation",1999,1814122.73869993
"RUS","Russian Federation",2003,2357520.00023054
"RUS","Russian Federation",2004,2523196.51976812
"RUS","Russian Federation",2028,4159268
"RUS","Russian Federation",2040,4623715
"RUS","Russian Federation",2025,4053411
"RUS","Russian Federation",1998,1711812.81898197
"RUS","Russian Federation",2012,3507819.27676949
"RUS","Russian Federation",2002,2197471.62904489
"RUS","Russian Federation",2014,3587277.90745226
"RUS","Russian Federation",2015,3526360.39417965
"RUS","Russian Federation",2016,3534180.67956404
"RUS","Russian Federation",2013,3563241.46388128
"RUS","Russian Federation",2006,2903958.39575612
"RUS","Russian Federation",2007,3164162.35575686
"RUS","Russian Federation",2008,3344844.47637681
"RUS","Russian Federation",2005,2687754.5649844
"RUS","Russian Federation",2039,4588656
"RUS","Russian Federation",1997,1804152.12711924
"RUS","Russian Federation",2011,3375126.0435364
"RUS","Russian Federation",2052,4934656
"RUS","Russian Federation",2053,4966331
"RUS","Russian Federation",2054,5003069
"RUS","Russian Federation",2029,4195597
"RUS","Russian Federation",2030,4233023
"RUS","Russian Federation",2017,3596321.55812976
"RUS","Russian Federation",2020,3660263.7370535
"RUS","Russian Federation",2021,3787777.64039405
"RUS","Russian Federation",2022,3894995.52810085
"RUS","Russian Federation",2023,3963855
"RUS","Russian Federation",2024,4013793
"RUS","Russian Federation",2010,3237420.73122779
"RUS","Russian Federation",1995,1847259.64646374
"RUS","Russian Federation",2037,4513836
"RUS","Russian Federation",2057,5148570
"RUS","Russian Federation",2046,4794010
"RUS","Russian Federation",2055,5045563
"RUS","Russian Federation",2056,5094103
"RUS","Russian Federation",2049,4859535
"RUS","Russian Federation",2009,3109064.9903247
"RUS","Russian Federation",2047,4816192
"RUS","Russian Federation",2048,4837763
"RUS","Russian Federation",2018,3690204.25461183
"RUS","Russian Federation",2033,4352009
"RUS","Russian Federation",2038,4551958
"RUS","Russian Federation",2051,4907036
"RUS","Russian Federation",1996,1781658.2633853
"RUS","Russian Federation",2032,4311321
"RUS","Russian Federation",2019,3756795.93405
"RUS","Russian Federation",2060,5339878
"RUS","Russian Federation",2059,5272554
"RUS","Russian Federation",2036,4474498
"RUS","Russian Federation",2034,4393158
"RUS","Russian Federation",2050,4882331
"RUS","Russian Federation",2035,4434166
"RUS","Russian Federation",2031,4271580
"RUS","Russian Federation",2058,5208390
"SAU","Saudi Arabia",2060,3066183
"SAU","Saudi Arabia",2033,2120495
"SAU","Saudi Arabia",2034,2156851
"SAU","Saudi Arabia",1992,621550.675672786
"SAU","Saudi Arabia",2035,2192632
"SAU","Saudi Arabia",2032,2083738
"SAU","Saudi Arabia",2059,3026704
"SAU","Saudi Arabia",1996,648328.107903355
"SAU","Saudi Arabia",1993,621712.635948375
"SAU","Saudi Arabia",2036,2227691
"SAU","Saudi Arabia",2037,2262053
"SAU","Saudi Arabia",2054,2840271
"SAU","Saudi Arabia",2055,2876507
"SAU","Saudi Arabia",1994,625850.496044824
"SAU","Saudi Arabia",2058,2988052
"SAU","Saudi Arabia",2031,2046666
"SAU","Saudi Arabia",2017,1556533.93632154
"SAU","Saudi Arabia",2018,1594066.9800459
"SAU","Saudi Arabia",1995,627107.937628904
"SAU","Saudi Arabia",2020,1534013.54638802
"SAU","Saudi Arabia",2021,1576927.06645325
"SAU","Saudi Arabia",1997,665137.110116301
"SAU","Saudi Arabia",2019,1599755.16882399
"SAU","Saudi Arabia",2053,2804347
"SAU","Saudi Arabia",2000,711895.266623417
"SAU","Saudi Arabia",2001,715793.560478892
"SAU","Saudi Arabia",2056,2913109
"SAU","Saudi Arabia",2057,2950226
"SAU","Saudi Arabia",2016,1567849.56774296
"SAU","Saudi Arabia",1991,594054.544719296
"SAU","Saudi Arabia",2005,904176.980194725
"SAU","Saudi Arabia",2006,954600.612661158
"SAU","Saudi Arabia",2007,1011802.95749543
"SAU","Saudi Arabia",2008,1097069.4189719
"SAU","Saudi Arabia",2009,1117136.74700692
"SAU","Saudi Arabia",1998,683990.860808549
"SAU","Saudi Arabia",1999,678871.116541346
"SAU","Saudi Arabia",2012,1392577.03945477
"SAU","Saudi Arabia",2013,1429948.39250949
"SAU","Saudi Arabia",2014,1482038.37278834
"SAU","Saudi Arabia",2015,1542252.53943382
"SAU","Saudi Arabia",2030,2009240
"SAU","Saudi Arabia",2004,843007.733332675
"SAU","Saudi Arabia",2043,2460027
"SAU","Saudi Arabia",2044,2492901
"SAU","Saudi Arabia",2045,2526116
"SAU","Saudi Arabia",2046,2559732
"SAU","Saudi Arabia",2047,2593778
"SAU","Saudi Arabia",2010,1200189.75138368
"SAU","Saudi Arabia",2011,1320996.56303696
"SAU","Saudi Arabia",2038,2295840
"SAU","Saudi Arabia",2039,2329171
"SAU","Saudi Arabia",2040,2362134
"SAU","Saudi Arabia",2002,716707.961201483
"SAU","Saudi Arabia",2003,771602.37210863
"SAU","Saudi Arabia",1990,544485.702596245
"SAU","Saudi Arabia",2029,1971363
"SAU","Saudi Arabia",2048,2628257
"SAU","Saudi Arabia",2049,2663083
"SAU","Saudi Arabia",2051,2733336
"SAU","Saudi Arabia",2052,2768716
"SAU","Saudi Arabia",2025,1810802
"SAU","Saudi Arabia",2026,1854144
"SAU","Saudi Arabia",2041,2394824
"SAU","Saudi Arabia",2042,2427389
"SAU","Saudi Arabia",2024,1760535
"SAU","Saudi Arabia",2022,1636386.42466244
"SAU","Saudi Arabia",2050,2698134
"SAU","Saudi Arabia",2028,1933034
"SAU","Saudi Arabia",2027,1894111
"SAU","Saudi Arabia",2023,1701242
"SVK","Slovak Republic",2056,279547.3
"SVK","Slovak Republic",1999,87035.5113018791
"SVK","Slovak Republic",2057,281708.4
"SVK","Slovak Republic",2059,286315.2
"SVK","Slovak Republic",2000,88050.8051261341
"SVK","Slovak Republic",2058,283973.2
"SVK","Slovak Republic",2055,277505.7
"SVK","Slovak Republic",1994,70032.781862293
"SVK","Slovak Republic",1995,74125.1442315504
"SVK","Slovak Republic",2001,90915.7870157765
"SVK","Slovak Republic",2054,275590.8
"SVK","Slovak Republic",1998,87127.7920608809
"SVK","Slovak Republic",2012,149841.781637661
"SVK","Slovak Republic",2013,150840.529617444
"SVK","Slovak Republic",2002,95015.5835193418
"SVK","Slovak Republic",2015,162279.791660904
"SVK","Slovak Republic",2016,165740.777863298
"SVK","Slovak Republic",2060,288702.3
"SVK","Slovak Republic",2014,154825.117584904
"SVK","Slovak Republic",2019,181369.891522611
"SVK","Slovak Republic",2020,172746.976808826
"SVK","Slovak Republic",2021,180008.221914363
