LE,HLE,param1,param2,dHLE,WTP,WTP_1y
94.0,81.0,0.07694221128939345,0.3870520522419163,-18.5160481817,-3.1177864617417622e6,168382.9309119626
95.0,81.0,0.06984710138477955,0.4188593292640367,-17.8437039193,-3.0221704740370587e6,169369.01036383127
96.0,81.0,0.06340653635191938,0.4507736078116733,-17.2203215457,-2.932890501836813e6,170315.6642025172
97.0,81.0,0.057560085938038526,0.4827710742850242,-16.6406272542,-2.848887620372857e6,171200.73521590442
98.0,81.0,0.05225290677190388,0.5148296877173859,-16.1001100048,-2.7700839427264296e6,172053.7277012748
99.0,81.0,0.04743522457343745,0.5469289856960914,-15.5948834634,-2.6955767312448528e6,172850.0721131495
100.0,81.0,0.04306186456136177,0.5790499207939014,-15.1215777377,-2.625413344625365e6,173620.3318308432
101.0,81.0,0.03909182553806007,0.6111747214967993,-14.6772534996,-2.5588052184719536e6,174338.1497459105
102.0,81.0,0.035487893560602946,0.6432867730022582,-14.259333155,-2.495880766568345e6,175034.8869360115
103.0,81.0,0.032216291494700934,0.6753705143202218,-13.8655451534,-2.4359383608891643e6,175682.84073503182
104.0,81.0,0.029246361098727025,0.7074113488504004,-13.4938785407,-2.379159232995759e6,176313.96531544143
105.0,81.0,0.02655027460107962,0.7393955662053854,-13.1425455764,-2.324910136115342e6,176899.5300491992
106.0,81.0,0.024102773021812518,0.7713102734784977,-12.8099507603,-2.273406649500117e6,177471.92725718766
107.0,81.0,0.0218809287451755,0.8031433345077083,-12.4946649978,-2.2242796478821235e6,178018.35009372112
108.0,81.0,0.019863930087512163,0.8348833159407187,-12.1954039158,-2.1773699217785154e6,178540.2055406775
109.0,81.0,0.018032885813671923,0.8665194391263225,-11.9110095576,-2.132282669724995e6,179017.79520984934
110.0,81.0,0.016370647748219454,0.8980415370173496,-11.6404348464,-2.089367403091697e6,179492.2123324172
60.0,82.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,82.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,82.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,82.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,82.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,82.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,82.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,82.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,82.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,82.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,82.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,82.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,82.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,82.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,82.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,82.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,82.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,82.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,82.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,82.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,82.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,82.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,82.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,82.0,0.22311633192690863,0.025107227328483753,-37.1493174197,-5.5126249300354365e6,148391.0153114182
84.0,82.0,0.2025250661431627,0.05103614276170541,-34.3693166317,-5.176425249183514e6,150611.81764693916
85.0,82.0,0.18383620879514592,0.07765026725406705,-32.0459980863,-4.889618621964764e6,152581.25550644423
86.0,82.0,0.1668736592378937,0.10484596618319462,-30.0604403735,-4.638328031840016e6,154300.06926741393
87.0,82.0,0.15147767370567888,0.13254025154659393,-28.3354430771,-4.418608998847906e6,155939.29436095234
88.0,82.0,0.1375033363199581,0.16066431556791533,-26.8176564571,-4.222541685917332e6,157453.7914105992
89.0,82.0,0.12481917670999906,0.18915968345078601,-25.468516903,-4.0459822666796055e6,158862.10736531028
90.0,82.0,0.1133059143139774,0.2179757415051807,-24.2591796284,-3.885785344352697e6,160177.93692428264
91.0,82.0,0.1028553237992341,0.24706805312376637,-23.1674792326,-3.7395041934533063e6,161411.78571517966
92.0,82.0,0.09336920575823,0.2763971620336982,-22.1760054191,-3.6051970243856166e6,162571.97616305106
93.0,82.0,0.08475845418448752,0.3059277113306544,-21.27083152,-3.4812966665791124e6,163665.28329208976
94.0,82.0,0.07694221128939345,0.3356277765721991,-20.4406445296,-3.366520023523826e6,164697.35182023174
95.0,82.0,0.06984710138477955,0.3654683490074489,-19.6761323092,-3.2461306689473027e6,164978.08705166637
96.0,82.0,0.06340653635191938,0.3954229271962634,-18.9695411823,-3.1476912658628467e6,165933.96938877352
97.0,82.0,0.057560085938038526,0.42546718882041995,-18.3143497162,-3.055250221241766e6,166822.75202702053
98.0,82.0,0.05225290677190388,0.455578723080215,-17.7050237119,-2.968531115163088e6,167666.0344243347
99.0,82.0,0.04743522457343745,0.4857368097145648,-17.1368291906,-2.887235568497651e6,168481.31800726443
100.0,82.0,0.04306186456136177,0.5159222344668252,-16.6056875927,-2.810345099606622e6,169239.9115615106
101.0,82.0,0.03909182553806007,0.5461171334573711,-16.1080622199,-2.7379893803999433e6,169976.33501920637
102.0,82.0,0.035487893560602946,0.5763048607549126,-15.6408681518,-2.669272595854061e6,170660.13024007707
103.0,82.0,0.032216291494700934,0.6064698747957719,-15.20140004,-2.604403744798881e6,171326.57110172868
104.0,82.0,0.029246361098727025,0.6365976402512946,-14.7872736839,-2.5428527639602385e6,171962.24390766709
105.0,82.0,0.02655027460107962,0.6666745426854485,-14.3963783492,-2.4840660652653263e6,172547.98429240813
106.0,82.0,0.024102773021812518,0.6966878138799879,-14.0268375461,-2.4283905805318328e6,173124.59580078468
107.0,82.0,0.0218809287451755,0.7266254661326538,-13.6769765308,-2.3753526924876506e6,173675.2773640031
108.0,82.0,0.019863930087512163,0.7564762341448431,-13.3452951977,-2.3244578667799844e6,174178.07791772144
109.0,82.0,0.018032885813671923,0.7862295233763706,-13.0304453255,-2.2761398670408954e6,174678.59387634214
110.0,82.0,0.016370647748219454,0.8158753639372089,-12.7312113692,-2.229962592435303e6,175157.14159220882
60.0,83.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,83.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,83.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,83.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,83.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,83.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,83.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,83.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,83.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,83.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,83.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,83.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,83.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,83.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,83.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,83.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,83.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,83.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,83.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,83.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,83.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,83.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,83.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,83.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,83.0,0.2025250661431627,0.02377184401886554,-39.2496445808,-5.721461264113946e6,145771.03373090795
85.0,83.0,0.18383620879514592,0.04831058127988345,-36.3318666872,-5.374075519295671e6,147916.3062433288
86.0,83.0,0.1668736592378937,0.07348712064273298,-33.8928934912,-5.077630055640525e6,149814.00324994055
87.0,83.0,0.15147767370567888,0.09920338209239016,-31.8081548032,-4.81749435243387e6,151454.69400033273
88.0,83.0,0.1375033363199581,0.1253808060818827,-29.9967458359,-4.590386051030744e6,153029.4678010368
89.0,83.0,0.12481917670999906,0.15195425326845327,-28.4027388687,-4.387710841608135e6,154481.96252803705
90.0,83.0,0.1133059143139774,0.1788683745347537,-26.9856968675,-4.205202089634017e6,155830.77621754943
91.0,83.0,0.1028553237992341,0.2060752739022759,-25.7153681345,-4.0396176191375e6,157089.6281946634
92.0,83.0,0.09336920575823,0.23353291717435376,-24.5685026368,-3.8884328421225166e6,158269.02028201817
93.0,83.0,0.08475845418448752,0.26120399962359964,-23.5268358898,-3.7496423296691e6,159377.2467845856
94.0,83.0,0.07694221128939345,0.28905511205536183,-22.5757564651,-3.6216262369023645e6,160421.03583554592
95.0,83.0,0.06984710138477955,0.31705610911803045,-21.7033940903,-3.50357036749067e6,161429.6064898226
96.0,83.0,0.06340653635191938,0.34517961952536114,-20.899977207,-3.393263032144036e6,162357.2599403379
97.0,83.0,0.057560085938038526,0.37340065877246725,-20.1573690942,-3.2766221422586325e6,162552.07348470067
98.0,83.0,0.05225290677190388,0.4016963177053554,-19.4687257757,-3.1811730194900595e6,163399.13850246216
99.0,83.0,0.04743522457343745,0.43004550842765527,-18.8282390567,-3.0920117313215714e6,164222.03489185486
100.0,83.0,0.04306186456136177,0.4584287543360602,-18.2309403699,-3.0077882087512743e6,164982.61459498003
101.0,83.0,0.03909182553806007,0.486828014676772,-17.6725488833,-2.9287870669729244e6,165725.22086729298
102.0,83.0,0.035487893560602946,0.5152265364745781,-17.1493523718,-2.853822182175739e6,166409.9098499194
103.0,83.0,0.032216291494700934,0.5436087284591218,-16.6581127094,-2.7832640766981896e6,167081.5971324064
104.0,83.0,0.029246361098727025,0.5719600528492125,-16.1959901114,-2.7160546996356854e6,167699.20708483976
105.0,83.0,0.02655027460107962,0.6002669317938418,-15.7604818339,-2.652613440751146e6,168307.8898670159
106.0,83.0,0.024102773021812518,0.6285166659434215,-15.3493721414,-2.592341517883758e6,168889.09161904737
107.0,83.0,0.0218809287451755,0.6566973631517082,-14.9606911501,-2.5346160253633354e6,169418.3777964291
108.0,83.0,0.019863930087512163,0.6847978756928838,-14.5926807248,-2.4799725299550844e6,169946.32971996814
109.0,83.0,0.018032885813671923,0.7128077446921035,-14.2437660311,-2.427865397082202e6,170451.08658631245
110.0,83.0,0.016370647748219454,0.7407171507001628,-13.9125316566,-2.377730495141264e6,170905.66647611448
60.0,84.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,84.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,84.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,84.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,84.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,84.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,84.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,84.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,84.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,84.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,84.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,84.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,84.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,84.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,84.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,84.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,84.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,84.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,84.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,84.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,84.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,84.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,84.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,84.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,84.0,0.2025250661431627,NaN,NaN,NaN,NaN
85.0,84.0,0.18383620879514592,0.022510416114055742,-41.4626828507,-5.936470679057216e6,143176.23151481606
86.0,84.0,0.1668736592378937,0.045737019639933575,-38.3999519008,-5.577548053030459e6,145248.82915059748
87.0,84.0,0.15147767370567888,0.06955770095553751,-35.839301541,-5.271176735979639e6,147078.11004490242
88.0,84.0,0.1375033363199581,0.09387963759175652,-33.6502185582,-5.004634068394591e6,148725.15789871578
89.0,84.0,0.12481917670999906,0.11862846478920526,-31.7479009965,-4.767185021585418e6,150157.4866984425
90.0,84.0,0.1133059143139774,0.1437425218900259,-30.0737086436,-4.557718787087047e6,151551.60413037307
91.0,84.0,0.1028553237992341,0.1691694231610905,-28.5852334774,-4.3690930097341165e6,152844.4052481992
92.0,84.0,0.09336920575823,0.1948638499353195,-27.2507435059,-4.197966450491708e6,154049.61151180387
93.0,84.0,0.08475845418448752,0.22078604568246893,-26.0458474861,-4.0417350275283493e6,155177.7122892745
94.0,84.0,0.07694221128939345,0.24690074462190173,-24.9513821736,-3.899211633555121e6,156272.37026094337
95.0,84.0,0.06984710138477955,0.2731763821855037,-23.9520156368,-3.7668104110636604e6,157264.8610531263
96.0,84.0,0.06340653635191938,0.299584496610458,-23.0352912403,-3.644212582251066e6,158201.28099251265
97.0,84.0,0.057560085938038526,0.3260992646988404,-22.1909540113,-3.530275026212445e6,159086.2215484188
98.0,84.0,0.05225290677190388,0.3526971345093671,-21.4104641741,-3.424636083253248e6,159951.51041124985
99.0,84.0,0.04743522457343745,0.3793565298208102,-20.6866383535,-3.3251942027080893e6,160741.15793422255
100.0,84.0,0.04306186456136177,0.4060576088564066,-20.0133800381,-3.2187851351279886e6,160831.66006942868
101.0,84.0,0.03909182553806007,0.4327820647960883,-19.3854738076,-3.1323395228876076e6,161581.78819748972
102.0,84.0,0.035487893560602946,0.4595129589738988,-18.7984259799,-3.050372159069475e6,162267.42400300165
103.0,84.0,0.032216291494700934,0.48623458002170383,-18.2483396226,-2.9734811509069474e6,162945.29871771915
104.0,84.0,0.029246361098727025,0.5129323238522479,-17.7318153886,-2.900268052775587e6,163562.95106930812
105.0,84.0,0.02655027460107962,0.539592590579914,-17.245872023,-2.8313740815982674e6,164176.915949637
106.0,84.0,0.024102773021812518,0.5662026953391903,-16.7878820341,-2.7655424715038766e6,164734.44749530833
107.0,84.0,0.0218809287451755,0.5927507906184443,-16.3555191888,-2.703429679484674e6,165291.58434395283
108.0,84.0,0.019863930087512163,0.6192257982054734,-15.9467153201,-2.6443502104026657e6,165824.13100894832
109.0,84.0,0.018032885813671923,0.6456173492229359,-15.5596245343,-2.5875982407705775e6,166302.1003537981
110.0,84.0,0.016370647748219454,0.671915731014916,-15.1925933548,-2.5339202911171066e6,166786.5539438355
60.0,85.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,85.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,85.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,85.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,85.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,85.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,85.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,85.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,85.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,85.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,85.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,85.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,85.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,85.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,85.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,85.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,85.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,85.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,85.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,85.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,85.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,85.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,85.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,85.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,85.0,0.2025250661431627,NaN,NaN,NaN,NaN
85.0,85.0,0.18383620879514592,NaN,NaN,NaN,NaN
86.0,85.0,0.1668736592378937,0.021318579838683484,-43.7944029321,-6.157867713933808e6,140608.55501286613
87.0,85.0,0.15147767370567888,0.04330638835554542,-40.5791628953,-5.78703167324549e6,142610.9180264968
88.0,85.0,0.1375033363199581,0.065847913005187,-37.8904935768,-5.470429193404485e6,144374.71452612532
89.0,85.0,0.12481917670999906,0.08885530545399194,-35.5916292726,-5.194946474306514e6,145959.78269266282
90.0,85.0,0.1133059143139774,0.11225817442468969,-33.5936674798,-4.951835150693997e6,147403.82703590058
91.0,85.0,0.1028553237992341,0.1359981548177536,-31.8351141826,-4.734909794459166e6,148732.3012978891
92.0,85.0,0.09336920575823,0.1600256693586402,-30.271487538,-4.539611841844294e6,149963.28925513453
93.0,85.0,0.08475845418448752,0.18429784167070093,-28.8694980207,-4.362474780158402e6,151110.1709156987
94.0,85.0,0.07694221128939345,0.20877707293896297,-27.6035536106,-4.2007967229966e6,152183.18562373283
95.0,85.0,0.06984710138477955,0.23343002800479515,-26.4535453769,-4.0524291461785315e6,153190.398052173
96.0,85.0,0.06340653635191938,0.25822688776111447,-25.4033832542,-3.915634826579556e6,154138.32037243206
97.0,85.0,0.057560085938038526,0.2831407822100842,-24.4399936107,-3.7889890738320444e6,155032.32669312967
98.0,85.0,0.05225290677190388,0.30814735038510915,-23.5526127977,-3.672148985032649e6,155912.59520010653
99.0,85.0,0.04743522457343745,0.33322439197021636,-22.7322769169,-3.5623086627007043e6,156707.07671400724
100.0,85.0,0.04306186456136177,0.358351586829818,-21.9714454495,-3.459622100931485e6,157459.92264747494
101.0,85.0,0.03909182553806007,0.3835102659092886,-21.2637184898,-3.364038581083316e6,158205.56421949496
102.0,85.0,0.035487893560602946,0.40868322169599425,-20.6036208523,-3.2601015372443004e6,158229.54424442208
103.0,85.0,0.032216291494700934,0.4338545496529625,-19.9864348692,-3.1761412835088056e6,158914.8492112209
104.0,85.0,0.029246361098727025,0.45900951422990827,-19.408069235,-3.0962165841847686e6,159532.43708555683
105.0,85.0,0.02655027460107962,0.48413443463365213,-18.8649549439,-3.0212709791617347e6,160152.56798366568
106.0,85.0,0.024102773021812518,0.5092165866559916,-18.3539618646,-2.949652427845084e6,160709.3035065194
107.0,85.0,0.0218809287451755,0.5342441176899971,-17.8723312263,-2.8823016290381933e6,161271.72177722104
108.0,85.0,0.019863930087512163,0.5592059726695343,-17.4176205122,-2.8177290169607736e6,161774.62443777113
109.0,85.0,0.018032885813671923,0.5840918291369107,-16.9876581238,-2.7568537784040803e6,162285.68754522325
110.0,85.0,0.016370647748219454,0.6088920399917455,-16.5805058127,-2.6988868547569783e6,162774.69971330668
60.0,86.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,86.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,86.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,86.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,86.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,86.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,86.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,86.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,86.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,86.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,86.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,86.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,86.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,86.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,86.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,86.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,86.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,86.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,86.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,86.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,86.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,86.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,86.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,86.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,86.0,0.2025250661431627,NaN,NaN,NaN,NaN
85.0,86.0,0.18383620879514592,NaN,NaN,NaN,NaN
86.0,86.0,0.1668736592378937,NaN,NaN,NaN,NaN
87.0,86.0,0.15147767370567888,0.020192253288189743,-46.2510917094,-6.385876454244766e6,138069.7453449928
88.0,86.0,0.1375033363199581,0.041010213577837774,-42.8753862403,-6.00272360604807e6,140003.95407297602
89.0,86.0,0.12481917670999906,0.062344601011798874,-40.052020258,-5.675564834005203e6,141704.83280107612
90.0,86.0,0.1133059143139774,0.08411227355327448,-37.6376491987,-5.390869429120121e6,143230.76876188966
91.0,86.0,0.1028553237992341,0.10624660133187651,-35.5390563162,-5.139613727402144e6,144618.7451257483
92.0,86.0,0.09336920575823,0.12869234054786857,-33.6917448608,-4.915417992061123e6,145893.8387539602
93.0,86.0,0.08475845418448752,0.15140257405935464,-32.0490509301,-4.7135796176859345e6,147073.92203177564
94.0,86.0,0.07694221128939345,0.17433673846937292,-30.5760461447,-4.530521336391643e6,148172.24290384437
95.0,86.0,0.06984710138477955,0.19745927772164237,-29.2458749936,-4.3634537157069035e6,149198.94572009819
96.0,86.0,0.06340653635191938,0.22073868344729386,-28.0374334532,-4.210157545311197e6,150162.01651762382
97.0,86.0,0.057560085938038526,0.24414678697494935,-26.9338337056,-4.068837568683248e6,151067.89524126553
98.0,86.0,0.05225290677190388,0.2676582221385998,-25.9213528711,-3.939192622852949e6,151967.0922440471
99.0,86.0,0.04743522457343745,0.29125000807467744,-24.9886920286,-3.817469210383104e6,152767.8682027032
100.0,86.0,0.04306186456136177,0.3149012187693644,-24.1264409761,-3.7040284137644805e6,153525.68650443488
101.0,86.0,0.03909182553806007,0.33859271688513537,-23.3266833695,-3.598919993817894e6,154283.39883601016
102.0,86.0,0.035487893560602946,0.36230693621347326,-22.5827000347,-3.499404355212574e6,154959.5198906897
103.0,86.0,0.032216291494700934,0.38602770160483235,-21.8887424271,-3.4067886709820204e6,155641.13298551796
104.0,86.0,0.029246361098727025,0.40974007823309916,-21.239857169,-3.3186594445208963e6,156246.78726015854
105.0,86.0,0.02655027460107962,0.4334302441572763,-20.6317484063,-3.2233433194279796e6,156232.19399300724
106.0,86.0,0.024102773021812518,0.45708538161203055,-20.0606685907,-3.1452698596629733e6,156787.88797304095
107.0,86.0,0.0218809287451755,0.4806935835311106,-19.5233309178,-3.072121291585779e6,157356.41138904402
108.0,86.0,0.019863930087512163,0.5042437725785555,-19.0168384613,-3.001954404405435e6,157857.70124274484
109.0,86.0,0.018032885813671923,0.5277256305496496,-18.5386263288,-2.936036456536806e6,158374.00271538107
110.0,86.0,0.016370647748219454,0.5511295364364298,-18.0864140716,-2.872613656700252e6,158827.1530955903
60.0,87.0,2.0831439059513843,NaN,NaN,NaN,NaN
61.0,87.0,1.8893851202342338,NaN,NaN,NaN,NaN
62.0,87.0,1.7137743180993246,NaN,NaN,NaN,NaN
63.0,87.0,1.5545912778144555,NaN,NaN,NaN,NaN
64.0,87.0,1.4102821272364523,NaN,NaN,NaN,NaN
65.0,87.0,1.2794427318664847,NaN,NaN,NaN,NaN
66.0,87.0,1.1608038245377157,NaN,NaN,NaN,NaN
67.0,87.0,1.053217681371558,NaN,NaN,NaN,NaN
68.0,87.0,0.9556461724864396,NaN,NaN,NaN,NaN
69.0,87.0,0.8671500365561109,NaN,NaN,NaN,NaN
70.0,87.0,0.7868792462633851,NaN,NaN,NaN,NaN
71.0,87.0,0.7140643472784373,NaN,NaN,NaN,NaN
72.0,87.0,0.6480086669930275,NaN,NaN,NaN,NaN
73.0,87.0,0.5880813011223821,NaN,NaN,NaN,NaN
74.0,87.0,0.5337107966875316,NaN,NaN,NaN,NaN
75.0,87.0,0.484379459003856,NaN,NaN,NaN,NaN
76.0,87.0,0.4396182183438637,NaN,NaN,NaN,NaN
77.0,87.0,0.3990019989380965,NaN,NaN,NaN,NaN
78.0,87.0,0.36214553926782667,NaN,NaN,NaN,NaN
79.0,87.0,0.3286996180367401,NaN,NaN,NaN,NaN
80.0,87.0,0.2983476450936408,NaN,NaN,NaN,NaN
81.0,87.0,0.27080258087132836,NaN,NaN,NaN,NaN
82.0,87.0,0.24580415172305334,NaN,NaN,NaN,NaN
83.0,87.0,0.22311633192690863,NaN,NaN,NaN,NaN
84.0,87.0,0.2025250661431627,NaN,NaN,NaN,NaN
85.0,87.0,0.18383620879514592,NaN,NaN,NaN,NaN
86.0,87.0,0.1668736592378937,NaN,NaN,NaN,NaN
87.0,87.0,0.15147767370567888,NaN,NaN,NaN,NaN
88.0,87.0,0.1375033363199581,0.019127616124913094,-48.8393687952,-6.620730473668544e6,135561.3439934391
89.0,87.0,0.12481917670999906,0.03884057255103961,-45.2948204481,-6.224829764492315e6,137429.17408459296
90.0,87.0,0.1133059143139774,0.05903547851459807,-42.3297260845,-5.886768427575141e6,139069.37209619026
91.0,87.0,0.1028553237992341,0.07963364323111907,-39.7938193209,-5.592571928498222e6,140538.70736556727
92.0,87.0,0.09336920575823,0.10057199697465553,-37.5893439672,-5.332924461287168e6,141873.30499677281
93.0,87.0,0.08475845418448752,0.12179825104714948,-35.6486437783,-5.10124126086393e6,143097.76530598765
94.0,87.0,0.07694221128939345,0.1432680068664127,-33.9227588339,-4.892668689081257e6,144229.6811128425
95.0,87.0,0.06984710138477955,0.16494289048224567,-32.3750362832,-4.70351402197112e6,145282.12357284245
96.0,87.0,0.06340653635191938,0.1867892787341219,-30.9772910957,-4.530897008559505e6,146265.11383974584
97.0,87.0,0.057560085938038526,0.20877739081758506,-29.7073721383,-4.374461529462464e6,147251.71614296787
98.0,87.0,0.05225290677190388,0.23088061772564245,-28.5475521282,-4.228169057569594e6,148109.68865498283
99.0,87.0,0.04743522457343745,0.25307501319978337,-27.4834249813,-4.0927961076768623e6,148918.70683736258
100.0,87.0,0.04306186456136177,0.27533889817813,-26.5031285026,-3.9670678853849173e6,149683.0038384239
101.0,87.0,0.03909182553806007,0.29765254733844443,-25.5967828338,-3.8511805450195437e6,150455.64788455146
102.0,87.0,0.035487893560602946,0.31999793647772445,-24.7560761358,-3.741502008122069e6,151134.6946744701
103.0,87.0,0.032216291494700934,0.3423585359456451,-23.9739532538,-3.6399142985311826e6,151827.87169046624
104.0,87.0,0.029246361098727025,0.36471913956822105,-23.244377972,-3.543238989973861e6,152434.23567806458
105.0,87.0,0.02655027460107962,0.3870657213708978,-22.5621488597,-3.4533327842907347e6,153058.68274182873
106.0,87.0,0.024102773021812518,0.40938531437969605,-21.9227548003,-3.367384042679724e6,153602.23080329498
107.0,87.0,0.0218809287451755,0.4316659071840652,-21.3222603509,-3.2871801595423766e6,154166.58953813155
