LE,HLE,param1,param2,dLE,WTP,WTP_1y
85.0,95.0,0.12445888695447657,NaN,NaN,NaN,NaN
86.0,95.0,0.13103918969947984,NaN,NaN,NaN,NaN
87.0,95.0,0.13854386673845348,NaN,NaN,NaN,NaN
88.0,95.0,0.1472075599687115,NaN,NaN,NaN,NaN
89.0,95.0,0.1573569692421161,NaN,NaN,NaN,NaN
90.0,95.0,0.16946330227078477,NaN,NaN,NaN,NaN
91.0,95.0,0.18423656007378927,NaN,NaN,NaN,NaN
92.0,95.0,0.20280785045800861,NaN,NaN,NaN,NaN
93.0,95.0,0.22711669080954483,NaN,NaN,NaN,NaN
94.0,95.0,0.2608468358242668,NaN,NaN,NaN,NaN
95.0,95.0,0.31215219477818706,NaN,NaN,NaN,NaN
96.0,95.0,0.4044407960196516,0.7052368910695459,7.5725627298,531647.8601320593,70207.1252628766
97.0,95.0,0.6587202118974661,0.45174932968093184,1.9420447983,101367.204747805,52196.12072622547
70.0,96.0,0.0742999538610056,NaN,NaN,NaN,NaN
71.0,96.0,0.07624861731878946,NaN,NaN,NaN,NaN
72.0,96.0,0.07830654333222753,NaN,NaN,NaN,NaN
73.0,96.0,0.08048552223061191,NaN,NaN,NaN,NaN
74.0,96.0,0.0827990876122038,NaN,NaN,NaN,NaN
75.0,96.0,0.08526285741013512,NaN,NaN,NaN,NaN
76.0,96.0,0.08789496102193256,NaN,NaN,NaN,NaN
77.0,96.0,0.09071657006709284,NaN,NaN,NaN,NaN
78.0,96.0,0.09375259183397384,NaN,NaN,NaN,NaN
79.0,96.0,0.09703253712518256,NaN,NaN,NaN,NaN
80.0,96.0,0.1005916938307315,NaN,NaN,NaN,NaN
81.0,96.0,0.10447261531724421,NaN,NaN,NaN,NaN
82.0,96.0,0.1087271959127716,NaN,NaN,NaN,NaN
83.0,96.0,0.11341945425679179,NaN,NaN,NaN,NaN
84.0,96.0,0.11862945979398211,NaN,NaN,NaN,NaN
85.0,96.0,0.12445888695447657,NaN,NaN,NaN,NaN
86.0,96.0,0.13103918969947984,NaN,NaN,NaN,NaN
87.0,96.0,0.13854386673845348,NaN,NaN,NaN,NaN
88.0,96.0,0.1472075599687115,NaN,NaN,NaN,NaN
89.0,96.0,0.1573569692421161,NaN,NaN,NaN,NaN
90.0,96.0,0.16946330227078477,NaN,NaN,NaN,NaN
91.0,96.0,0.18423656007378927,NaN,NaN,NaN,NaN
92.0,96.0,0.20280785045800861,NaN,NaN,NaN,NaN
93.0,96.0,0.22711669080954483,NaN,NaN,NaN,NaN
94.0,96.0,0.2608468358242668,NaN,NaN,NaN,NaN
95.0,96.0,0.31215219477818706,NaN,NaN,NaN,NaN
96.0,96.0,0.4044407960196516,NaN,NaN,NaN,NaN
97.0,96.0,0.6587202118974661,0.8534705768134786,1.9420447983,121157.32081802326,62386.47065406538
70.0,97.0,0.0742999538610056,NaN,NaN,NaN,NaN
71.0,97.0,0.07624861731878946,NaN,NaN,NaN,NaN
72.0,97.0,0.07830654333222753,NaN,NaN,NaN,NaN
73.0,97.0,0.08048552223061191,NaN,NaN,NaN,NaN
74.0,97.0,0.0827990876122038,NaN,NaN,NaN,NaN
75.0,97.0,0.08526285741013512,NaN,NaN,NaN,NaN
76.0,97.0,0.08789496102193256,NaN,NaN,NaN,NaN
77.0,97.0,0.09071657006709284,NaN,NaN,NaN,NaN
78.0,97.0,0.09375259183397384,NaN,NaN,NaN,NaN
79.0,97.0,0.09703253712518256,NaN,NaN,NaN,NaN
80.0,97.0,0.1005916938307315,NaN,NaN,NaN,NaN
81.0,97.0,0.10447261531724421,NaN,NaN,NaN,NaN
82.0,97.0,0.1087271959127716,NaN,NaN,NaN,NaN
83.0,97.0,0.11341945425679179,NaN,NaN,NaN,NaN
84.0,97.0,0.11862945979398211,NaN,NaN,NaN,NaN
85.0,97.0,0.12445888695447657,NaN,NaN,NaN,NaN
86.0,97.0,0.13103918969947984,NaN,NaN,NaN,NaN
87.0,97.0,0.13854386673845348,NaN,NaN,NaN,NaN
88.0,97.0,0.1472075599687115,NaN,NaN,NaN,NaN
89.0,97.0,0.1573569692421161,NaN,NaN,NaN,NaN
90.0,97.0,0.16946330227078477,NaN,NaN,NaN,NaN
91.0,97.0,0.18423656007378927,NaN,NaN,NaN,NaN
92.0,97.0,0.20280785045800861,NaN,NaN,NaN,NaN
93.0,97.0,0.22711669080954483,NaN,NaN,NaN,NaN
94.0,97.0,0.2608468358242668,NaN,NaN,NaN,NaN
95.0,97.0,0.31215219477818706,NaN,NaN,NaN,NaN
96.0,97.0,0.4044407960196516,NaN,NaN,NaN,NaN
97.0,97.0,0.6587202118974661,NaN,NaN,NaN,NaN
70.0,69.99,0.0742999538610056,3.197783641596963e12,526.9860551476,8.805712265617657e7,167095.7358283669
70.01,70.0,0.074318934638634,3.197783641596963e12,526.7115804644,8.799797253275263e7,167070.51030692185
70.02,70.01,0.0743379253095901,3.197783641596963e12,526.4371237497,8.79388347481788e7,167045.27621800132
70.03,70.02,0.07435692588354342,3.197783641596963e12,526.1626850517,8.787970931656565e7,167020.03356230157
70.04,70.03,0.07437593637017538,3.197783641596963e12,525.8882644155,8.782059625199717e7,166994.78234146492
70.05,70.04,0.0743949567791799,3.197783641596963e12,525.6138618901,8.776149556862506e7,166969.52255603755
70.06,70.05,0.07441398712026359,3.197783641596963e12,525.3394775232,8.7702407280504e7,166944.25420680648
70.07,70.06,0.07443302740314536,3.197783641596963e12,525.0651113605,8.764333140176865e7,166918.9772953594
70.08,70.07,0.07445207763755672,3.197783641596963e12,524.7907634528,8.758426794648688e7,166893.69182154874
70.09,70.08,0.07447113783324145,3.197783641596963e12,524.5164338439,8.752521692875305e7,166868.39778751566
70.1,70.09,0.07449020799995609,3.197783641596963e12,524.2421225832,8.74661783626638e7,166843.09519363826
70.11,70.1,0.07450928814746964,3.197783641596963e12,523.9678297186,8.740715226229371e7,166817.78404074203
70.12,70.11,0.07452837828556365,3.197783641596963e12,523.6935552956,8.73481386417164e7,166792.46433042802
70.13,70.12,0.07454747842403231,3.197783641596963e12,523.4192993634,8.728913751497017e7,166767.1360630648
70.14,70.13,0.07456658857268234,3.197783641596963e12,523.1450619682,8.723014889618498e7,166741.79924016443
70.15,70.14,0.07458570874133312,3.197783641596963e12,522.8708431586,8.717117279936236e7,166716.4538622421
70.16,70.15,0.07460483893981677,3.197783641596963e12,522.5966429805,8.711220923859885e7,166691.09993086837
70.17,70.16,0.07462397917797807,3.197783641596963e12,522.3224614839,8.705325822792692e7,166665.7374461968
70.18,70.17,0.07464312946567427,3.197783641596963e12,522.0482987145,8.699431978141677e7,166640.36640983788
70.19,70.18,0.07466228981277552,3.197783641596963e12,521.7741547192,8.693539391307393e7,166614.98682290886
70.2,70.19,0.07468146022916475,3.197783641596963e12,521.5000295468,8.687648063695718e7,166589.59868603572
70.21,70.2,0.07470064072473744,3.197783641596963e12,521.2259232441,8.681757996712555e7,166564.20200049647
70.22,70.21,0.07471983130940216,3.197783641596963e12,520.9518358586,8.67586919175641e7,166538.79676721722
70.23,70.22,0.0747390319930799,3.197783641596963e12,520.6777674376,8.669981650232229e7,166513.38298732473
70.24,70.23,0.07475824278570473,3.197783641596963e12,520.4037180299,8.664095373541264e7,166487.96066140838
70.25,70.24,0.0747774636972235,3.197783641596963e12,520.1296876815,8.658210363085923e7,166462.52979098848
70.26,70.25,0.07479669473759593,3.197783641596963e12,519.8556764408,8.652326620268299e7,166437.0903768251
70.27,70.26,0.07481593591679447,3.197783641596963e12,519.5816843537,8.646444146487531e7,166411.64242043512
70.28,70.27,0.0748351872448047,3.197783641596963e12,519.3077114698,8.640562943144754e7,166386.1859222023
70.29,70.28,0.07485444873162499,3.197783641596963e12,519.0337578349,8.634683011637327e7,166360.72088366825
70.3,70.29,0.07487372038726657,3.197783641596963e12,518.7598234975,8.628804353367725e7,166335.24730562157
70.31,70.3,0.07489300222175392,3.197783641596963e12,518.4859085056,8.62292696973207e7,166309.76518890169
70.32,70.31,0.07491229424512419,3.197783641596963e12,518.2120129052,8.617050862132505e7,166284.27453511927
70.33,70.32,0.07493159646742774,3.197783641596963e12,517.9381367443,8.61117603196286e7,166258.7753450968
70.34,70.33,0.07495090889872788,3.197783641596963e12,517.664280071,8.605302480624317e7,166233.26761977977
70.35,70.34,0.07497023154910094,3.197783641596963e12,517.3904429325,8.599430209510916e7,166207.75136027817
70.36,70.35,0.07498956442863647,3.197783641596963e12,517.1166253758,8.593559220018634e7,166182.2265678174
70.37,70.36,0.07500890754743687,3.197783641596963e12,516.8428274494,8.587689513549659e7,166156.69324327444
70.38,70.37,0.07502826091561793,3.197783641596963e12,516.5690492005,8.581821091490486e7,166131.15138765422
70.39,70.38,0.07504762454330839,3.197783641596963e12,516.2952906754,8.575953955244365e7,166105.6010025889
70.4,70.39,0.07506699844065018,3.197783641596963e12,516.0215519229,8.570088106201363e7,166080.0420886653
70.41,70.4,0.0750863826177984,3.197783641596963e12,515.7478329902,8.564223545755076e7,166054.47464706673
70.42,70.41,0.07510577708492153,3.197783641596963e12,515.4741339249,8.558360275303656e7,166028.89867894968
70.43,70.42,0.07512518185220093,3.197783641596963e12,515.2004547746,8.55249829623771e7,166003.31418533833
70.44,70.43,0.07514459692983151,3.197783641596963e12,514.9267955869,8.54663760994944e7,165977.72116730124
70.45,70.44,0.0751640223280214,3.197783641596963e12,514.6531564085,8.540778217832452e7,165952.1196262383
70.46,70.45,0.07518345805699173,3.197783641596963e12,514.3795372881,8.534920121278143e7,165926.50956287555
70.47,70.46,0.07520290412697746,3.197783641596963e12,514.1059382717,8.529063321679154e7,165900.89097884778
70.48,70.47,0.07522236054822642,3.197783641596963e12,513.8323594095,8.523207820422113e7,165875.26387433146
70.49,70.48,0.07524182733100002,3.197783641596963e12,513.5588007465,8.517353618904008e7,165849.6282513966
70.5,70.49,0.07526130448557296,3.197783641596963e12,513.2852623306,8.511500718508646e7,165823.9841109349
70.51,70.5,0.07528079202223348,3.197783641596963e12,513.0117442105,8.505649120630065e7,165798.33145379243
70.52,70.51,0.07530028995128298,3.197783641596963e12,512.7382464329,8.499798826653856e7,165772.67028131068
70.53,70.52,0.07531979828303663,3.197783641596963e12,512.4647690458,8.493949837972227e7,165747.00059455415
70.54,70.53,0.07533931702782282,3.197783641596963e12,512.1913120957,8.488102155970833e7,165721.32239495852
70.55,70.54,0.07535884619598347,3.197783641596963e12,511.9178756308,8.482255782037291e7,165695.63568346214
70.56,70.55,0.07537838579787416,3.197783641596963e12,511.6444596991,8.476410717560025e7,165669.9404610974
70.57,70.56,0.07539793584386377,3.197783641596963e12,511.3710643484,8.470566963923776e7,165644.23672890358
70.58,70.57,0.07541749634433502,3.197783641596963e12,511.0976896245,8.464724522516449e7,165618.52448864374
70.59,70.58,0.07543706730968394,3.197783641596963e12,510.8243355775,8.45888339472355e7,165592.8037406551
70.6,70.59,0.07545664875032025,3.197783641596963e12,510.551002254,8.453043581930375e7,165567.0744864187
70.61,70.6,0.07547624067666742,3.197783641596963e12,510.2776897,8.447205085519259e7,165541.33672756687
70.62,70.61,0.07549584309916238,3.197783641596963e12,510.0043979635,8.44136790687772e7,165515.59046519932
70.63,70.62,0.0755154560282558,3.197783641596963e12,509.7311270943,8.435532047389087e7,165489.8356997633
70.64,70.63,0.07553507947441221,3.197783641596963e12,509.4578771376,8.42969750843428e7,165464.07243316591
70.65,70.64,0.07555471344810945,3.197783641596963e12,509.1846481428,8.423864291398594e7,165438.30066605101
70.66,70.65,0.07557435795983958,3.197783641596963e12,508.9114401555,8.418032397662644e7,165412.52040021896
70.67,70.66,0.07559401302010807,3.197783641596963e12,508.6382532245,8.412201828609279e7,165386.73163648875
70.68,70.67,0.07561367863943441,3.197783641596963e12,508.3650873978,8.406372585619949e7,165360.934375926
70.69,70.68,0.07563335482835157,3.197783641596963e12,508.0919427216,8.400544670075138e7,165335.12862017707
70.7,70.69,0.07565304159740678,3.197783641596963e12,507.8188192444,8.39471808335472e7,165309.31437014273
70.71,70.7,0.07567273895716077,3.197783641596963e12,507.5457170139,8.388892826840177e7,165283.49162702978
70.72,70.71,0.07569244691818833,3.197783641596963e12,507.2726360769,8.383068901910172e7,165257.66039229723
70.73,70.72,0.0757121654910781,3.197783641596963e12,506.9995764822,8.377246309940958e7,165231.82066671946
70.74,70.73,0.07573189468643261,3.197783641596963e12,506.7265382756,8.371425052316667e7,165205.9724522182
70.75,70.74,0.07575163451486842,3.197783641596963e12,506.4535215065,8.365605130409072e7,165180.11574931274
70.76,70.75,0.07577138498701602,3.197783641596963e12,506.1805262222,8.359786545599242e7,165154.25055940446
70.77,70.76,0.07579114611351971,3.197783641596963e12,505.9075524701,8.35396929926548e7,165128.37688382235
70.78,70.77,0.07581091790503816,3.197783641596963e12,505.6346002962,8.348153392780459e7,165102.49472425587
70.79,70.78,0.0758307003722439,3.197783641596963e12,505.3616697499,8.342338827522744e7,165076.6040814158
70.8,70.79,0.07585049352582335,3.197783641596963e12,505.0887608788,8.336525604865678e7,165050.70495651144
70.81,70.8,0.07587029737647735,3.197783641596963e12,504.8158737296,8.33071372618471e7,165024.7973511027
70.82,70.81,0.0758901119349206,3.197783641596963e12,504.5430083509,8.324903192857619e7,164998.88126618948
70.83,70.82,0.07590993721188198,3.197783641596963e12,504.2701647889,8.319094006254828e7,164972.95670342518
70.84,70.83,0.07592977321810468,3.197783641596963e12,503.997343093,8.313286167750713e7,164947.02366350978
70.85,70.84,0.07594961996434582,3.197783641596963e12,503.7245433098,8.307479678718376e7,164921.08214804853
70.86,70.85,0.07596947746137701,3.197783641596963e12,503.451765487,8.301674540530601e7,164895.1321582954
70.87,70.86,0.07598934571998382,3.197783641596963e12,503.1790096717,8.295870754559317e7,164869.17369569873
70.88,70.87,0.07600922475096622,3.197783641596963e12,502.9062759121,8.290068322176245e7,164843.2067613572
70.89,70.88,0.07602911456513842,3.197783641596963e12,502.6335642566,8.284267244751298e7,164817.23135628263
70.9,70.89,0.07604901517332896,3.197783641596963e12,502.360874751,8.278467523655263e7,164791.2474823714
70.91,70.9,0.07606892658638066,3.197783641596963e12,502.0882074446,8.272669160258974e7,164765.25514038833
70.92,70.91,0.0760888488151508,3.197783641596963e12,501.8155623842,8.266872155931212e7,164739.25433189195
70.93,70.92,0.07610878187051082,3.197783641596963e12,501.5429396172,8.261076512041189e7,164713.24505826784
70.94,70.93,0.0761287257633467,3.197783641596963e12,501.2703391919,8.255282229959731e7,164687.22732065307
70.95,70.94,0.07614868050455882,3.197783641596963e12,500.9977611558,8.249489311050092e7,164661.2011203114
70.96,70.95,0.07616864610506209,3.197783641596963e12,500.7252055559,8.243697756682543e7,164635.16645882593
70.97,70.96,0.0761886225757857,3.197783641596963e12,500.4526724403,8.237907568224871e7,164609.12333738388
70.98,70.97,0.07620860992767355,3.197783641596963e12,500.1801618563,8.232118747040138e7,164583.07175735603
70.99,70.98,0.07622860817168385,3.197783641596963e12,499.9076738522,8.226331294497825e7,164557.01171992766
71.0,70.99,0.07624861731878946,3.197783641596963e12,499.635208476,8.220545211962517e7,164530.94322629969
71.01,71.0,0.07626863737997791,3.197783641596963e12,499.3627657737,8.214760500798437e7,164504.86627833967
71.02,71.01,0.07628866836625109,3.197783641596963e12,499.0903457943,8.208977162369369e7,164478.7808769336
71.03,71.02,0.07630871028862561,3.197783641596963e12,498.817948585,8.203195198041204e7,164452.6870236177
71.04,71.03,0.07632876315813288,3.197783641596963e12,498.5455741928,8.197414609175247e7,164426.58471991774
71.05,71.04,0.07634882698581867,3.197783641596963e12,498.2732226667,8.191635397136179e7,164400.4739667828
71.06,71.05,0.07636890178274378,3.197783641596963e12,498.000894054,8.18585756328626e7,164374.3547656892
71.07,71.06,0.07638898755998336,3.197783641596963e12,497.7285884014,8.180081108985348e7,164348.2271182786
71.08,71.07,0.07640908432862761,3.197783641596963e12,497.456305757,8.174306035597204e7,164322.0910258243
71.09,71.08,0.07642919209978144,3.197783641596963e12,497.1840461698,8.168532344480819e7,164295.94648922168
71.1,71.09,0.07644931088456433,3.197783641596963e12,496.9118096851,8.162760036996952e7,164269.79351063937
71.11,71.1,0.07646944069411088,3.197783641596963e12,496.639596352,8.15698911450664e7,164243.6320910116
71.12,71.11,0.07648958153957025,3.197783641596963e12,496.3674062182,8.151219578367971e7,164217.46223169105
71.13,71.12,0.07650973343210665,3.197783641596963e12,496.0952393306,8.14545142993947e7,164191.28393431942
71.14,71.13,0.07652989638289921,3.197783641596963e12,495.8230957376,8.139684670581372e7,164165.0972000922
71.15,71.14,0.07655007040314182,3.197783641596963e12,495.550975486,8.133919301648326e7,164138.90203063723
71.16,71.15,0.0765702555040434,3.197783641596963e12,495.2788786247,8.128155324499878e7,164112.69842700133
71.17,71.16,0.07659045169682786,3.197783641596963e12,495.0068051997,8.122392740492362e7,164086.48639114274
71.18,71.17,0.07661065899273402,3.197783641596963e12,494.734755261,8.116631550979878e7,164060.2659236646
71.19,71.18,0.07663087740301577,3.197783641596963e12,494.4627288543,8.110871757320789e7,164034.037026697
71.2,71.19,0.07665110693894212,3.197783641596963e12,494.1907260281,8.105113360869437e7,164007.79970137632
71.21,71.2,0.07667134761179693,3.197783641596963e12,493.9187468303,8.099356362979907e7,163981.5539490481
71.22,71.21,0.07669159943287936,3.197783641596963e12,493.6467913069,8.093600765005879e7,163955.2997716963
71.23,71.22,0.07671186241350368,3.197783641596963e12,493.3748595082,8.087846568301554e7,163929.0371699033
71.24,71.23,0.07673213656499915,3.197783641596963e12,493.1029514796,8.082093774220654e7,163902.76614588496
71.25,71.24,0.07675242189871039,3.197783641596963e12,492.8310672694,8.076342384115925e7,163876.48670089
71.26,71.25,0.07677271842599713,3.197783641596963e12,492.5592069269,8.070592399336293e7,163850.1988357724
71.27,71.26,0.07679302615823413,3.197783641596963e12,492.2873704971,8.064843821235663e7,163823.90255293317
71.28,71.27,0.07681334510681184,3.197783641596963e12,492.0155580293,8.059096651163977e7,163797.59785327865
71.29,71.28,0.07683367528313563,3.197783641596963e12,491.7437695717,8.053350890471625e7,163771.28473810558
71.3,71.29,0.07685401669862624,3.197783641596963e12,491.4720051711,8.047606540511784e7,163744.9632092495
71.31,71.3,0.07687436936471982,3.197783641596963e12,491.200264875,8.041863602629088e7,163718.6332681553
71.32,71.31,0.07689473329286778,3.197783641596963e12,490.928548731,8.036122078172193e7,163692.29491633244
71.33,71.32,0.07691510849453705,3.197783641596963e12,490.6568567875,8.030381968493256e7,163665.94815511073
71.34,71.33,0.07693549498120975,3.197783641596963e12,490.3851890914,8.024643274938047e7,163639.59298620623
71.35,71.34,0.07695589276438362,3.197783641596963e12,490.1135456919,8.018905998853028e7,163613.22941059768
71.36,71.35,0.07697630185557178,3.197783641596963e12,489.8419266347,8.01317014158425e7,163586.85743043956
71.37,71.36,0.07699672226630289,3.197783641596963e12,489.5703319688,8.00743570448162e7,163560.4770468797
71.38,71.37,0.07701715400812102,3.197783641596963e12,489.2987617409,8.00170268888607e7,163534.088261667
71.39,71.38,0.07703759709258584,3.197783641596963e12,489.0272160006,7.995971096144848e7,163507.6910757261
71.4,71.39,0.07705805153127258,3.197783641596963e12,488.7556947942,7.990240927602196e7,163481.28549103945
71.41,71.4,0.0770785173357721,3.197783641596963e12,488.4841981681,7.98451218460263e7,163454.87150957857
71.42,71.41,0.07709899451769085,3.197783641596963e12,488.2127261727,7.978784868488553e7,163428.44913194957
71.43,71.42,0.07711948308865084,3.197783641596963e12,487.9412788544,7.97305898060314e7,163402.0183601288
71.44,71.43,0.07713998306028982,3.197783641596963e12,487.6698562607,7.967334522288203e7,163375.57919571313
71.45,71.44,0.07716049444426129,3.197783641596963e12,487.3984584389,7.961611494888332e7,163349.13164043985
71.46,71.45,0.07718101725223442,3.197783641596963e12,487.1270854391,7.955889899740115e7,163322.6756949599
71.47,71.46,0.07720155149589418,3.197783641596963e12,486.8557373053,7.950169738188684e7,163296.21136216065
71.48,71.47,0.07722209718694126,3.197783641596963e12,486.5844140882,7.944451011570321e7,163269.7386425181
71.49,71.48,0.07724265433709206,3.197783641596963e12,486.3131158342,7.938733721228322e7,163243.2575381104
71.5,71.49,0.07726322295807908,3.197783641596963e12,486.0418425916,7.933017868497226e7,163216.76805021495
71.51,71.5,0.07728380306165053,3.197783641596963e12,485.7705944079,7.927303454720101e7,163190.27018056944
71.52,71.51,0.07730439465957033,3.197783641596963e12,485.4993713303,7.921590481232274e7,163163.76393086973
71.53,71.52,0.0773249977636187,3.197783641596963e12,485.2281734078,7.91587894937309e7,163137.24930230613
71.54,71.53,0.07734561238559144,3.197783641596963e12,484.9570006862,7.91016886047746e7,163110.72629706966
71.55,71.54,0.07736623853730049,3.197783641596963e12,484.6858532144,7.904460215881693e7,163084.19491635478
71.56,71.55,0.07738687623057387,3.197783641596963e12,484.4147310411,7.898753016922693e7,163057.65516145143
71.57,71.56,0.07740752547725545,3.197783641596963e12,484.1436342119,7.893047264934753e7,163031.10703465584
71.58,71.57,0.07742818628920521,3.197783641596963e12,483.8725627753,7.887342961254075e7,163004.55053734442
71.59,71.58,0.07744885867829929,3.197783641596963e12,483.6015167796,7.881640107213098e7,162977.98567089965
71.6,71.59,0.07746954265642986,3.197783641596963e12,483.3304962725,7.875938704145217e7,162951.41243694234
71.61,71.6,0.07749023823550513,3.197783641596963e12,483.0595013015,7.870238753384015e7,162924.8308371815
71.62,71.61,0.07751094542744981,3.197783641596963e12,482.7885319144,7.864540256263223e7,162898.24087324494
71.63,71.62,0.0775316642442043,3.197783641596963e12,482.5175881578,7.858843214114098e7,162871.64254713102
71.64,71.63,0.07755239469772572,3.197783641596963e12,482.2466700815,7.853147628266281e7,162845.03585974153
71.65,71.64,0.07757313679998706,3.197783641596963e12,481.9757777315,7.847453500051466e7,162818.4208133202
71.66,71.65,0.07759389056297777,3.197783641596963e12,481.7049111561,7.841760830799626e7,162791.7974093157
71.67,71.66,0.07761465599870368,3.197783641596963e12,481.4340704033,7.836069621841222e7,162765.16564930486
71.68,71.67,0.07763543311918669,3.197783641596963e12,481.1632555203,7.830379874504504e7,162738.5255351059
71.69,71.68,0.0776562219364652,3.197783641596963e12,480.8924665551,7.824691590119076e7,162711.87706831197
71.7,71.69,0.07767702246259418,3.197783641596963e12,480.6217035562,7.819004770010704e7,162685.22025028386
71.71,71.7,0.07769783470964468,3.197783641596963e12,480.3509665699,7.813319415509796e7,162658.55508324064
71.72,71.71,0.07771865868970443,3.197783641596963e12,480.0802556454,7.807635527940919e7,162631.88156831524
71.73,71.72,0.07773949441487753,3.197783641596963e12,479.8095708293,7.801953108630359e7,162605.19970757377
71.74,71.73,0.07776034189728463,3.197783641596963e12,479.5389121693,7.796272158905566e7,162578.50950275152
71.75,71.74,0.07778120114906292,3.197783641596963e12,479.2682797148,7.790592680089934e7,162551.81095493972
71.76,71.75,0.07780207218236608,3.197783641596963e12,478.9976735109,7.78491467350875e7,162525.10406674445
71.77,71.76,0.07782295500936441,3.197783641596963e12,478.7270936076,7.779238140486643e7,162498.3888391134
71.78,71.77,0.07784384964224475,3.197783641596963e12,478.4565400522,7.773563082346973e7,162471.66527390075
71.79,71.78,0.07786475609321086,3.197783641596963e12,478.1860128909,7.767889500408949e7,162444.933373265
71.8,71.79,0.0778856743744829,3.197783641596963e12,477.9155121733,7.762217395999646e7,162418.19313839177
71.81,71.8,0.07790660449829774,3.197783641596963e12,477.6450379462,7.756546770439011e7,162391.44457128595
71.82,71.81,0.07792754647690919,3.197783641596963e12,477.374590258,7.750877625047493e7,162364.68767343657
71.83,71.82,0.07794850032258756,3.197783641596963e12,477.1041691557,7.745209961146258e7,162337.92244684108
71.84,71.83,0.07796946604762028,3.197783641596963e12,476.8337746876,7.739543780055514e7,162311.1488930522
71.85,71.84,0.07799044366431111,3.197783641596963e12,476.5634069002,7.733879083093387e7,162284.36701420898
71.86,71.85,0.07801143318498116,3.197783641596963e12,476.2930658431,7.728215871580474e7,162257.57681146453
71.87,71.86,0.07803243462196817,3.197783641596963e12,476.0227515631,7.72255414683643e7,162230.77828692298
71.88,71.87,0.0780534479876267,3.197783641596963e12,475.7524641073,7.716893910173783e7,162203.97144245447
71.89,71.88,0.07807447329432857,3.197783641596963e12,475.4822035251,7.711235162914626e7,162177.1562793635
71.9,71.89,0.07809551055446219,3.197783641596963e12,475.2119698632,7.705577906371951e7,162150.3327997013
71.91,71.9,0.07811655978043315,3.197783641596963e12,474.94176317,7.699922141864355e7,162123.5010050749
71.92,71.91,0.0781376209846643,3.197783641596963e12,474.6715834916,7.69426787070582e7,162096.66089779697
71.93,71.92,0.07815869417959499,3.197783641596963e12,474.4014308781,7.688615094210847e7,162069.812478843
71.94,71.93,0.07817977937768214,3.197783641596963e12,474.1313053755,7.682963813694507e7,162042.95575061836
71.95,71.94,0.07820087659139952,3.197783641596963e12,473.8612070323,7.67731403047252e7,162016.090714706
71.96,71.95,0.07822198583323818,3.197783641596963e12,473.5911358962,7.671665745852984e7,161989.21737281908
71.97,71.96,0.0782431071157063,3.197783641596963e12,473.3210920141,7.666018961150263e7,161962.33572709447
71.98,71.97,0.0782642404513293,3.197783641596963e12,473.0510754355,7.660373677678862e7,161935.44577880038
71.99,71.98,0.0782853858526497,3.197783641596963e12,472.781086207,7.654729896747795e7,161908.5475300991
72.0,71.99,0.07830654333222753,3.197783641596963e12,472.5111243758,7.649087619666809e7,161881.6409829813
72.01,72.0,0.07832771290263978,3.197783641596963e12,472.2411899912,7.643446847749576e7,161854.7261388192
72.02,72.01,0.07834889457648109,3.197783641596963e12,471.9712830995,7.637807582300624e7,161827.80299983712
72.03,72.02,0.07837008836636335,3.197783641596963e12,471.7014037494,7.632169824632166e7,161800.87156761772
72.04,72.03,0.07839129428491566,3.197783641596963e12,471.4315519884,7.626533576053688e7,161773.93184411523
72.05,72.04,0.07841251234478472,3.197783641596963e12,471.1617278636,7.62089883786945e7,161746.98383132849
72.06,72.05,0.07843374255863472,3.197783641596963e12,470.8919314238,7.615265611389798e7,161720.02753082008
72.07,72.06,0.07845498493914718,3.197783641596963e12,470.6221627161,7.609633897919092e7,161693.06294462716
72.08,72.07,0.07847623949902124,3.197783641596963e12,470.352421789,7.604003698761815e7,161666.09007432664
72.09,72.08,0.07849750625097356,3.197783641596963e12,470.0827086895,7.598375015228406e7,161639.10892215566
72.1,72.09,0.07851878520773815,3.197783641596963e12,469.8130234663,7.592747848619594e7,161612.11948957873
72.11,72.1,0.07854007638206698,3.197783641596963e12,469.5433661649,7.587122200241227e7,161585.1217792882
72.12,72.11,0.07856137978672945,3.197783641596963e12,469.2737368355,7.581498071396181e7,161558.11579231443
72.13,72.12,0.0785826954345127,3.197783641596963e12,469.0041355255,7.575875463388163e7,161531.101530687
72.14,72.13,0.0786040233382214,3.197783641596963e12,468.7345622821,7.570254377517784e7,161504.07899645672
72.15,72.14,0.07862536351067818,3.197783641596963e12,468.4650171526,7.564634815089297e7,161477.0481917363
72.16,72.15,0.07864671596472318,3.197783641596963e12,468.1955001857,7.559016777402255e7,161450.00911807414
72.17,72.16,0.07866808071321463,3.197783641596963e12,467.9260114282,7.553400265757959e7,161422.96177772916
72.18,72.17,0.07868945776902825,3.197783641596963e12,467.6565509294,7.547785281455901e7,161395.9061720779
72.19,72.18,0.07871084714505779,3.197783641596963e12,467.3871187359,7.542171825795312e7,161368.84230344105
72.2,72.19,0.07873224885421493,3.197783641596963e12,467.1177148954,7.536559900076357e7,161341.77017379852
72.21,72.2,0.07875366290942899,3.197783641596963e12,466.8483394562,7.530949505596226e7,161314.68978487788
72.22,72.21,0.07877508932364773,3.197783641596963e12,466.578992465,7.525340643651226e7,161287.60113895897
72.23,72.22,0.07879652810983641,3.197783641596963e12,466.3096739712,7.519733315538906e7,161260.50423743375
