LE,HLE,param1,param2,dHLE,WTP,WTP_1y
80.13,80.12,0.10107701517201864,3.197783641596963e12,266.3560485591,8.582936557980783e-7,3.222354665648365e-9
80.14,80.13,0.10111457524783075,3.197783641596963e12,266.123991335,8.583662809176023e-7,3.2254374234041932e-9
80.15,80.14,0.10115216808528851,3.197783641596963e12,265.8919991207,8.584388705132664e-7,3.2285246391471275e-9
80.16,80.15,0.10118979373238765,3.197783641596963e12,265.6600719609,8.585114245796283e-7,3.231616321725549e-9
80.17,80.16,0.10122745223721955,3.197783641596963e12,265.4282098975,8.585839431112587e-7,3.2347124800442907e-9
80.18,80.17,0.10126514364797178,3.197783641596963e12,265.1964129722,8.586564261027447e-7,3.237813123033289e-9
80.19,80.18,0.10130286801292757,3.197783641596963e12,264.9646812272,8.587288735486859e-7,3.2409182596390996e-9
80.2,80.19,0.10134062538046687,3.197783641596963e12,264.7330147053,8.588012854436942e-7,3.2440278988236856e-9
80.21,80.2,0.10137841579906638,3.197783641596963e12,264.5014134486,8.588736617823981e-7,3.247142049580394e-9
80.22,80.21,0.10141623931729961,3.197783641596963e12,264.2698774991,8.589460025594385e-7,3.2502607209267117e-9
80.23,80.22,0.10145409598383703,3.197783641596963e12,264.0384068998,8.590183077694707e-7,3.253383921890802e-9
80.24,80.23,0.10149198584744652,3.197783641596963e12,263.8070016925,8.590905774071636e-7,3.2565116615386154e-9
80.25,80.24,0.101529908956994,3.197783641596963e12,263.5756619196,8.59162811467202e-7,3.2596439489518473e-9
80.26,80.25,0.10156786536144274,3.197783641596963e12,263.3443876231,8.59235009944281e-7,3.262780793240307e-9
80.27,80.26,0.10160585510985445,3.197783641596963e12,263.1131788456,8.593071728331129e-7,3.2659222035296505e-9
80.28,80.27,0.10164387825138925,3.197783641596963e12,262.8820356282,8.593793001284242e-7,3.2690681889874885e-9
80.29,80.28,0.10168193483530602,3.197783641596963e12,262.6509580148,8.594513918249539e-7,3.2722187587700523e-9
80.3,80.29,0.10172002491096205,3.197783641596963e12,262.4199460462,8.595234479174547e-7,3.275373922095588e-9
80.31,80.3,0.10175814852781444,3.197783641596963e12,262.1889997654,8.595954684006951e-7,3.2785336881785242e-9
80.32,80.31,0.10179630573541917,3.197783641596963e12,261.958119214,8.59667453269458e-7,3.2816980662743825e-9
80.33,80.32,0.10183449658343234,3.197783641596963e12,261.7273044341,8.5973940251854e-7,3.2848670656561657e-9
80.34,80.33,0.10187272112160964,3.197783641596963e12,261.4965554684,8.598113161427504e-7,3.2880406956131113e-9
80.35,80.34,0.10191097939980702,3.197783641596963e12,261.2658723584,8.598831941369155e-7,3.2912189654733884e-9
80.36,80.35,0.10194927146798104,3.197783641596963e12,261.0352551465,8.59955036495874e-7,3.2944018845777906e-9
80.37,80.36,0.10198759737618886,3.197783641596963e12,260.8047038745,8.600268432144787e-7,3.2975894622986796e-9
80.38,80.37,0.10202595879066885,3.197783641596963e12,260.5742088802,8.600986173091935e-7,3.3007818425522966e-9
80.39,80.38,0.10206435254300915,3.197783641596963e12,260.3437895449,8.601703527527246e-7,3.3039787669080383e-9
80.4,80.39,0.10210278028620144,3.197783641596963e12,260.1134362757,8.602420525405578e-7,3.3071803781361307e-9
80.41,80.4,0.10214124207070827,3.197783641596963e12,259.8831491147,8.603137166676037e-7,3.310386685701974e-9
80.42,80.41,0.10217973794709465,3.197783641596963e12,259.6529281045,8.60385345128789e-7,3.3135976990889854e-9
80.43,80.42,0.10221826796602758,3.197783641596963e12,259.4227732856,8.604569379190518e-7,3.3168134278318347e-9
80.44,80.43,0.1022568321782765,3.197783641596963e12,259.1926847015,8.605284950333479e-7,3.320033881451469e-9
80.45,80.44,0.10229543063471401,3.197783641596963e12,258.9626623922,8.606000164666469e-7,3.3232590695382357e-9
80.46,80.45,0.10233406338631552,3.197783641596963e12,258.7327064021,8.606715022139325e-7,3.326489001650805e-9
80.47,80.46,0.10237273048415979,3.197783641596963e12,258.5028167711,8.607429522702015e-7,3.329723687430359e-9
80.48,80.47,0.10241143197942952,3.197783641596963e12,258.272993542,8.608143666304681e-7,3.3329631365057285e-9
80.49,80.48,0.10245016792341084,3.197783641596963e12,258.0432367567,8.608857452897601e-7,3.33620735854224e-9
80.5,80.49,0.10248893836749443,3.197783641596963e12,257.8135464571,8.609570882431191e-7,3.3394563632302452e-9
80.51,80.5,0.10252774336317506,3.197783641596963e12,257.5839226847,8.610283954856011e-7,3.3427101602903907e-9
80.52,80.51,0.10256658296205261,3.197783641596963e12,257.3543654821,8.610996670122793e-7,3.345968759454256e-9
80.53,80.52,0.10260545721583166,3.197783641596963e12,257.1248748894,8.611709028182383e-7,3.3492321705111703e-9
80.54,80.53,0.10264436617632215,3.197783641596963e12,256.8954509499,8.612421028985819e-7,3.352500403234241e-9
80.55,80.54,0.1026833098954396,3.197783641596963e12,256.6660937056,8.613132672484236e-7,3.35577346743884e-9
80.56,80.55,0.10272228842520507,3.197783641596963e12,256.4368031972,8.613843958628951e-7,3.3590513729828795e-9
80.57,80.56,0.10276130181774608,3.197783641596963e12,256.2075794679,8.614554887371421e-7,3.3623341297171616e-9
80.58,80.57,0.10280035012529626,3.197783641596963e12,255.9784225576,8.61526545866325e-7,3.365621747561419e-9
80.59,80.58,0.102839433400196,3.197783641596963e12,255.7493325097,8.61597567245619e-7,3.3689142364152234e-9
80.6,80.59,0.10287855169489243,3.197783641596963e12,255.5203093645,8.616685528702139e-7,3.3722116062447417e-9
80.61,80.6,0.10291770506194017,3.197783641596963e12,255.2913531661,8.617395027353155e-7,3.3755138669919723e-9
80.62,80.61,0.10295689355400113,3.197783641596963e12,255.0624639531,8.618104168361437e-7,3.3788210286975445e-9
80.63,80.62,0.10299611722384493,3.197783641596963e12,254.8336417689,8.61881295167934e-7,3.3821331013647913e-9
80.64,80.63,0.10303537612434953,3.197783641596963e12,254.6048866555,8.619521377259375e-7,3.3854500950416757e-9
80.65,80.64,0.10307467030850094,3.197783641596963e12,254.376198654,8.620229445054175e-7,3.388772019814372e-9
80.66,80.65,0.10311399982939377,3.197783641596963e12,254.1475778048,8.62093715501656e-7,3.392098885804821e-9
80.67,80.66,0.10315336474023191,3.197783641596963e12,253.9190241516,8.62164450709948e-7,3.395430703117387e-9
80.68,80.67,0.10319276509432795,3.197783641596963e12,253.6905377352,8.622351501256045e-7,3.3987674819216086e-9
80.69,80.68,0.1032322009451042,3.197783641596963e12,253.4621185974,8.6230581374395e-7,3.402109232400283e-9
80.7,80.69,0.10327167234609301,3.197783641596963e12,253.2337667785,8.623764415603267e-7,3.4054559647830657e-9
80.71,80.7,0.10331117935093598,3.197783641596963e12,253.0054823221,8.624470335700906e-7,3.408807689282059e-9
80.72,80.71,0.10335072201338612,3.197783641596963e12,252.7772652675,8.625175897686124e-7,3.4121644161940686e-9
80.73,80.72,0.10339030038730626,3.197783641596963e12,252.5491156592,8.625881101512795e-7,3.415526155772768e-9
80.74,80.73,0.10342991452667058,3.197783641596963e12,252.3210335358,8.626585947134935e-7,3.418892918378511e-9
80.75,80.74,0.10346956448556426,3.197783641596963e12,252.0930189406,8.627290434506722e-7,3.4222647143352857e-9
80.76,80.75,0.10350925031818417,3.197783641596963e12,251.865071913,8.627994563582472e-7,3.4256415540471526e-9
80.77,80.76,0.10354897207883884,3.197783641596963e12,251.637192497,8.62869833431667e-7,3.4290234478830236e-9
80.78,80.77,0.10358872982194917,3.197783641596963e12,251.4093807326,8.629401746663963e-7,3.4324104062935614e-9
80.79,80.78,0.10362852360204823,3.197783641596963e12,251.1816366625,8.630104800579113e-7,3.435802439720124e-9
80.8,80.79,0.10366835347378178,3.197783641596963e12,250.9539603263,8.630807496017076e-7,3.4391995586740166e-9
80.81,80.8,0.10370821949190881,3.197783641596963e12,250.7263517666,8.631509832932967e-7,3.4426017736532137e-9
80.82,80.81,0.10374812171130154,3.197783641596963e12,250.4988110245,8.632211811282012e-7,3.446009095203945e-9
80.83,80.82,0.10378806018694556,3.197783641596963e12,250.2713381419,8.632913431019623e-7,3.449421533889308e-9
80.84,80.83,0.10382803497394087,3.197783641596963e12,250.0439331597,8.633614692101376e-7,3.4528391003141003e-9
80.85,80.84,0.10386804612750093,3.197783641596963e12,249.816596118,8.634315594482972e-7,3.4562618051222597e-9
80.86,80.85,0.10390809370295476,3.197783641596963e12,249.5893270605,8.635016138120304e-7,3.4596896589360933e-9
80.87,80.86,0.1039481777557452,3.197783641596963e12,249.3621260269,8.635716322969395e-7,3.4631226724614203e-9
80.88,80.87,0.10398829834143078,3.197783641596963e12,249.1349930595,8.636416148986427e-7,3.4665608563963647e-9
80.89,80.88,0.10402845551568538,3.197783641596963e12,248.9079281989,8.637115616127745e-7,3.4700042214910514e-9
80.9,80.89,0.10406864933429866,3.197783641596963e12,248.6809314863,8.637814724349875e-7,3.4734527785158058e-9
80.91,80.9,0.10410887985317589,3.197783641596963e12,248.4540029632,8.638513473609449e-7,3.4769065382653345e-9
80.92,80.91,0.10414914712833959,3.197783641596963e12,248.2271426713,8.639211863863293e-7,3.480365511560214e-9
80.93,80.92,0.1041894512159282,3.197783641596963e12,248.0003506508,8.639909895068378e-7,3.4838297092708193e-9
80.94,80.93,0.10422979217219736,3.197783641596963e12,247.7736269435,8.640607567181842e-7,3.487299142273994e-9
80.95,80.94,0.10427017005352023,3.197783641596963e12,247.5469715909,8.64130488016098e-7,3.4907738214797215e-9
80.96,80.95,0.10431058491638708,3.197783641596963e12,247.3203846339,8.642001833963221e-7,3.4942537578354828e-9
80.97,80.96,0.10435103681740698,3.197783641596963e12,247.0938661133,8.64269842854621e-7,3.497738962319393e-9
80.98,80.97,0.1043915258133064,3.197783641596963e12,246.8674160708,8.643394663867687e-7,3.5012294459260744e-9
80.99,80.98,0.1044320519609307,3.197783641596963e12,246.641034548,8.644090539885597e-7,3.5047252196808836e-9
81.0,80.99,0.10447261531724421,3.197783641596963e12,246.4147215848,8.644786056558002e-7,3.508226294662767e-9
81.01,81.0,0.1045132159393305,3.197783641596963e12,246.188477222,8.64548121384318e-7,3.5117326819675374e-9
81.02,81.01,0.10455385388439237,3.197783641596963e12,245.9623015027,8.646176011699522e-7,3.5152443926878e-9
81.03,81.02,0.10459452920975261,3.197783641596963e12,245.7361944669,8.64687045008561e-7,3.518761437990088e-9
81.04,81.03,0.10463524197285456,3.197783641596963e12,245.5101561548,8.647564528960147e-7,3.522283829068013e-9
81.05,81.04,0.10467599223126141,3.197783641596963e12,245.2841866089,8.648258248282054e-7,3.5258115771121858e-9
81.06,81.05,0.10471678004265778,3.197783641596963e12,245.0582858693,8.648951608010364e-7,3.529344693377647e-9
81.07,81.06,0.10475760546484894,3.197783641596963e12,244.8324539775,8.649644608104297e-7,3.532883189129492e-9
81.08,81.07,0.10479846855576186,3.197783641596963e12,244.6066909742,8.650337248523231e-7,3.536427075674569e-9
81.09,81.08,0.1048393693734455,3.197783641596963e12,244.3809969,8.651029529226694e-7,3.53997636435155e-9
81.1,81.09,0.10488030797607048,3.197783641596963e12,244.1553717968,8.651721450174396e-7,3.5435310665107343e-9
81.11,81.1,0.10492128442193029,3.197783641596963e12,243.929815705,8.652413011326202e-7,3.547091193554674e-9
81.12,81.11,0.10496229876944115,3.197783641596963e12,243.7043286654,8.65310421264212e-7,3.5506567569107967e-9
81.13,81.12,0.10500335107714219,3.197783641596963e12,243.4789107195,8.653795054082354e-7,3.5542277680270893e-9
81.14,81.13,0.10504444140369636,3.197783641596963e12,243.2535619075,8.65448553560727e-7,3.557804238401343e-9
81.15,81.14,0.10508556980788998,3.197783641596963e12,243.0282822711,8.655175657177348e-7,3.561386179540384e-9
81.16,81.15,0.1051267363486337,3.197783641596963e12,242.8030718503,8.655865418753304e-7,3.5649736030069958e-9
81.17,81.16,0.10516794108496295,3.197783641596963e12,242.5779306864,8.656554820295967e-7,3.5685665203760814e-9
81.18,81.17,0.10520918407603735,3.197783641596963e12,242.3528588204,8.657243861766339e-7,3.5721649432581882e-9
81.19,81.18,0.10525046538114213,3.197783641596963e12,242.1278562926,8.65793254312561e-7,3.5757688833055667e-9
81.2,81.19,0.105291785059688,3.197783641596963e12,241.902923145,8.658620864335114e-7,3.5793783521768424e-9
81.21,81.2,0.10533314317121095,3.197783641596963e12,241.6780594169,8.659308825356351e-7,3.5829933616021185e-9
81.22,81.21,0.1053745397753741,3.197783641596963e12,241.45326515,8.659996426150998e-7,3.5866139233077166e-9
81.23,81.22,0.10541597493196611,3.197783641596963e12,241.2285403846,8.660683666680888e-7,3.5902400490724793e-9
81.24,81.23,0.10545744870090305,3.197783641596963e12,241.0038851618,8.66137054690802e-7,3.5938717506952782e-9
81.25,81.24,0.10549896114222822,3.197783641596963e12,240.7792995223,8.66205706679457e-7,3.5975090400129377e-9
81.26,81.25,0.10554051231611214,3.197783641596963e12,240.5547835068,8.662743226302875e-7,3.6011519288943997e-9
81.27,81.26,0.10558210228285349,3.197783641596963e12,240.3303371555,8.663429025395429e-7,3.6048004292483326e-9
81.28,81.27,0.10562373110287909,3.197783641596963e12,240.10596051,8.664114464034912e-7,3.6084545529947674e-9
81.29,81.28,0.10566539883674461,3.197783641596963e12,239.8816536109,8.664799542184162e-7,3.612114312101124e-9
81.3,81.29,0.10570710554513414,3.197783641596963e12,239.6574164975,8.665484259806167e-7,3.6157797185869945e-9
81.31,81.3,0.10574885128886173,3.197783641596963e12,239.4332492121,8.666168616864126e-7,3.6194507844594594e-9
81.32,81.31,0.10579063612887044,3.197783641596963e12,239.2091517944,8.666852613321369e-7,3.6231275217975435e-9
81.33,81.32,0.10583246012623397,3.197783641596963e12,238.9851242857,8.667536249141417e-7,3.6268099426889937e-9
81.34,81.33,0.10587432334215598,3.197783641596963e12,238.7611667254,8.668219524287927e-7,3.6304980592833484e-9
81.35,81.34,0.10591622583797075,3.197783641596963e12,238.5372791557,8.668902438724768e-7,3.6341918837207547e-9
81.36,81.35,0.10595816767514428,3.197783641596963e12,238.3145519574,8.669584992415952e-7,3.63787478406509e-9
81.37,81.36,0.10600014891527348,3.197783641596963e12,238.09080644,8.670267185325666e-7,3.641579998390494e-9
81.38,81.37,0.10604216962008708,3.197783641596963e12,237.8583978982,8.67094901741828e-7,3.645424796449408e-9
81.39,81.38,0.10608422985144629,3.197783641596963e12,237.6347811465,8.671630488658302e-7,3.6491419508629544e-9
81.4,81.39,0.10612632967134462,3.197783641596963e12,237.4199484815,8.67231159901045e-7,3.652730806521174e-9
81.41,81.4,0.10616846914190856,3.197783641596963e12,237.1953945384,8.672992348439586e-7,3.6564758625764545e-9
81.42,81.41,0.10621064832539778,3.197783641596963e12,236.9719980177,8.673672736910742e-7,3.660209986609002e-9
81.43,81.42,0.10625286728420585,3.197783641596963e12,236.7486718108,8.674352764389159e-7,3.663949917033263e-9
81.44,81.43,0.10629512608085998,3.197783641596963e12,236.5254159583,8.67503243084018e-7,3.667695666316727e-9
81.45,81.44,0.10633742477802219,3.197783641596963e12,236.3022305007,8.675711736229397e-7,3.671447246962697e-9
81.46,81.45,0.10637976343848884,3.197783641596963e12,236.0791154778,8.676390680522524e-7,3.6752046715197134e-9
81.47,81.46,0.10642214212519184,3.197783641596963e12,235.8560709309,8.677069263685458e-7,3.678967952547478e-9
81.48,81.47,0.10646456090119795,3.197783641596963e12,235.6330969001,8.677747485684279e-7,3.6827371026589414e-9
81.49,81.48,0.10650701982971049,3.197783641596963e12,235.4101934255,8.678425346485234e-7,3.6865121345018073e-9
81.5,81.49,0.10654951897406865,3.197783641596963e12,235.1873605474,8.679102846054741e-7,3.6902930607555084e-9
81.51,81.5,0.10659205839774843,3.197783641596963e12,234.9645983061,8.679779984359401e-7,3.6940798941344446e-9
81.52,81.51,0.1066346381643626,3.197783641596963e12,234.741906743,8.680456761365957e-7,3.6978726473707524e-9
81.53,81.52,0.10667725833766155,3.197783641596963e12,234.5192858966,8.681133177041371e-7,3.701671333277426e-9
81.54,81.53,0.10671991898153338,3.197783641596963e12,234.2967358086,8.681809231352768e-7,3.705475964652384e-9
81.55,81.54,0.10676262016000414,3.197783641596963e12,234.074256519,8.682484924267414e-7,3.7092865543557328e-9
81.56,81.55,0.10680536193723886,3.197783641596963e12,233.8518480672,8.683160255752797e-7,3.713103115292718e-9
81.57,81.56,0.10684814437754094,3.197783641596963e12,233.6295104947,8.683835225776529e-7,3.7169256603709425e-9
81.58,81.57,0.10689096754535342,3.197783641596963e12,233.4072438413,8.684509834306456e-7,3.7207542025607796e-9
81.59,81.58,0.10693383150525926,3.197783641596963e12,233.1850481464,8.685184081310549e-7,3.7245887548749487e-9
81.6,81.59,0.10697673632198076,3.197783641596963e12,232.9629234514,8.685857966756988e-7,3.728429330330328e-9
81.61,81.6,0.10701968206038169,3.197783641596963e12,232.7408697956,8.686531490614112e-7,3.732275942013486e-9
81.62,81.61,0.10706266878546579,3.197783641596963e12,232.5188872198,8.687204652850446e-7,3.7361286030233046e-9
81.63,81.62,0.10710569953388079,3.197783641596963e12,232.2969604486,8.6878774998637e-7,3.739987593073157e-9
81.64,81.63,0.10714876844381635,3.197783641596963e12,232.0751200893,8.688549938943612e-7,3.743852393828495e-9
81.65,81.64,0.1071918785363446,3.197783641596963e12,231.8533509313,8.689222016309419e-7,3.747723283449159e-9
81.66,81.65,0.10723502987703697,3.197783641596963e12,231.631653014,8.689893731930356e-7,3.751600275202945e-9
81.67,81.66,0.10727822253160828,3.197783641596963e12,231.4100263761,8.690565085775812e-7,3.755483382406015e-9
81.68,81.67,0.10732145656591636,3.197783641596963e12,231.1884710586,8.691236077815397e-7,3.759372618374384e-9
81.69,81.68,0.10736473204596243,3.197783641596963e12,230.9669871013,8.691906708018868e-7,3.763267996480674e-9
81.7,81.69,0.10740804903789233,3.197783641596963e12,230.7455745444,8.692576976356165e-7,3.76716953012832e-9
81.71,81.7,0.10745140760799561,3.197783641596963e12,230.5242334287,8.693246882797415e-7,3.771077232748371e-9
81.72,81.71,0.10749480782270751,3.197783641596963e12,230.302963793,8.693916427312915e-7,3.774991117842125e-9
81.73,81.72,0.10753824974860791,3.197783641596963e12,230.0817656782,8.694585609873142e-7,3.77891119891425e-9
81.74,81.73,0.10758173345242274,3.197783641596963e12,229.8606391237,8.69525443044877e-7,3.78283748953182e-9
81.75,81.74,0.1076252590010237,3.197783641596963e12,229.6395841694,8.695922889010639e-7,3.786770003291702e-9
81.76,81.75,0.10766882646142964,3.197783641596963e12,229.4186008555,8.69659098552976e-7,3.790708753823904e-9
81.77,81.76,0.10771243590080552,3.197783641596963e12,229.1976892222,8.697258719977348e-7,3.794653754796641e-9
81.78,81.77,0.10775608738646403,3.197783641596963e12,228.976849309,8.697926092324779e-7,3.7986050199280586e-9
81.79,81.78,0.1077997809858657,3.197783641596963e12,228.7560811559,8.69859310254362e-7,3.802562562966545e-9
81.8,81.79,0.10784351676661906,3.197783641596963e12,228.5353848028,8.699259750605618e-7,3.8065263977007714e-9
81.81,81.8,0.10788729479648114,3.197783641596963e12,228.3147602905,8.699926036482701e-7,3.810496537943149e-9
81.82,81.81,0.10793111514335825,3.197783641596963e12,228.0942076572,8.700591960146966e-7,3.814472997588338e-9
81.83,81.82,0.10797497787530619,3.197783641596963e12,227.8737269441,8.70125752157074e-7,3.8184557905200085e-9
81.84,81.83,0.10801888306052995,3.197783641596963e12,227.6533181899,8.701922720726469e-7,3.822444930702765e-9
81.85,81.84,0.10806283076738565,3.197783641596963e12,227.4329814356,8.702587557586821e-7,3.826440432101994e-9
81.86,81.85,0.10810682106437955,3.197783641596963e12,227.2127167198,8.703252032124641e-7,3.830442308762824e-9
81.87,81.86,0.10815085402016929,3.197783641596963e12,226.9925240829,8.703916144312944e-7,3.834450574739714e-9
81.88,81.87,0.10819492970356383,3.197783641596963e12,226.7724035651,8.704579894124952e-7,3.838465244130162e-9
81.89,81.88,0.10823904818352431,3.197783641596963e12,226.5523552056,8.705243281534041e-7,3.84248633108841e-9
81.9,81.89,0.10828320952916445,3.197783641596963e12,226.3323790437,8.705906306513805e-7,3.846513849807092e-9
81.91,81.9,0.10832741380975051,3.197783641596963e12,226.11247512,8.706568969038004e-7,3.850547814496898e-9
81.92,81.91,0.10837166109470217,3.197783641596963e12,225.8926434741,8.707231269080578e-7,3.8545882394257415e-9
81.93,81.92,0.10841595145359277,3.197783641596963e12,225.6728841447,8.707893206615662e-7,3.858635138917362e-9
81.94,81.93,0.1084602849561501,3.197783641596963e12,225.4531971729,8.708554781617567e-7,3.862688527295081e-9
81.95,81.94,0.10850466167225616,3.197783641596963e12,225.2335825975,8.709215994060815e-7,3.866748418962228e-9
81.96,81.95,0.10854908167194811,3.197783641596963e12,225.0140404584,8.709876843920075e-7,3.87081482834416e-9
81.97,81.96,0.10859354502541874,3.197783641596963e12,224.7945707953,8.710537331170233e-7,3.874887769910657e-9
81.98,81.97,0.10863805180301671,3.197783641596963e12,224.5751736473,8.711197455786341e-7,3.878967258182981e-9
81.99,81.98,0.10868260207524709,3.197783641596963e12,224.3558490547,8.71185721774366e-7,3.883053307702992e-9
82.0,81.99,0.1087271959127716,3.197783641596963e12,224.1365970565,8.712516617017623e-7,3.88714593307642e-9
82.01,82.0,0.10877183338640939,3.197783641596963e12,223.9174176924,8.713175653583842e-7,3.891245148938486e-9
82.02,82.01,0.10881651456713749,3.197783641596963e12,223.698311003,8.713834327418158e-7,3.89535096995046e-9
82.03,82.02,0.10886123952609077,3.197783641596963e12,223.4792770257,8.714492638496534e-7,3.899463410871144e-9
82.04,82.03,0.10890600833456295,3.197783641596963e12,223.2603158025,8.715150586795184e-7,3.903582486421259e-9
82.05,82.04,0.10895082106400662,3.197783641596963e12,223.0414273707,8.715808172290456e-7,3.9077082114456615e-9
82.06,82.05,0.10899567778603435,3.197783641596963e12,222.8226117711,8.716465394958944e-7,3.911840600770422e-9
82.07,82.06,0.10904057857241813,3.197783641596963e12,222.6038690429,8.717122254777385e-7,3.915979669292015e-9
82.08,82.07,0.10908552349509114,3.197783641596963e12,222.3851992252,8.717778751722727e-7,3.920125431951343e-9
82.09,82.08,0.10913051262614683,3.197783641596963e12,222.1666023575,8.7184348857721e-7,3.924277903725064e-9
82.1,82.09,0.10917554603784013,3.197783641596963e12,221.9480784805,8.71909065690282e-7,3.928437099611505e-9
82.11,82.1,0.10922062380258832,3.197783641596963e12,221.7296276313,8.719746065092422e-7,3.932603034715744e-9
82.12,82.11,0.1092657459929704,3.197783641596963e12,221.5112498513,8.720401110318582e-7,3.93677572410998e-9
82.13,82.12,0.10931091268172846,3.197783641596963e12,221.2929451791,8.721055792559209e-7,3.940955182959384e-9
82.14,82.13,0.10935612394176783,3.197783641596963e12,221.0747136545,8.721710111792398e-7,3.945141426451359e-9
82.15,82.14,0.10940137984615773,3.197783641596963e12,220.8565553161,8.722364067996397e-7,3.9493344698383754e-9
82.16,82.15,0.10944668046813116,3.197783641596963e12,220.6384702035,8.723017661149697e-7,3.9535343283989664e-9
82.17,82.16,0.1094920258810862,3.197783641596963e12,220.4204583565,8.723670891230946e-7,3.957741017452019e-9
82.18,82.17,0.10953741615858575,3.197783641596963e12,220.2025198136,8.724323758219006e-7,3.9619545523839095e-9
82.19,82.18,0.10958285137435872,3.197783641596963e12,219.9846546154,8.724976262092902e-7,3.9661749485875784e-9
82.2,82.19,0.10962833160229991,3.197783641596963e12,219.7668627992,8.725628402831894e-7,3.970402221559881e-9
82.21,82.2,0.10967385691647066,3.197783641596963e12,219.5491444062,8.726280180415401e-7,3.974636386771987e-9
82.22,82.21,0.10971942739109944,3.197783641596963e12,219.3314994749,8.726931594823044e-7,3.978877459788553e-9
82.23,82.22,0.10976504310058256,3.197783641596963e12,219.1139280444,8.727582646034639e-7,3.983125456208394e-9
82.24,82.23,0.10981070411948401,3.197783641596963e12,218.8964301537,8.728233334030199e-7,3.987380391677286e-9
82.25,82.24,0.10985641052253657,3.197783641596963e12,218.6790058428,8.728883658789939e-7,3.991642281868064e-9
82.26,82.25,0.10990216238464165,3.197783641596963e12,218.4616551506,8.729533620294245e-7,3.995911142518994e-9
82.27,82.26,0.10994795978087095,3.197783641596963e12,218.2443781147,8.730183218523713e-7,4.000186989437821e-9
82.28,82.27,0.10999380278646544,3.197783641596963e12,218.0271747774,8.730832453459125e-7,4.004469838391968e-9
82.29,82.28,0.11003969147683682,3.197783641596963e12,217.8100451754,8.731481325081481e-7,4.008759705297392e-9
82.3,82.29,0.11008562592756813,3.197783641596963e12,217.5929893483,8.73212983337195e-7,4.013056606063017e-9
82.31,82.3,0.11013160621441336,3.197783641596963e12,217.3760073358,8.732777978311911e-7,4.01736055664212e-9
82.32,82.31,0.11017763241329914,3.197783641596963e12,217.1590991757,8.733425759882926e-7,4.021671573069498e-9
82.33,82.32,0.11022370460032412,3.197783641596963e12,216.9422649092,8.734073178066788e-7,4.025989671363663e-9
82.34,82.33,0.1102698228517602,3.197783641596963e12,216.7255045737,8.734720232845423e-7,4.0303148676602025e-9
82.35,82.34,0.11031598724405267,3.197783641596963e12,216.508818209,8.735366924201013e-7,4.034647178097199e-9
82.36,82.35,0.11036219785382109,3.197783641596963e12,216.2922058534,8.736013252115921e-7,4.038986618887727e-9
82.37,82.36,0.11040845475785936,3.197783641596963e12,216.0756675465,8.736659216572702e-7,4.043333206267916e-9
82.38,82.37,0.11045475803313637,3.197783641596963e12,215.8592033274,8.737304817554095e-7,4.047686956530627e-9
82.39,82.38,0.11050110775679692,3.197783641596963e12,215.6428132353,8.737950055043067e-7,4.052047886014452e-9
82.4,82.39,0.11054750400616165,3.197783641596963e12,215.426497308,8.738594929022753e-7,4.05641601113209e-9
82.41,82.4,0.11059394685872793,3.197783641596963e12,215.210255586,8.73923943947652e-7,4.060791348293456e-9
82.42,82.41,0.11064043639216996,3.197783641596963e12,214.9940881066,8.739883586387908e-7,4.0651739140168505e-9
82.43,82.42,0.11068697268433977,3.197783641596963e12,214.7779949107,8.74052736974064e-7,4.069563724800932e-9
82.44,82.43,0.11073355581326774,3.197783641596963e12,214.5619760355,8.741170789518693e-7,4.073960797262809e-9
82.45,82.44,0.110780185857163,3.197783641596963e12,214.3460315205,8.741813845706207e-7,4.078365148024746e-9
82.46,82.45,0.11082686289441322,3.197783641596963e12,214.1301614053,8.742456538287527e-7,4.082776793755847e-9
82.47,82.46,0.11087358700358672,3.197783641596963e12,213.9143657278,8.743098867247192e-7,4.087195751206601e-9
82.48,82.47,0.11092035826343166,3.197783641596963e12,213.6986445269,8.743740832569944e-7,4.091622037157703e-9
82.49,82.48,0.11096717675287666,3.197783641596963e12,213.4829978418,8.744382434240729e-7,4.09605566843346e-9
82.5,82.49,0.11101404255103257,3.197783641596963e12,213.2674257113,8.745023672244727e-7,4.1004966619153835e-9
82.51,82.5,0.11106095573719135,3.197783641596963e12,213.0519281748,8.745664546567253e-7,4.104945034523137e-9
82.52,82.51,0.1111079163908275,3.197783641596963e12,212.8365052699,8.74630505719386e-7,4.109400803260976e-9
82.53,82.52,0.1111549245915992,3.197783641596963e12,212.6211570355,8.74694520411033e-7,4.11386398515831e-9
82.54,82.53,0.11120198041934694,3.197783641596963e12,212.4058835118,8.74758498730259e-7,4.1183345972695835e-9
82.55,82.54,0.11124908395409631,3.197783641596963e12,212.1906847362,8.748224406756807e-7,4.122812656753894e-9
82.56,82.55,0.11129623527605714,3.197783641596963e12,211.9755607482,8.748863462459349e-7,4.127298180780324e-9
82.57,82.56,0.11134343446562421,3.197783641596963e12,211.7605115858,8.749502154396768e-7,4.131791186597928e-9
82.58,82.57,0.11139068160337814,3.197783641596963e12,211.5455372879,8.750140482555842e-7,4.136291691489317e-9
82.59,82.58,0.11143797677008598,3.197783641596963e12,211.3306378936,8.750778446923541e-7,4.140799712784359e-9
82.6,82.59,0.11148532004670124,3.197783641596963e12,211.1158134416,8.751416047487034e-7,4.1453152678721045e-9
